signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,603598,12.51,12.51
2025-11-19,603598,-10.76,-10.76
2025-11-20,603598,-0.92,-0.92
2025-11-21,603598,4.74,4.74
2025-11-24,603598,7.08,7.08
2025-11-25,603598,-5.21,-5.21
2025-11-26,603598,-9.26,-9.26
2025-11-27,603598,12.23,12.23
2025-11-28,603598,-14.6,-14.6
2025-12-01,603598,-10.8,-10.8
2025-12-02,603598,20.22,20.22
2025-12-03,603598,-9.08,-9.08
2025-12-04,603598,13.14,13.14
2025-12-05,603598,-13.8,-13.8
2025-12-08,603598,7.04,7.04
2025-12-09,603598,-0.03,-0.03
2025-12-10,603598,9.2,9.2
2025-12-11,603598,-8.57,-8.57
2025-12-12,603598,-11.38,-11.38
2025-12-15,603598,-15.72,-15.72
2025-12-16,603598,-15.82,-15.82
2025-12-17,603598,0.79,0.79
2025-12-18,603598,-1.78,-1.78
2025-12-19,603598,-2.75,-2.75
2025-12-22,603598,-12.02,-12.02
2025-12-23,603598,-8.61,-8.61
2025-12-24,603598,-14.59,-14.59
2025-12-25,603598,-20.87,-20.87
2025-12-26,603598,-5.44,-5.44
2025-12-29,603598,-23.28,-23.28
2025-12-30,603598,7.63,7.63
2025-12-31,603598,-1.14,-1.14
2026-01-05,603598,25.37,25.37
2026-01-06,603598,9.71,9.71
2026-01-07,603598,19.03,19.03
2026-01-08,603598,-2.03,-2.03
2026-01-09,603598,27.27,27.27
2026-01-12,603598,53.62,53.62
2026-01-13,603598,3.77,3.77
2026-01-14,603598,-14.68,-14.68
2026-01-15,603598,0.13,0.13
2026-01-16,603598,-13.76,-13.76
2026-01-19,603598,-3.95,-3.95
2026-01-20,603598,-1.96,-1.96
2026-01-21,603598,-6.06,-6.06
2026-01-22,603598,0.14,0.14
2026-01-23,603598,5.58,5.58
2026-01-26,603598,-4.43,-4.43
2026-01-27,603598,-2.56,-2.56
2026-01-28,603598,-3.15,-3.15
2026-01-29,603598,12.64,12.64
2026-01-30,603598,20.73,20.73
2026-02-02,603598,-13.02,-13.02
2026-02-03,603598,-1.38,-1.38
2026-02-04,603598,-15.31,-15.31
2026-02-05,603598,-8.46,-8.46
2026-02-06,603598,-3.52,-3.52
2026-02-09,603598,23.67,23.67
2026-02-10,603598,2.14,2.14
2026-02-11,603598,-1.84,-1.84
2026-02-12,603598,0.25,0.25
2026-02-13,603598,-8.4,-8.4
2026-02-24,603598,-11.92,-11.92
2026-02-25,603598,-6.91,-6.91
2026-02-26,603598,-9.22,-9.22
2026-02-27,603598,1.84,1.84
2026-03-02,603598,-8.7,-8.7
2026-03-03,603598,-11.37,-11.37
2026-03-04,603598,-1.85,-1.85
2026-03-05,603598,-0.74,-0.74
2026-03-06,603598,-10.31,-10.31
2026-03-09,603598,-0.96,-0.96
2026-03-10,603598,-3.76,-3.76
2026-03-11,603598,-5.59,-5.59
2026-03-12,603598,-14.55,-14.55
2026-03-13,603598,-7.85,-7.85
2026-03-16,603598,5.01,5.01
2026-03-17,603598,-4.82,-4.82
2026-03-18,603598,2.79,2.79
2026-03-19,603598,-6.9,-6.9
2026-03-20,603598,-10.43,-10.43
2026-03-23,603598,-6.55,-6.55
2026-03-24,603598,-1.05,-1.05
2026-03-25,603598,3.72,3.72
2026-03-26,603598,-9.03,-9.03
2026-03-27,603598,1.24,1.24
2026-03-30,603598,-0.51,-0.51
2026-03-31,603598,3.65,3.65
2026-04-01,603598,1.55,1.55
2026-04-02,603598,-15.19,-15.19
2026-04-03,603598,-9.19,-9.19
2026-04-07,603598,4.1,4.1
2026-04-08,603598,18.33,18.33
2026-04-09,603598,0.03,0.03
2026-04-10,603598,-5.98,-5.98
2026-04-13,603598,10.76,10.76
2026-04-14,603598,9.45,9.45
2026-04-15,603598,-12.51,-12.51
2026-04-16,603598,-0.34,-0.34
2026-04-17,603598,-6.6,-6.6
2026-04-20,603598,14.48,14.48
2026-04-21,603598,-7.74,-7.74
2026-04-22,603598,-4.59,-4.59
2026-04-23,603598,0.38,0.38
2026-04-24,603598,-8.43,-8.43
2026-04-27,603598,-8.87,-8.87
2026-04-28,603598,-3.7,-3.7
2026-04-29,603598,1.83,1.83
2026-04-30,603598,-2.51,-2.51
2026-05-06,603598,7.19,7.19
2026-05-07,603598,16.28,16.28
2026-05-08,603598,9.78,9.78
2026-05-11,603598,4.56,4.56
2026-05-12,603598,-11.58,-11.58
2026-05-13,603598,-10.25,-10.25
2026-05-14,603598,-8.24,-8.24
2026-05-15,603598,31.07,31.07
2026-05-18,603598,-3.93,-3.93
2026-05-19,603598,2.62,2.62
2026-05-20,603598,-4.08,-4.08
2026-05-21,603598,-9.11,-9.11
