signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-11,000559,-5.44,-5.44
2025-11-12,000559,0.29,0.29
2025-11-13,000559,-9.7,-9.7
2025-11-14,000559,-15.96,-15.96
2025-11-17,000559,-2.89,-2.89
2025-11-18,000559,-7.47,-7.47
2025-11-19,000559,-18.58,-18.58
2025-11-20,000559,-11.94,-11.94
2025-11-21,000559,4.42,4.42
2025-11-24,000559,1.65,1.65
2025-11-25,000559,-10.06,-10.06
2025-11-26,000559,2.93,2.93
2025-11-27,000559,6.82,6.82
2025-11-28,000559,-4.65,-4.65
2025-12-01,000559,-0.32,-0.32
2025-12-02,000559,9.89,9.89
2025-12-03,000559,-2.49,-2.49
2025-12-04,000559,-3.87,-3.87
2025-12-05,000559,-6.88,-6.88
2025-12-08,000559,-5.75,-5.75
2025-12-09,000559,-13.55,-13.55
2025-12-10,000559,-18.52,-18.52
2025-12-11,000559,-19.59,-19.59
2025-12-12,000559,-8.88,-8.88
2025-12-15,000559,-16.58,-16.58
2025-12-16,000559,-10.89,-10.89
2025-12-17,000559,-1.63,-1.63
2025-12-18,000559,-0.68,-0.68
2025-12-19,000559,1.51,1.51
2025-12-22,000559,8.25,8.25
2025-12-23,000559,5.16,5.16
2025-12-24,000559,5.74,5.74
2025-12-25,000559,33.27,33.27
2025-12-26,000559,-12.69,-12.69
2025-12-29,000559,1.26,1.26
2025-12-30,000559,16.07,16.07
2025-12-31,000559,3.45,3.45
2026-01-05,000559,-9.35,-9.35
2026-01-06,000559,-2.08,-2.08
2026-01-07,000559,-7.09,-7.09
2026-01-08,000559,5.95,5.95
2026-01-09,000559,4.96,4.96
2026-01-12,000559,-6.56,-6.56
2026-01-13,000559,-15.06,-15.06
2026-01-14,000559,-8.15,-8.15
2026-01-15,000559,-9.39,-9.39
2026-01-16,000559,13.25,13.25
2026-01-19,000559,-5.22,-5.22
2026-01-20,000559,-0.69,-0.69
2026-01-21,000559,3.92,3.92
2026-01-22,000559,-5.91,-5.91
2026-01-23,000559,-2.27,-2.27
2026-01-26,000559,-13.61,-13.61
2026-01-27,000559,-14.36,-14.36
2026-01-28,000559,-17.54,-17.54
2026-01-29,000559,-19.76,-19.76
2026-01-30,000559,-0.31,-0.31
2026-02-02,000559,1.89,1.89
2026-02-03,000559,-0.81,-0.81
2026-02-04,000559,-8.62,-8.62
2026-02-05,000559,-15.49,-15.49
2026-02-06,000559,8.95,8.95
2026-02-09,000559,-0.5,-0.5
2026-02-10,000559,21.77,21.77
2026-02-11,000559,1.52,1.52
2026-02-12,000559,-6.43,-6.43
2026-02-13,000559,0.61,0.61
2026-02-24,000559,-10.66,-10.66
2026-02-25,000559,-7.78,-7.78
2026-02-26,000559,-1.48,-1.48
2026-02-27,000559,1.85,1.85
2026-03-02,000559,-15.36,-15.36
2026-03-03,000559,-12.9,-12.9
2026-03-04,000559,-3.09,-3.09
2026-03-05,000559,-5.48,-5.48
2026-03-06,000559,3.3,3.3
2026-03-09,000559,-9.66,-9.66
2026-03-10,000559,5.71,5.71
2026-03-11,000559,-11.63,-11.63
2026-03-12,000559,-6.01,-6.01
2026-03-13,000559,-17.99,-17.99
2026-03-16,000559,-9.66,-9.66
2026-03-17,000559,-12.68,-12.68
2026-03-18,000559,1.58,1.58
2026-03-19,000559,-15.15,-15.15
2026-03-20,000559,-12.83,-12.83
2026-03-23,000559,-9.25,-9.25
2026-03-24,000559,-9.27,-9.27
2026-03-25,000559,7.88,7.88
2026-03-26,000559,0.15,0.15
2026-03-27,000559,-12.51,-12.51
2026-03-30,000559,-8.35,-8.35
2026-03-31,000559,-0.82,-0.82
2026-04-01,000559,-2.29,-2.29
2026-04-02,000559,-15.89,-15.89
2026-04-03,000559,-18.65,-18.65
2026-04-07,000559,-9.97,-9.97
2026-04-08,000559,3.09,3.09
2026-04-09,000559,-9.73,-9.73
2026-04-10,000559,14.5,14.5
2026-04-13,000559,-11.42,-11.42
2026-04-14,000559,2.0,2.0
2026-04-15,000559,-5.29,-5.29
2026-04-16,000559,-0.16,-0.16
2026-04-17,000559,-5.39,-5.39
2026-04-20,000559,4.64,4.64
2026-04-21,000559,7.29,7.29
2026-04-22,000559,-11.48,-11.48
2026-04-23,000559,7.12,7.12
2026-04-24,000559,-14.03,-14.03
2026-04-27,000559,-7.84,-7.84
2026-04-28,000559,-14.93,-14.93
2026-04-29,000559,-3.14,-3.14
2026-04-30,000559,1.17,1.17
2026-05-06,000559,3.03,3.03
2026-05-07,000559,-0.19,-0.19
2026-05-08,000559,2.22,2.22
2026-05-11,000559,-2.69,-2.69
2026-05-12,000559,-7.95,-7.95
2026-05-13,000559,-7.53,-7.53
