signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600110,-17.11,-17.11
2025-11-19,600110,-3.64,-3.64
2025-11-20,600110,9.85,9.85
2025-11-21,600110,-11.48,-11.48
2025-11-24,600110,2.79,2.79
2025-11-25,600110,20.56,20.56
2025-11-26,600110,-10.13,-10.13
2025-11-27,600110,-0.86,-0.86
2025-11-28,600110,-3.28,-3.28
2025-12-01,600110,3.86,3.86
2025-12-02,600110,-0.77,-0.77
2025-12-03,600110,4.95,4.95
2025-12-04,600110,2.74,2.74
2025-12-05,600110,-6.42,-6.42
2025-12-08,600110,0.59,0.59
2025-12-09,600110,-7.55,-7.55
2025-12-10,600110,-15.83,-15.83
2025-12-11,600110,-15.16,-15.16
2025-12-12,600110,-3.78,-3.78
2025-12-15,600110,-0.3,-0.3
2025-12-16,600110,-12.97,-12.97
2025-12-17,600110,-0.35,-0.35
2025-12-18,600110,-11.44,-11.44
2025-12-19,600110,7.78,7.78
2025-12-22,600110,-1.46,-1.46
2025-12-23,600110,15.68,15.68
2025-12-24,600110,11.89,11.89
2025-12-25,600110,-12.53,-12.53
2025-12-26,600110,-0.87,-0.87
2025-12-29,600110,-14.03,-14.03
2025-12-30,600110,-8.35,-8.35
2025-12-31,600110,-12.58,-12.58
2026-01-05,600110,10.3,10.3
2026-01-06,600110,-3.51,-3.51
2026-01-07,600110,-3.45,-3.45
2026-01-08,600110,2.59,2.59
2026-01-09,600110,-1.94,-1.94
2026-01-12,600110,-4.32,-4.32
2026-01-13,600110,-11.93,-11.93
2026-01-14,600110,-4.24,-4.24
2026-01-15,600110,-3.69,-3.69
2026-01-16,600110,-12.2,-12.2
2026-01-19,600110,-14.41,-14.41
2026-01-20,600110,-2.72,-2.72
2026-01-21,600110,0.52,0.52
2026-01-22,600110,-0.96,-0.96
2026-01-23,600110,-11.22,-11.22
2026-01-26,600110,-20.35,-20.35
2026-01-27,600110,-8.21,-8.21
2026-01-28,600110,9.81,9.81
2026-01-29,600110,14.01,14.01
2026-01-30,600110,9.72,9.72
2026-02-02,600110,-5.57,-5.57
2026-02-03,600110,-1.59,-1.59
2026-02-04,600110,-1.32,-1.32
2026-02-05,600110,-11.93,-11.93
2026-02-06,600110,2.63,2.63
2026-02-09,600110,11.77,11.77
2026-02-10,600110,-15.71,-15.71
2026-02-11,600110,-7.66,-7.66
2026-02-12,600110,1.74,1.74
2026-02-13,600110,14.96,14.96
2026-02-24,600110,17.76,17.76
2026-02-25,600110,21.2,21.2
2026-02-26,600110,-4.29,-4.29
2026-02-27,600110,-8.26,-8.26
2026-03-02,600110,5.68,5.68
2026-03-03,600110,-0.45,-0.45
2026-03-04,600110,-1.28,-1.28
2026-03-05,600110,-2.07,-2.07
2026-03-06,600110,-8.23,-8.23
2026-03-09,600110,-12.53,-12.53
2026-03-10,600110,9.4,9.4
2026-03-11,600110,9.9,9.9
2026-03-12,600110,-3.48,-3.48
2026-03-13,600110,10.05,10.05
2026-03-16,600110,4.44,4.44
2026-03-17,600110,-11.49,-11.49
2026-03-18,600110,-0.07,-0.07
2026-03-19,600110,-14.47,-14.47
2026-03-20,600110,3.8,3.8
2026-03-23,600110,-8.22,-8.22
2026-03-24,600110,3.81,3.81
2026-03-25,600110,-1.08,-1.08
2026-03-26,600110,2.32,2.32
2026-03-27,600110,25.41,25.41
2026-03-30,600110,-8.75,-8.75
2026-03-31,600110,-7.71,-7.71
2026-04-01,600110,-3.48,-3.48
2026-04-02,600110,1.04,1.04
2026-04-03,600110,-7.22,-7.22
2026-04-07,600110,21.59,21.59
2026-04-08,600110,-7.93,-7.93
2026-04-09,600110,-6.56,-6.56
2026-04-10,600110,-10.83,-10.83
2026-04-13,600110,1.62,1.62
2026-04-14,600110,-1.36,-1.36
2026-04-15,600110,-0.8,-0.8
2026-04-16,600110,-5.11,-5.11
2026-04-17,600110,-6.31,-6.31
2026-04-20,600110,-3.45,-3.45
2026-04-21,600110,-0.51,-0.51
2026-04-22,600110,-0.79,-0.79
2026-04-23,600110,-27.68,-27.68
2026-04-24,600110,10.76,10.76
2026-04-27,600110,4.14,4.14
2026-04-28,600110,0.55,0.55
2026-04-29,600110,4.04,4.04
2026-04-30,600110,-7.54,-7.54
2026-05-06,600110,2.17,2.17
2026-05-07,600110,-5.65,-5.65
2026-05-08,600110,-8.33,-8.33
2026-05-11,600110,-8.52,-8.52
2026-05-12,600110,-6.77,-6.77
2026-05-13,600110,-5.47,-5.47
2026-05-14,600110,-11.48,-11.48
2026-05-15,600110,-9.67,-9.67
2026-05-18,600110,-8.55,-8.55
2026-05-19,600110,-15.33,-15.33
2026-05-20,600110,1.56,1.56
2026-05-21,600110,-20.32,-20.32
