signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-11,600703,-19.63,-19.63
2025-11-12,600703,-11.65,-11.65
2025-11-13,600703,-3.08,-3.08
2025-11-14,600703,-9.89,-9.89
2025-11-17,600703,2.45,2.45
2025-11-18,600703,-18.25,-18.25
2025-11-19,600703,-15.51,-15.51
2025-11-20,600703,-3.21,-3.21
2025-11-21,600703,-19.03,-19.03
2025-11-24,600703,-4.18,-4.18
2025-11-25,600703,-3.21,-3.21
2025-11-26,600703,3.54,3.54
2025-11-27,600703,1.17,1.17
2025-11-28,600703,3.97,3.97
2025-12-01,600703,8.81,8.81
2025-12-02,600703,-14.09,-14.09
2025-12-03,600703,-10.35,-10.35
2025-12-04,600703,9.89,9.89
2025-12-05,600703,-13.24,-13.24
2025-12-08,600703,-4.34,-4.34
2025-12-09,600703,12.19,12.19
2025-12-10,600703,-10.7,-10.7
2025-12-11,600703,-14.87,-14.87
2025-12-12,600703,-7.04,-7.04
2025-12-15,600703,-25.91,-25.91
2025-12-16,600703,-13.75,-13.75
2025-12-17,600703,-1.69,-1.69
2025-12-18,600703,-4.65,-4.65
2025-12-19,600703,1.91,1.91
2025-12-22,600703,9.44,9.44
2025-12-23,600703,-12.49,-12.49
2025-12-24,600703,10.59,10.59
2025-12-25,600703,12.65,12.65
2025-12-26,600703,7.13,7.13
2025-12-29,600703,6.41,6.41
2025-12-30,600703,-13.98,-13.98
2025-12-31,600703,1.24,1.24
2026-01-05,600703,-0.49,-0.49
2026-01-06,600703,8.42,8.42
2026-01-07,600703,-6.72,-6.72
2026-01-08,600703,4.97,4.97
2026-01-09,600703,2.79,2.79
2026-01-12,600703,0.36,0.36
2026-01-13,600703,-8.19,-8.19
2026-01-14,600703,-12.82,-12.82
2026-01-15,600703,-0.78,-0.78
2026-01-16,600703,24.3,24.3
2026-01-19,600703,-10.48,-10.48
2026-01-20,600703,-9.65,-9.65
2026-01-21,600703,8.68,8.68
2026-01-22,600703,-8.28,-8.28
2026-01-23,600703,9.57,9.57
2026-01-26,600703,-9.34,-9.34
2026-01-27,600703,8.56,8.56
2026-01-28,600703,-6.65,-6.65
2026-01-29,600703,-0.31,-0.31
2026-01-30,600703,1.53,1.53
2026-02-02,600703,-2.61,-2.61
2026-02-03,600703,6.39,6.39
2026-02-04,600703,5.47,5.47
2026-02-05,600703,-1.24,-1.24
2026-02-06,600703,-12.91,-12.91
2026-02-09,600703,-5.35,-5.35
2026-02-10,600703,-7.84,-7.84
2026-02-11,600703,3.8,3.8
2026-02-12,600703,-3.7,-3.7
2026-02-13,600703,9.45,9.45
2026-02-24,600703,-12.02,-12.02
2026-02-25,600703,-14.35,-14.35
2026-02-26,600703,9.62,9.62
2026-02-27,600703,9.99,9.99
2026-03-02,600703,-13.22,-13.22
2026-03-03,600703,-16.41,-16.41
2026-03-04,600703,-5.28,-5.28
2026-03-05,600703,58.48,58.48
2026-03-06,600703,-3.12,-3.12
2026-03-09,600703,-8.93,-8.93
2026-03-10,600703,-11.64,-11.64
2026-03-11,600703,13.89,13.89
2026-03-12,600703,17.12,17.12
2026-03-13,600703,-11.67,-11.67
2026-03-16,600703,-10.27,-10.27
2026-03-17,600703,-16.48,-16.48
2026-03-18,600703,-2.62,-2.62
2026-03-19,600703,-0.52,-0.52
2026-03-20,600703,2.46,2.46
2026-03-23,600703,-53.37,-53.37
2026-03-24,600703,-13.14,-13.14
2026-03-25,600703,-5.55,-5.55
2026-03-26,600703,-21.58,-21.58
2026-03-27,600703,-10.88,-10.88
2026-03-30,600703,-13.47,-13.47
2026-03-31,600703,-19.69,-19.69
2026-04-01,600703,-1.42,-1.42
2026-04-02,600703,-16.26,-16.26
2026-04-03,600703,5.96,5.96
2026-04-07,600703,0.69,0.69
2026-04-08,600703,-2.02,-2.02
2026-04-09,600703,-7.99,-7.99
2026-04-10,600703,-0.92,-0.92
2026-04-13,600703,5.13,5.13
2026-04-14,600703,-14.96,-14.96
2026-04-15,600703,-3.94,-3.94
2026-04-16,600703,-11.62,-11.62
2026-04-17,600703,16.79,16.79
2026-04-20,600703,-8.7,-8.7
2026-04-21,600703,-5.53,-5.53
2026-04-22,600703,27.11,27.11
2026-04-23,600703,0.34,0.34
2026-04-24,600703,-5.28,-5.28
2026-04-27,600703,-10.32,-10.32
2026-04-28,600703,-16.28,-16.28
2026-04-29,600703,-6.89,-6.89
2026-04-30,600703,-13.84,-13.84
2026-05-06,600703,9.86,9.86
2026-05-07,600703,1.93,1.93
2026-05-08,600703,0.83,0.83
2026-05-11,600703,6.65,6.65
2026-05-12,600703,4.33,4.33
2026-05-13,600703,0.4,0.4
2026-05-14,600703,6.29,6.29
2026-05-15,600703,-11.51,-11.51
2026-05-18,600703,-4.17,-4.17
2026-05-19,600703,6.07,6.07
2026-05-20,600703,-2.35,-2.35
