signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-11,000547,-14.01,-14.01
2025-11-12,000547,-10.56,-10.56
2025-11-13,000547,6.87,6.87
2025-11-14,000547,29.19,29.19
2025-11-17,000547,45.2,45.2
2025-11-18,000547,0.24,0.24
2025-11-19,000547,-2.82,-2.82
2025-11-20,000547,-8.11,-8.11
2025-11-21,000547,-18.3,-18.3
2025-11-24,000547,6.45,6.45
2025-11-25,000547,-4.85,-4.85
2025-11-26,000547,-20.38,-20.38
2025-11-27,000547,-2.22,-2.22
2025-11-28,000547,18.04,18.04
2025-12-01,000547,24.05,24.05
2025-12-02,000547,4.97,4.97
2025-12-03,000547,-11.02,-11.02
2025-12-04,000547,4.79,4.79
2025-12-05,000547,-1.93,-1.93
2025-12-08,000547,-5.14,-5.14
2025-12-09,000547,-10.56,-10.56
2025-12-10,000547,-7.56,-7.56
2025-12-11,000547,-5.82,-5.82
2025-12-12,000547,-0.74,-0.74
2025-12-15,000547,-7.7,-7.7
2025-12-16,000547,8.68,8.68
2025-12-17,000547,-10.13,-10.13
2025-12-18,000547,-2.04,-2.04
2025-12-19,000547,9.38,9.38
2025-12-22,000547,-0.58,-0.58
2025-12-23,000547,1.43,1.43
2025-12-24,000547,0.4,0.4
2025-12-25,000547,-7.65,-7.65
2025-12-26,000547,24.31,24.31
2025-12-29,000547,-4.31,-4.31
2025-12-30,000547,-11.0,-11.0
2025-12-31,000547,1.69,1.69
2026-01-05,000547,-8.13,-8.13
2026-01-06,000547,-6.31,-6.31
2026-01-07,000547,9.88,9.88
2026-01-08,000547,-9.96,-9.96
2026-01-09,000547,-2.35,-2.35
2026-01-12,000547,-0.54,-0.54
2026-01-13,000547,-19.67,-19.67
2026-01-14,000547,-7.36,-7.36
2026-01-15,000547,-4.93,-4.93
2026-01-16,000547,-5.24,-5.24
2026-01-19,000547,-12.79,-12.79
2026-01-20,000547,-4.47,-4.47
2026-01-21,000547,-8.04,-8.04
2026-01-22,000547,-1.31,-1.31
2026-01-23,000547,-3.71,-3.71
2026-01-26,000547,-13.33,-13.33
2026-01-27,000547,7.39,7.39
2026-01-28,000547,-11.27,-11.27
2026-01-29,000547,7.31,7.31
2026-01-30,000547,7.94,7.94
2026-02-02,000547,-2.6,-2.6
2026-02-03,000547,14.64,14.64
2026-02-04,000547,-10.98,-10.98
2026-02-05,000547,-13.08,-13.08
2026-02-06,000547,-12.93,-12.93
2026-02-09,000547,-3.49,-3.49
2026-02-10,000547,-7.56,-7.56
2026-02-11,000547,-5.3,-5.3
2026-02-12,000547,6.52,6.52
2026-02-13,000547,1.42,1.42
2026-02-24,000547,-12.98,-12.98
2026-02-25,000547,21.76,21.76
2026-02-26,000547,-7.4,-7.4
2026-02-27,000547,-4.95,-4.95
2026-03-02,000547,-1.47,-1.47
2026-03-03,000547,-9.25,-9.25
2026-03-04,000547,0.67,0.67
2026-03-05,000547,11.29,11.29
2026-03-06,000547,2.68,2.68
2026-03-09,000547,-5.45,-5.45
2026-03-10,000547,6.15,6.15
2026-03-11,000547,-9.85,-9.85
2026-03-12,000547,-12.59,-12.59
2026-03-13,000547,-1.03,-1.03
2026-03-16,000547,1.48,1.48
2026-03-17,000547,-12.55,-12.55
2026-03-18,000547,5.82,5.82
2026-03-19,000547,-13.34,-13.34
2026-03-20,000547,-18.63,-18.63
2026-03-23,000547,-2.4,-2.4
2026-03-24,000547,-2.38,-2.38
2026-03-25,000547,-8.99,-8.99
2026-03-26,000547,0.7,0.7
2026-03-27,000547,-8.87,-8.87
2026-03-30,000547,5.43,5.43
2026-03-31,000547,-3.24,-3.24
2026-04-01,000547,-5.15,-5.15
2026-04-02,000547,-7.62,-7.62
2026-04-03,000547,-12.63,-12.63
2026-04-07,000547,-3.45,-3.45
2026-04-08,000547,11.17,11.17
2026-04-09,000547,-15.5,-15.5
2026-04-10,000547,-6.23,-6.23
2026-04-13,000547,-2.48,-2.48
2026-04-14,000547,1.45,1.45
2026-04-15,000547,2.11,2.11
2026-04-16,000547,-9.46,-9.46
2026-04-17,000547,-14.9,-14.9
2026-04-20,000547,7.8,7.8
2026-04-21,000547,-13.77,-13.77
2026-04-22,000547,-16.42,-16.42
2026-04-23,000547,-18.27,-18.27
2026-04-24,000547,-3.37,-3.37
2026-04-27,000547,-16.92,-16.92
2026-04-28,000547,-13.7,-13.7
2026-04-29,000547,5.15,5.15
2026-04-30,000547,-0.29,-0.29
2026-05-06,000547,-3.31,-3.31
2026-05-07,000547,-2.83,-2.83
2026-05-08,000547,27.9,27.9
2026-05-11,000547,-3.98,-3.98
2026-05-12,000547,-8.88,-8.88
2026-05-13,000547,-1.34,-1.34
2026-05-14,000547,-16.13,-16.13
2026-05-15,000547,-7.93,-7.93
2026-05-18,000547,-6.41,-6.41
2026-05-19,000547,-10.05,-10.05
2026-05-20,000547,-10.54,-10.54
2026-05-21,000547,-11.65,-11.65
