signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,002192,-11.27,-11.27
2025-11-19,002192,8.86,8.86
2025-11-20,002192,-3.24,-3.24
2025-11-21,002192,-17.62,-17.62
2025-11-24,002192,1.31,1.31
2025-11-25,002192,0.36,0.36
2025-11-26,002192,-8.31,-8.31
2025-11-27,002192,-4.43,-4.43
2025-11-28,002192,3.77,3.77
2025-12-01,002192,-4.95,-4.95
2025-12-02,002192,-18.08,-18.08
2025-12-03,002192,-14.58,-14.58
2025-12-04,002192,-8.57,-8.57
2025-12-05,002192,6.22,6.22
2025-12-08,002192,13.46,13.46
2025-12-09,002192,-13.09,-13.09
2025-12-10,002192,8.28,8.28
2025-12-11,002192,12.36,12.36
2025-12-12,002192,-1.4,-1.4
2025-12-15,002192,-12.47,-12.47
2025-12-16,002192,0.25,0.25
2025-12-17,002192,15.16,15.16
2025-12-18,002192,-8.88,-8.88
2025-12-19,002192,12.12,12.12
2025-12-22,002192,7.03,7.03
2025-12-23,002192,8.27,8.27
2025-12-24,002192,7.15,7.15
2025-12-25,002192,-4.45,-4.45
2025-12-26,002192,-3.23,-3.23
2025-12-29,002192,-8.95,-8.95
2025-12-30,002192,-11.03,-11.03
2025-12-31,002192,-6.21,-6.21
2026-01-05,002192,-0.42,-0.42
2026-01-06,002192,1.56,1.56
2026-01-07,002192,-4.16,-4.16
2026-01-08,002192,-3.31,-3.31
2026-01-09,002192,1.15,1.15
2026-01-12,002192,1.95,1.95
2026-01-13,002192,4.37,4.37
2026-01-14,002192,-12.71,-12.71
2026-01-15,002192,-5.63,-5.63
2026-01-16,002192,-15.41,-15.41
2026-01-19,002192,-9.38,-9.38
2026-01-20,002192,4.9,4.9
2026-01-21,002192,5.52,5.52
2026-01-22,002192,-2.3,-2.3
2026-01-23,002192,3.33,3.33
2026-01-26,002192,2.29,2.29
2026-01-27,002192,-1.36,-1.36
2026-01-28,002192,4.6,4.6
2026-01-29,002192,-4.37,-4.37
2026-01-30,002192,-5.84,-5.84
2026-02-02,002192,-10.94,-10.94
2026-02-03,002192,-0.61,-0.61
2026-02-04,002192,-0.87,-0.87
2026-02-05,002192,-16.75,-16.75
2026-02-06,002192,-1.35,-1.35
2026-02-09,002192,-0.21,-0.21
2026-02-10,002192,-2.26,-2.26
2026-02-11,002192,8.84,8.84
2026-02-12,002192,1.55,1.55
2026-02-13,002192,-15.22,-15.22
2026-02-24,002192,-4.59,-4.59
2026-02-25,002192,1.37,1.37
2026-02-26,002192,5.1,5.1
2026-02-27,002192,-1.15,-1.15
2026-03-02,002192,-5.15,-5.15
2026-03-03,002192,-16.24,-16.24
2026-03-04,002192,0.64,0.64
2026-03-05,002192,-0.35,-0.35
2026-03-06,002192,3.04,3.04
2026-03-09,002192,-0.3,-0.3
2026-03-10,002192,0.07,0.07
2026-03-11,002192,-6.92,-6.92
2026-03-12,002192,-1.83,-1.83
2026-03-13,002192,2.38,2.38
2026-03-16,002192,-0.92,-0.92
2026-03-17,002192,1.94,1.94
2026-03-18,002192,-9.36,-9.36
2026-03-19,002192,-2.6,-2.6
2026-03-20,002192,-3.27,-3.27
2026-03-23,002192,1.01,1.01
2026-03-24,002192,16.56,16.56
2026-03-25,002192,-4.45,-4.45
2026-03-26,002192,-5.27,-5.27
2026-03-27,002192,-5.91,-5.91
2026-03-30,002192,-1.06,-1.06
2026-03-31,002192,-14.15,-14.15
2026-04-01,002192,-10.16,-10.16
2026-04-02,002192,2.71,2.71
2026-04-03,002192,-1.96,-1.96
2026-04-07,002192,2.25,2.25
2026-04-08,002192,3.95,3.95
2026-04-09,002192,3.31,3.31
2026-04-10,002192,1.95,1.95
2026-04-13,002192,12.95,12.95
2026-04-14,002192,1.4,1.4
2026-04-15,002192,-6.55,-6.55
2026-04-16,002192,2.0,2.0
2026-04-17,002192,2.48,2.48
2026-04-20,002192,-7.22,-7.22
2026-04-21,002192,-3.66,-3.66
2026-04-22,002192,-5.42,-5.42
2026-04-23,002192,-12.36,-12.36
2026-04-24,002192,13.42,13.42
2026-04-27,002192,-6.87,-6.87
2026-04-28,002192,-3.46,-3.46
2026-04-29,002192,9.45,9.45
2026-04-30,002192,10.63,10.63
2026-05-06,002192,-7.5,-7.5
2026-05-07,002192,-11.25,-11.25
2026-05-08,002192,-15.31,-15.31
2026-05-11,002192,5.5,5.5
2026-05-12,002192,-1.01,-1.01
2026-05-13,002192,-6.19,-6.19
2026-05-14,002192,-9.66,-9.66
2026-05-15,002192,-3.53,-3.53
2026-05-18,002192,-7.17,-7.17
2026-05-19,002192,-15.31,-15.31
2026-05-20,002192,5.99,5.99
2026-05-21,002192,-8.04,-8.04
