signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,601933,-11.14,-11.14
2025-11-19,601933,-28.22,-28.22
2025-11-20,601933,-8.32,-8.32
2025-11-21,601933,-19.05,-19.05
2025-11-24,601933,5.38,5.38
2025-11-25,601933,-1.1,-1.1
2025-11-26,601933,1.51,1.51
2025-11-27,601933,-24.53,-24.53
2025-11-28,601933,7.29,7.29
2025-12-01,601933,-7.43,-7.43
2025-12-02,601933,8.59,8.59
2025-12-03,601933,-21.36,-21.36
2025-12-04,601933,-11.56,-11.56
2025-12-05,601933,5.54,5.54
2025-12-08,601933,24.94,24.94
2025-12-09,601933,13.94,13.94
2025-12-10,601933,38.58,38.58
2025-12-11,601933,-16.34,-16.34
2025-12-12,601933,-19.69,-19.69
2025-12-15,601933,-1.14,-1.14
2025-12-16,601933,35.99,35.99
2025-12-17,601933,-18.19,-18.19
2025-12-18,601933,-4.35,-4.35
2025-12-19,601933,8.92,8.92
2025-12-22,601933,-15.51,-15.51
2025-12-23,601933,-14.81,-14.81
2025-12-24,601933,-0.96,-0.96
2025-12-25,601933,-12.47,-12.47
2025-12-26,601933,4.22,4.22
2025-12-29,601933,1.17,1.17
2025-12-30,601933,-6.08,-6.08
2025-12-31,601933,-8.09,-8.09
2026-01-05,601933,-2.22,-2.22
2026-01-06,601933,-0.25,-0.25
2026-01-07,601933,-4.29,-4.29
2026-01-08,601933,0.61,0.61
2026-01-09,601933,8.83,8.83
2026-01-12,601933,0.47,0.47
2026-01-13,601933,-5.6,-5.6
2026-01-14,601933,-10.95,-10.95
2026-01-15,601933,-15.6,-15.6
2026-01-16,601933,-21.57,-21.57
2026-01-19,601933,7.15,7.15
2026-01-20,601933,2.03,2.03
2026-01-21,601933,-23.02,-23.02
2026-01-22,601933,-3.26,-3.26
2026-01-23,601933,7.74,7.74
2026-01-26,601933,-20.36,-20.36
2026-01-27,601933,-8.08,-8.08
2026-01-28,601933,-3.88,-3.88
2026-01-29,601933,8.09,8.09
2026-01-30,601933,-18.17,-18.17
2026-02-02,601933,7.36,7.36
2026-02-03,601933,5.16,5.16
2026-02-04,601933,9.55,9.55
2026-02-05,601933,4.68,4.68
2026-02-06,601933,-9.63,-9.63
2026-02-09,601933,-1.2,-1.2
2026-02-10,601933,-21.88,-21.88
2026-02-11,601933,-3.1,-3.1
2026-02-12,601933,-14.3,-14.3
2026-02-13,601933,-10.19,-10.19
2026-02-24,601933,3.15,3.15
2026-02-25,601933,-1.34,-1.34
2026-02-26,601933,-19.22,-19.22
2026-02-27,601933,4.01,4.01
2026-03-02,601933,-5.79,-5.79
2026-03-03,601933,4.81,4.81
2026-03-04,601933,-9.77,-9.77
2026-03-05,601933,13.8,13.8
2026-03-06,601933,12.49,12.49
2026-03-09,601933,-8.8,-8.8
2026-03-10,601933,-3.31,-3.31
2026-03-11,601933,-7.4,-7.4
2026-03-12,601933,-9.77,-9.77
2026-03-13,601933,-17.28,-17.28
2026-03-16,601933,-5.45,-5.45
2026-03-17,601933,3.92,3.92
2026-03-18,601933,-10.34,-10.34
2026-03-19,601933,1.33,1.33
2026-03-20,601933,-21.57,-21.57
2026-03-23,601933,-4.78,-4.78
2026-03-24,601933,11.07,11.07
2026-03-25,601933,6.03,6.03
2026-03-26,601933,-16.39,-16.39
2026-03-27,601933,5.75,5.75
2026-03-30,601933,11.53,11.53
2026-03-31,601933,-21.64,-21.64
2026-04-01,601933,2.14,2.14
2026-04-02,601933,-2.8,-2.8
2026-04-03,601933,-11.51,-11.51
2026-04-07,601933,6.99,6.99
2026-04-08,601933,20.66,20.66
2026-04-09,601933,-26.19,-26.19
2026-04-10,601933,9.06,9.06
2026-04-13,601933,18.04,18.04
2026-04-14,601933,12.68,12.68
2026-04-15,601933,-2.61,-2.61
2026-04-16,601933,4.7,4.7
2026-04-17,601933,-3.0,-3.0
2026-04-20,601933,-17.6,-17.6
2026-04-21,601933,-13.92,-13.92
2026-04-22,601933,-13.12,-13.12
2026-04-23,601933,5.49,5.49
2026-04-24,601933,-11.83,-11.83
2026-04-27,601933,8.47,8.47
2026-04-28,601933,-10.83,-10.83
2026-04-29,601933,6.11,6.11
2026-04-30,601933,5.92,5.92
2026-05-06,601933,-25.0,-25.0
2026-05-07,601933,-19.5,-19.5
2026-05-08,601933,-5.76,-5.76
2026-05-11,601933,-14.62,-14.62
2026-05-12,601933,-11.6,-11.6
2026-05-13,601933,-6.91,-6.91
2026-05-14,601933,1.05,1.05
2026-05-15,601933,-17.26,-17.26
2026-05-18,601933,-13.2,-13.2
2026-05-19,601933,-2.72,-2.72
2026-05-20,601933,-17.59,-17.59
2026-05-21,601933,-20.93,-20.93
