signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,300604,8.2,8.2
2025-11-19,300604,-0.46,-0.46
2025-11-20,300604,-10.27,-10.27
2025-11-21,300604,-13.56,-13.56
2025-11-24,300604,-5.24,-5.24
2025-11-25,300604,5.23,5.23
2025-11-26,300604,9.72,9.72
2025-11-27,300604,0.69,0.69
2025-11-28,300604,2.45,2.45
2025-12-01,300604,6.87,6.87
2025-12-02,300604,3.42,3.42
2025-12-03,300604,9.1,9.1
2025-12-04,300604,10.6,10.6
2025-12-05,300604,-2.79,-2.79
2025-12-08,300604,4.52,4.52
2025-12-09,300604,-0.93,-0.93
2025-12-10,300604,4.09,4.09
2025-12-11,300604,-0.75,-0.75
2025-12-12,300604,3.86,3.86
2025-12-15,300604,-10.21,-10.21
2025-12-16,300604,-16.14,-16.14
2025-12-17,300604,3.44,3.44
2025-12-18,300604,-13.92,-13.92
2025-12-19,300604,-4.42,-4.42
2025-12-22,300604,5.59,5.59
2025-12-23,300604,4.7,4.7
2025-12-24,300604,0.34,0.34
2025-12-25,300604,-0.12,-0.12
2025-12-26,300604,-15.62,-15.62
2025-12-29,300604,-2.35,-2.35
2025-12-30,300604,-8.08,-8.08
2025-12-31,300604,-9.76,-9.76
2026-01-05,300604,4.26,4.26
2026-01-06,300604,3.65,3.65
2026-01-07,300604,10.22,10.22
2026-01-08,300604,-6.38,-6.38
2026-01-09,300604,5.57,5.57
2026-01-12,300604,5.72,5.72
2026-01-13,300604,-10.05,-10.05
2026-01-14,300604,0.53,0.53
2026-01-15,300604,7.1,7.1
2026-01-16,300604,2.68,2.68
2026-01-19,300604,-6.35,-6.35
2026-01-20,300604,-5.69,-5.69
2026-01-21,300604,0.73,0.73
2026-01-22,300604,-11.94,-11.94
2026-01-23,300604,-4.17,-4.17
2026-01-26,300604,-7.3,-7.3
2026-01-27,300604,-3.94,-3.94
2026-01-28,300604,-1.62,-1.62
2026-01-29,300604,-13.13,-13.13
2026-01-30,300604,-6.78,-6.78
2026-02-02,300604,-12.69,-12.69
2026-02-03,300604,5.02,5.02
2026-02-04,300604,6.67,6.67
2026-02-05,300604,-3.48,-3.48
2026-02-06,300604,-4.59,-4.59
2026-02-09,300604,11.64,11.64
2026-02-10,300604,-0.69,-0.69
2026-02-11,300604,-6.69,-6.69
2026-02-12,300604,1.61,1.61
2026-02-13,300604,5.18,5.18
2026-02-24,300604,4.21,4.21
2026-02-25,300604,9.38,9.38
2026-02-26,300604,4.27,4.27
2026-02-27,300604,-2.87,-2.87
2026-03-02,300604,-3.71,-3.71
2026-03-03,300604,-14.22,-14.22
2026-03-04,300604,-7.5,-7.5
2026-03-05,300604,7.11,7.11
2026-03-06,300604,-7.12,-7.12
2026-03-09,300604,-13.19,-13.19
2026-03-10,300604,4.81,4.81
2026-03-11,300604,-4.41,-4.41
2026-03-12,300604,-7.28,-7.28
2026-03-13,300604,0.61,0.61
2026-03-16,300604,-5.16,-5.16
2026-03-17,300604,-0.17,-0.17
2026-03-18,300604,12.23,12.23
2026-03-19,300604,3.18,3.18
2026-03-20,300604,1.62,1.62
2026-03-23,300604,-8.76,-8.76
2026-03-24,300604,9.35,9.35
2026-03-25,300604,3.37,3.37
2026-03-26,300604,-3.53,-3.53
2026-03-27,300604,3.28,3.28
2026-03-30,300604,7.71,7.71
2026-03-31,300604,-10.87,-10.87
2026-04-01,300604,7.04,7.04
2026-04-02,300604,-8.51,-8.51
2026-04-03,300604,-4.85,-4.85
2026-04-07,300604,3.24,3.24
2026-04-08,300604,4.69,4.69
2026-04-09,300604,5.54,5.54
2026-04-10,300604,1.1,1.1
2026-04-13,300604,-5.29,-5.29
2026-04-14,300604,5.21,5.21
2026-04-15,300604,3.79,3.79
2026-04-16,300604,7.71,7.71
2026-04-17,300604,-2.63,-2.63
2026-04-20,300604,-12.08,-12.08
2026-04-21,300604,-13.1,-13.1
2026-04-22,300604,-3.57,-3.57
2026-04-23,300604,4.39,4.39
2026-04-24,300604,8.74,8.74
2026-04-27,300604,3.62,3.62
2026-04-28,300604,-3.89,-3.89
2026-04-29,300604,-8.61,-8.61
2026-04-30,300604,-7.68,-7.68
2026-05-06,300604,0.76,0.76
2026-05-07,300604,1.87,1.87
2026-05-08,300604,-7.71,-7.71
2026-05-11,300604,8.14,8.14
2026-05-12,300604,-5.21,-5.21
2026-05-13,300604,8.49,8.49
2026-05-14,300604,-7.18,-7.18
2026-05-15,300604,-1.94,-1.94
2026-05-18,300604,1.9,1.9
2026-05-19,300604,2.56,2.56
2026-05-20,300604,5.1,5.1
