signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600176,4.85,4.85
2025-11-19,600176,5.52,5.52
2025-11-20,600176,2.5,2.5
2025-11-21,600176,-18.45,-18.45
2025-11-24,600176,3.04,3.04
2025-11-25,600176,1.93,1.93
2025-11-26,600176,-0.37,-0.37
2025-11-27,600176,-12.78,-12.78
2025-11-28,600176,-1.72,-1.72
2025-12-01,600176,9.04,9.04
2025-12-02,600176,5.65,5.65
2025-12-03,600176,3.26,3.26
2025-12-04,600176,-1.63,-1.63
2025-12-05,600176,12.91,12.91
2025-12-08,600176,5.55,5.55
2025-12-09,600176,-0.01,-0.01
2025-12-10,600176,-4.14,-4.14
2025-12-11,600176,-16.36,-16.36
2025-12-12,600176,5.6,5.6
2025-12-15,600176,-5.27,-5.27
2025-12-16,600176,-5.47,-5.47
2025-12-17,600176,6.6,6.6
2025-12-18,600176,-1.38,-1.38
2025-12-19,600176,2.71,2.71
2025-12-22,600176,6.21,6.21
2025-12-23,600176,2.24,2.24
2025-12-24,600176,-0.96,-0.96
2025-12-25,600176,-13.12,-13.12
2025-12-26,600176,-10.83,-10.83
2025-12-29,600176,-10.21,-10.21
2025-12-30,600176,3.69,3.69
2025-12-31,600176,8.58,8.58
2026-01-05,600176,-6.25,-6.25
2026-01-06,600176,-6.41,-6.41
2026-01-07,600176,-7.06,-7.06
2026-01-08,600176,1.67,1.67
2026-01-09,600176,6.35,6.35
2026-01-12,600176,-1.65,-1.65
2026-01-13,600176,-16.71,-16.71
2026-01-14,600176,-7.62,-7.62
2026-01-15,600176,4.5,4.5
2026-01-16,600176,3.94,3.94
2026-01-19,600176,3.9,3.9
2026-01-20,600176,-0.78,-0.78
2026-01-21,600176,14.0,14.0
2026-01-22,600176,0.52,0.52
2026-01-23,600176,-9.41,-9.41
2026-01-26,600176,5.72,5.72
2026-01-27,600176,-3.94,-3.94
2026-01-28,600176,6.61,6.61
2026-01-29,600176,-7.39,-7.39
2026-01-30,600176,-4.08,-4.08
2026-02-02,600176,-11.87,-11.87
2026-02-03,600176,-0.37,-0.37
2026-02-04,600176,2.14,2.14
2026-02-05,600176,5.27,5.27
2026-02-06,600176,-4.07,-4.07
2026-02-09,600176,8.49,8.49
2026-02-10,600176,-0.17,-0.17
2026-02-11,600176,14.88,14.88
2026-02-12,600176,-10.76,-10.76
2026-02-13,600176,-5.05,-5.05
2026-02-24,600176,11.29,11.29
2026-02-25,600176,-1.92,-1.92
2026-02-26,600176,10.69,10.69
2026-02-27,600176,-7.63,-7.63
2026-03-02,600176,-3.94,-3.94
2026-03-03,600176,-5.78,-5.78
2026-03-04,600176,-9.39,-9.39
2026-03-05,600176,2.17,2.17
2026-03-06,600176,-7.85,-7.85
2026-03-09,600176,-1.18,-1.18
2026-03-10,600176,9.7,9.7
2026-03-11,600176,-1.8,-1.8
2026-03-12,600176,-3.83,-3.83
2026-03-13,600176,5.91,5.91
2026-03-16,600176,-8.59,-8.59
2026-03-17,600176,-13.24,-13.24
2026-03-18,600176,4.83,4.83
2026-03-19,600176,-8.16,-8.16
2026-03-20,600176,-9.09,-9.09
2026-03-23,600176,4.95,4.95
2026-03-24,600176,21.29,21.29
2026-03-25,600176,5.57,5.57
2026-03-26,600176,-5.22,-5.22
2026-03-27,600176,12.0,12.0
2026-03-30,600176,0.98,0.98
2026-03-31,600176,-7.66,-7.66
2026-04-01,600176,-1.04,-1.04
2026-04-02,600176,2.48,2.48
2026-04-03,600176,9.23,9.23
2026-04-07,600176,4.78,4.78
2026-04-08,600176,14.27,14.27
2026-04-09,600176,5.79,5.79
2026-04-10,600176,4.72,4.72
2026-04-13,600176,10.7,10.7
2026-04-14,600176,-8.9,-8.9
2026-04-15,600176,-9.58,-9.58
2026-04-16,600176,-0.06,-0.06
2026-04-17,600176,4.57,4.57
2026-04-20,600176,-15.32,-15.32
2026-04-21,600176,-5.47,-5.47
2026-04-22,600176,-3.27,-3.27
2026-04-23,600176,7.14,7.14
2026-04-24,600176,-8.9,-8.9
2026-04-27,600176,5.4,5.4
2026-04-28,600176,10.16,10.16
2026-04-29,600176,7.86,7.86
2026-04-30,600176,-2.84,-2.84
2026-05-06,600176,9.45,9.45
2026-05-07,600176,-0.97,-0.97
2026-05-08,600176,-4.68,-4.68
2026-05-11,600176,-7.44,-7.44
2026-05-12,600176,-8.91,-8.91
2026-05-13,600176,-0.33,-0.33
2026-05-14,600176,-1.68,-1.68
2026-05-15,600176,-16.19,-16.19
2026-05-18,600176,-8.12,-8.12
2026-05-19,600176,-1.42,-1.42
2026-05-20,600176,-5.4,-5.4
2026-05-21,600176,2.1,2.1
