signal_date,code,capital_flow_pct,capital_flow_signal
2026-04-24,688808,21.67,21.67
2026-04-27,688808,0.75,0.75
2026-04-28,688808,-3.49,-3.49
2026-04-29,688808,5.51,5.51
2026-04-30,688808,0.63,0.63
2026-05-06,688808,-2.1,-2.1
2026-05-07,688808,0.34,0.34
2026-05-08,688808,0.85,0.85
2026-05-11,688808,0.62,0.62
2026-05-12,688808,0.5,0.5
2026-05-13,688808,0.63,0.63
2026-05-14,688808,0.82,0.82
2026-05-15,688808,0.75,0.75
2026-05-18,688808,0.78,0.78
2026-05-19,688808,0.66,0.66
2026-05-20,688808,0.75,0.75
2026-05-21,688808,0.58,0.58
