signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-11,000833,-3.02,-3.02
2025-11-12,000833,10.43,10.43
2025-11-13,000833,2.2,2.2
2025-11-14,000833,4.67,4.67
2025-11-17,000833,-2.83,-2.83
2025-11-18,000833,-5.35,-5.35
2025-11-19,000833,-12.76,-12.76
2025-11-20,000833,-5.56,-5.56
2025-11-21,000833,-19.9,-19.9
2025-11-24,000833,-7.18,-7.18
2025-11-25,000833,-2.16,-2.16
2025-11-26,000833,-10.51,-10.51
2025-11-27,000833,-5.23,-5.23
2025-11-28,000833,10.56,10.56
2025-12-01,000833,7.8,7.8
2025-12-02,000833,10.5,10.5
2025-12-03,000833,-1.96,-1.96
2025-12-04,000833,-21.24,-21.24
2025-12-05,000833,-12.8,-12.8
2025-12-08,000833,5.29,5.29
2025-12-09,000833,2.28,2.28
2025-12-10,000833,-6.46,-6.46
2025-12-11,000833,2.96,2.96
2025-12-12,000833,-9.27,-9.27
2025-12-15,000833,-15.5,-15.5
2025-12-16,000833,-17.14,-17.14
2025-12-17,000833,1.7,1.7
2025-12-18,000833,-9.16,-9.16
2025-12-19,000833,1.54,1.54
2025-12-22,000833,7.32,7.32
2025-12-23,000833,-1.45,-1.45
2025-12-24,000833,-0.51,-0.51
2025-12-25,000833,-10.5,-10.5
2025-12-26,000833,3.9,3.9
2025-12-29,000833,-9.71,-9.71
2025-12-30,000833,-6.85,-6.85
2025-12-31,000833,11.43,11.43
2026-01-05,000833,6.82,6.82
2026-01-06,000833,13.59,13.59
2026-01-07,000833,-6.88,-6.88
2026-01-08,000833,-7.23,-7.23
2026-01-09,000833,-8.03,-8.03
2026-01-12,000833,-10.92,-10.92
2026-01-13,000833,-6.67,-6.67
2026-01-14,000833,3.16,3.16
2026-01-15,000833,-2.89,-2.89
2026-01-16,000833,0.3,0.3
2026-01-19,000833,15.42,15.42
2026-01-20,000833,3.96,3.96
2026-01-21,000833,-8.14,-8.14
2026-01-22,000833,1.01,1.01
2026-01-23,000833,0.7,0.7
2026-01-26,000833,2.76,2.76
2026-01-27,000833,-6.37,-6.37
2026-01-28,000833,9.39,9.39
2026-01-29,000833,-14.49,-14.49
2026-01-30,000833,-13.05,-13.05
2026-02-02,000833,-18.31,-18.31
2026-02-03,000833,7.92,7.92
2026-02-04,000833,-9.2,-9.2
2026-02-05,000833,-14.69,-14.69
2026-02-06,000833,6.41,6.41
2026-02-09,000833,10.29,10.29
2026-02-10,000833,-9.24,-9.24
2026-02-11,000833,10.2,10.2
2026-02-12,000833,29.39,29.39
2026-02-13,000833,-6.68,-6.68
2026-02-24,000833,-5.77,-5.77
2026-02-25,000833,6.66,6.66
2026-02-26,000833,-10.89,-10.89
2026-02-27,000833,-6.27,-6.27
2026-03-02,000833,16.27,16.27
2026-03-03,000833,3.08,3.08
2026-03-04,000833,1.82,1.82
2026-03-05,000833,-5.21,-5.21
2026-03-06,000833,19.36,19.36
2026-03-09,000833,-12.36,-12.36
2026-03-10,000833,-5.12,-5.12
2026-03-11,000833,19.72,19.72
2026-03-12,000833,2.43,2.43
2026-03-13,000833,3.11,3.11
2026-03-16,000833,-2.08,-2.08
2026-03-17,000833,-4.81,-4.81
2026-03-18,000833,-9.38,-9.38
2026-03-19,000833,9.89,9.89
2026-03-20,000833,-14.48,-14.48
2026-03-23,000833,-5.13,-5.13
2026-03-24,000833,-2.78,-2.78
2026-03-25,000833,-8.32,-8.32
2026-03-26,000833,9.04,9.04
2026-03-27,000833,-4.37,-4.37
2026-03-30,000833,6.95,6.95
2026-03-31,000833,-4.68,-4.68
2026-04-01,000833,-5.96,-5.96
2026-04-02,000833,5.63,5.63
2026-04-03,000833,-7.56,-7.56
2026-04-07,000833,-0.15,-0.15
2026-04-08,000833,-3.99,-3.99
2026-04-09,000833,-3.16,-3.16
2026-04-10,000833,-5.91,-5.91
2026-04-13,000833,-11.74,-11.74
2026-04-14,000833,9.11,9.11
2026-04-15,000833,-11.19,-11.19
2026-04-16,000833,-0.55,-0.55
2026-04-17,000833,1.45,1.45
2026-04-20,000833,0.39,0.39
2026-04-21,000833,1.94,1.94
2026-04-22,000833,-9.15,-9.15
2026-04-23,000833,-9.56,-9.56
2026-04-24,000833,-0.5,-0.5
2026-04-27,000833,4.21,4.21
2026-04-28,000833,-1.7,-1.7
2026-04-29,000833,-1.11,-1.11
2026-04-30,000833,11.25,11.25
2026-05-06,000833,-5.92,-5.92
2026-05-07,000833,-17.07,-17.07
2026-05-08,000833,-9.83,-9.83
2026-05-11,000833,3.55,3.55
2026-05-12,000833,-3.79,-3.79
2026-05-13,000833,11.27,11.27
