signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-17,600759,6.82,6.82
2025-11-18,600759,-5.04,-5.04
2025-11-19,600759,-8.98,-8.98
2025-11-20,600759,-2.4,-2.4
2025-11-21,600759,-14.49,-14.49
2025-11-24,600759,-5.79,-5.79
2025-11-25,600759,1.23,1.23
2025-11-26,600759,2.52,2.52
2025-11-27,600759,0.13,0.13
2025-11-28,600759,2.57,2.57
2025-12-01,600759,-5.41,-5.41
2025-12-02,600759,3.18,3.18
2025-12-03,600759,-10.62,-10.62
2025-12-04,600759,-5.14,-5.14
2025-12-05,600759,7.76,7.76
2025-12-08,600759,-1.75,-1.75
2025-12-09,600759,-5.06,-5.06
2025-12-10,600759,4.59,4.59
2025-12-11,600759,6.13,6.13
2025-12-12,600759,-8.85,-8.85
2025-12-15,600759,-10.73,-10.73
2025-12-16,600759,-12.99,-12.99
2025-12-17,600759,6.64,6.64
2025-12-18,600759,3.81,3.81
2025-12-19,600759,-5.14,-5.14
2025-12-22,600759,6.03,6.03
2025-12-23,600759,-11.57,-11.57
2025-12-24,600759,-5.82,-5.82
2025-12-25,600759,-11.06,-11.06
2025-12-26,600759,20.6,20.6
2025-12-29,600759,2.58,2.58
2025-12-30,600759,-5.49,-5.49
2025-12-31,600759,-2.26,-2.26
2026-01-05,600759,-7.84,-7.84
2026-01-06,600759,18.27,18.27
2026-01-07,600759,-3.81,-3.81
2026-01-08,600759,-10.1,-10.1
2026-01-09,600759,9.54,9.54
2026-01-12,600759,-3.51,-3.51
2026-01-13,600759,-6.41,-6.41
2026-01-14,600759,0.59,0.59
2026-01-15,600759,-10.08,-10.08
2026-01-16,600759,-9.23,-9.23
2026-01-19,600759,-1.08,-1.08
2026-01-20,600759,5.2,5.2
2026-01-21,600759,27.16,27.16
2026-01-22,600759,8.21,8.21
2026-01-23,600759,-14.44,-14.44
2026-01-26,600759,4.52,4.52
2026-01-27,600759,-13.4,-13.4
2026-01-28,600759,0.39,0.39
2026-01-29,600759,-6.35,-6.35
2026-01-30,600759,-13.97,-13.97
2026-02-02,600759,-4.56,-4.56
2026-02-03,600759,3.58,3.58
2026-02-04,600759,2.65,2.65
2026-02-05,600759,-5.96,-5.96
2026-02-06,600759,9.74,9.74
2026-02-09,600759,-8.12,-8.12
2026-02-10,600759,-10.27,-10.27
2026-02-11,600759,1.51,1.51
2026-02-12,600759,-7.64,-7.64
2026-02-13,600759,-8.62,-8.62
2026-02-24,600759,40.6,40.6
2026-02-25,600759,6.65,6.65
2026-02-26,600759,-7.32,-7.32
2026-02-27,600759,-1.02,-1.02
2026-03-02,600759,49.3,49.3
2026-03-03,600759,50.01,50.01
2026-03-04,600759,11.09,11.09
2026-03-05,600759,-5.81,-5.81
2026-03-06,600759,-3.72,-3.72
2026-03-09,600759,-6.78,-6.78
2026-03-10,600759,-14.41,-14.41
2026-03-11,600759,0.46,0.46
2026-03-12,600759,-10.21,-10.21
2026-03-13,600759,-10.81,-10.81
2026-03-16,600759,4.89,4.89
2026-03-17,600759,-3.37,-3.37
2026-03-18,600759,-12.32,-12.32
2026-03-19,600759,-3.6,-3.6
2026-03-20,600759,-4.74,-4.74
2026-03-23,600759,-2.75,-2.75
2026-03-24,600759,-3.76,-3.76
2026-03-25,600759,-2.7,-2.7
2026-03-26,600759,-0.06,-0.06
2026-03-27,600759,-0.89,-0.89
2026-03-30,600759,-14.54,-14.54
2026-03-31,600759,-9.89,-9.89
2026-04-01,600759,-9.4,-9.4
2026-04-02,600759,9.14,9.14
2026-04-03,600759,0.94,0.94
2026-04-07,600759,-6.61,-6.61
2026-04-08,600759,-10.79,-10.79
2026-04-09,600759,0.66,0.66
2026-04-10,600759,-7.45,-7.45
2026-04-13,600759,3.74,3.74
2026-04-14,600759,-4.2,-4.2
2026-04-15,600759,-11.19,-11.19
2026-04-16,600759,-4.71,-4.71
2026-04-17,600759,-13.11,-13.11
2026-04-20,600759,0.43,0.43
2026-04-21,600759,-3.23,-3.23
2026-04-22,600759,-8.63,-8.63
2026-04-23,600759,7.76,7.76
2026-04-24,600759,-8.22,-8.22
2026-04-27,600759,1.75,1.75
2026-04-29,600759,-68.27,-68.27
2026-04-30,600759,-51.49,-51.49
2026-05-06,600759,-69.11,-69.11
2026-05-07,600759,-61.75,-61.75
2026-05-08,600759,-58.49,-58.49
2026-05-11,600759,-62.03,-62.03
2026-05-12,600759,-45.23,-45.23
2026-05-13,600759,-57.96,-57.96
2026-05-14,600759,-50.67,-50.67
2026-05-15,600759,-66.38,-66.38
2026-05-18,600759,-67.77,-67.77
2026-05-19,600759,-46.91,-46.91
2026-05-20,600759,-5.76,-5.76
