signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,688041,1.02,1.02
2025-11-19,688041,-4.51,-4.51
2025-11-20,688041,0.53,0.53
2025-11-21,688041,-5.32,-5.32
2025-11-24,688041,-1.02,-1.02
2025-11-25,688041,-4.59,-4.59
2025-11-26,688041,-0.18,-0.18
2025-11-27,688041,-0.83,-0.83
2025-11-28,688041,1.34,1.34
2025-12-01,688041,-1.82,-1.82
2025-12-02,688041,-11.74,-11.74
2025-12-03,688041,-6.64,-6.64
2025-12-04,688041,3.38,3.38
2025-12-05,688041,-5.91,-5.91
2025-12-08,688041,2.3,2.3
2025-12-09,688041,-9.24,-9.24
2025-12-10,688041,-2.19,-2.19
2025-12-11,688041,-5.44,-5.44
2025-12-12,688041,-14.62,-14.62
2025-12-15,688041,-10.54,-10.54
2025-12-16,688041,-7.12,-7.12
2025-12-17,688041,-3.99,-3.99
2025-12-18,688041,-6.47,-6.47
2025-12-19,688041,3.65,3.65
2025-12-22,688041,7.61,7.61
2025-12-23,688041,2.84,2.84
2025-12-24,688041,-6.74,-6.74
2025-12-25,688041,5.31,5.31
2025-12-26,688041,-10.74,-10.74
2025-12-29,688041,-0.9,-0.9
2025-12-30,688041,7.54,7.54
2025-12-31,688041,5.34,5.34
2026-01-05,688041,-1.0,-1.0
2026-01-06,688041,-6.98,-6.98
2026-01-07,688041,-13.13,-13.13
2026-01-08,688041,4.46,4.46
2026-01-09,688041,5.79,5.79
2026-01-12,688041,0.02,0.02
2026-01-13,688041,-12.24,-12.24
2026-01-14,688041,4.99,4.99
2026-01-15,688041,2.81,2.81
2026-01-16,688041,-6.28,-6.28
2026-01-19,688041,10.47,10.47
2026-01-20,688041,0.71,0.71
2026-01-21,688041,7.06,7.06
2026-01-22,688041,-1.88,-1.88
2026-01-23,688041,-0.9,-0.9
2026-01-26,688041,1.38,1.38
2026-01-27,688041,-2.9,-2.9
2026-01-28,688041,-2.87,-2.87
2026-01-29,688041,-0.95,-0.95
2026-01-30,688041,5.17,5.17
2026-02-02,688041,-7.22,-7.22
2026-02-03,688041,-9.71,-9.71
2026-02-04,688041,-8.3,-8.3
2026-02-05,688041,-5.65,-5.65
2026-02-06,688041,13.52,13.52
2026-02-09,688041,4.95,4.95
2026-02-10,688041,6.78,6.78
2026-02-11,688041,-7.56,-7.56
2026-02-12,688041,7.38,7.38
2026-02-13,688041,0.36,0.36
2026-02-24,688041,-11.49,-11.49
2026-02-25,688041,-8.58,-8.58
2026-02-26,688041,2.56,2.56
2026-02-27,688041,3.85,3.85
2026-03-02,688041,-4.18,-4.18
2026-03-03,688041,-12.93,-12.93
2026-03-04,688041,-11.83,-11.83
2026-03-05,688041,4.31,4.31
2026-03-06,688041,-3.7,-3.7
2026-03-09,688041,1.52,1.52
2026-03-10,688041,-0.5,-0.5
2026-03-11,688041,-3.55,-3.55
2026-03-12,688041,-0.19,-0.19
2026-03-13,688041,-15.92,-15.92
2026-03-16,688041,-9.05,-9.05
2026-03-17,688041,-10.64,-10.64
2026-03-18,688041,1.47,1.47
2026-03-19,688041,-11.55,-11.55
2026-03-20,688041,-15.36,-15.36
2026-03-23,688041,-5.17,-5.17
2026-03-24,688041,5.15,5.15
2026-03-25,688041,6.82,6.82
2026-03-26,688041,-0.04,-0.04
2026-03-27,688041,-7.67,-7.67
2026-03-30,688041,-18.71,-18.71
2026-03-31,688041,-10.42,-10.42
2026-04-01,688041,6.59,6.59
2026-04-02,688041,-1.45,-1.45
2026-04-03,688041,4.26,4.26
2026-04-07,688041,8.58,8.58
2026-04-08,688041,3.63,3.63
2026-04-09,688041,-4.29,-4.29
2026-04-10,688041,1.92,1.92
2026-04-13,688041,7.37,7.37
2026-04-14,688041,-5.56,-5.56
2026-04-15,688041,2.53,2.53
2026-04-16,688041,-3.02,-3.02
2026-04-17,688041,2.42,2.42
2026-04-20,688041,-9.82,-9.82
2026-04-21,688041,-12.52,-12.52
2026-04-22,688041,1.71,1.71
2026-04-23,688041,0.75,0.75
2026-04-24,688041,7.41,7.41
2026-04-27,688041,-0.47,-0.47
2026-04-28,688041,-9.76,-9.76
2026-04-29,688041,-6.7,-6.7
2026-04-30,688041,6.9,6.9
2026-05-06,688041,3.67,3.67
2026-05-07,688041,-5.32,-5.32
2026-05-08,688041,-6.79,-6.79
2026-05-11,688041,3.88,3.88
2026-05-12,688041,1.11,1.11
2026-05-13,688041,-3.68,-3.68
2026-05-14,688041,-17.29,-17.29
2026-05-15,688041,-17.98,-17.98
2026-05-18,688041,-6.28,-6.28
2026-05-19,688041,-1.6,-1.6
2026-05-20,688041,6.74,6.74
