signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600776,-6.67,-6.67
2025-11-19,600776,0.13,0.13
2025-11-20,600776,-16.87,-16.87
2025-11-21,600776,-5.93,-5.93
2025-11-24,600776,-1.34,-1.34
2025-11-25,600776,-9.9,-9.9
2025-11-26,600776,-14.45,-14.45
2025-11-27,600776,-6.28,-6.28
2025-11-28,600776,1.71,1.71
2025-12-01,600776,-14.11,-14.11
2025-12-02,600776,-22.47,-22.47
2025-12-03,600776,-7.7,-7.7
2025-12-04,600776,1.89,1.89
2025-12-05,600776,-1.29,-1.29
2025-12-08,600776,6.69,6.69
2025-12-09,600776,-9.95,-9.95
2025-12-10,600776,-3.26,-3.26
2025-12-11,600776,10.55,10.55
2025-12-12,600776,39.22,39.22
2025-12-15,600776,-10.99,-10.99
2025-12-16,600776,3.05,3.05
2025-12-17,600776,-8.52,-8.52
2025-12-18,600776,-8.87,-8.87
2025-12-19,600776,-12.18,-12.18
2025-12-22,600776,7.13,7.13
2025-12-23,600776,-0.81,-0.81
2025-12-24,600776,-11.07,-11.07
2025-12-25,600776,2.53,2.53
2025-12-26,600776,-4.04,-4.04
2025-12-29,600776,-13.44,-13.44
2025-12-30,600776,27.31,27.31
2025-12-31,600776,-7.9,-7.9
2026-01-05,600776,11.33,11.33
2026-01-06,600776,-8.46,-8.46
2026-01-07,600776,-3.03,-3.03
2026-01-08,600776,-6.09,-6.09
2026-01-09,600776,12.55,12.55
2026-01-12,600776,40.93,40.93
2026-01-13,600776,8.27,8.27
2026-01-14,600776,-14.38,-14.38
2026-01-15,600776,-33.01,-33.01
2026-01-16,600776,-15.68,-15.68
2026-01-19,600776,-5.48,-5.48
2026-01-20,600776,-11.38,-11.38
2026-01-21,600776,4.14,4.14
2026-01-22,600776,4.06,4.06
2026-01-23,600776,-2.58,-2.58
2026-01-26,600776,-16.32,-16.32
2026-01-27,600776,-1.17,-1.17
2026-01-28,600776,-4.27,-4.27
2026-01-29,600776,-1.52,-1.52
2026-01-30,600776,-13.05,-13.05
2026-02-02,600776,-12.4,-12.4
2026-02-03,600776,5.84,5.84
2026-02-04,600776,-1.6,-1.6
2026-02-05,600776,-5.88,-5.88
2026-02-06,600776,2.88,2.88
2026-02-09,600776,-4.38,-4.38
2026-02-10,600776,-9.6,-9.6
2026-02-11,600776,-25.0,-25.0
2026-02-12,600776,-4.07,-4.07
2026-02-13,600776,-13.86,-13.86
2026-02-24,600776,-6.38,-6.38
2026-02-25,600776,-0.31,-0.31
2026-02-26,600776,1.86,1.86
2026-02-27,600776,9.45,9.45
2026-03-02,600776,0.87,0.87
2026-03-03,600776,-14.35,-14.35
2026-03-04,600776,-6.29,-6.29
2026-03-05,600776,-9.99,-9.99
2026-03-06,600776,-6.36,-6.36
2026-03-09,600776,-12.17,-12.17
2026-03-10,600776,4.42,4.42
2026-03-11,600776,0.81,0.81
2026-03-12,600776,-16.38,-16.38
2026-03-13,600776,-11.35,-11.35
2026-03-16,600776,-9.92,-9.92
2026-03-17,600776,-11.27,-11.27
2026-03-18,600776,3.17,3.17
2026-03-19,600776,-6.34,-6.34
2026-03-20,600776,-11.3,-11.3
2026-03-23,600776,-4.79,-4.79
2026-03-24,600776,-3.98,-3.98
2026-03-25,600776,0.1,0.1
2026-03-26,600776,-11.97,-11.97
2026-03-27,600776,1.62,1.62
2026-03-30,600776,8.48,8.48
2026-03-31,600776,4.47,4.47
2026-04-01,600776,-3.09,-3.09
2026-04-02,600776,-11.15,-11.15
2026-04-03,600776,10.0,10.0
2026-04-07,600776,-4.53,-4.53
2026-04-08,600776,7.15,7.15
2026-04-09,600776,-2.94,-2.94
2026-04-10,600776,3.8,3.8
2026-04-13,600776,-17.39,-17.39
2026-04-14,600776,8.32,8.32
2026-04-15,600776,-6.06,-6.06
2026-04-16,600776,3.76,3.76
2026-04-17,600776,13.76,13.76
2026-04-20,600776,-2.53,-2.53
2026-04-21,600776,-4.26,-4.26
2026-04-22,600776,10.09,10.09
2026-04-23,600776,-9.19,-9.19
2026-04-24,600776,-0.4,-0.4
2026-04-27,600776,5.18,5.18
2026-04-28,600776,2.43,2.43
2026-04-29,600776,-0.96,-0.96
2026-04-30,600776,-10.42,-10.42
2026-05-06,600776,5.38,5.38
2026-05-07,600776,-5.56,-5.56
2026-05-08,600776,3.68,3.68
2026-05-11,600776,-2.63,-2.63
2026-05-12,600776,-1.93,-1.93
2026-05-13,600776,-6.75,-6.75
2026-05-14,600776,-13.22,-13.22
2026-05-15,600776,-10.59,-10.59
2026-05-18,600776,-7.31,-7.31
2026-05-19,600776,-6.55,-6.55
2026-05-20,600776,-10.54,-10.54
