signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,000977,5.94,5.94
2025-11-19,000977,-6.17,-6.17
2025-11-20,000977,2.27,2.27
2025-11-21,000977,-18.87,-18.87
2025-11-24,000977,5.61,5.61
2025-11-25,000977,1.83,1.83
2025-11-26,000977,18.15,18.15
2025-11-27,000977,-15.04,-15.04
2025-11-28,000977,-9.62,-9.62
2025-12-01,000977,1.44,1.44
2025-12-02,000977,-15.26,-15.26
2025-12-03,000977,-13.29,-13.29
2025-12-04,000977,4.04,4.04
2025-12-05,000977,0.54,0.54
2025-12-08,000977,8.88,8.88
2025-12-09,000977,0.38,0.38
2025-12-10,000977,-8.38,-8.38
2025-12-11,000977,-16.4,-16.4
2025-12-12,000977,0.77,0.77
2025-12-15,000977,-0.56,-0.56
2025-12-16,000977,-13.84,-13.84
2025-12-17,000977,4.66,4.66
2025-12-18,000977,-8.47,-8.47
2025-12-19,000977,2.47,2.47
2025-12-22,000977,10.4,10.4
2025-12-23,000977,0.98,0.98
2025-12-24,000977,11.67,11.67
2025-12-25,000977,-8.29,-8.29
2025-12-26,000977,2.45,2.45
2025-12-29,000977,-6.24,-6.24
2025-12-30,000977,-4.16,-4.16
2025-12-31,000977,-16.4,-16.4
2026-01-05,000977,1.55,1.55
2026-01-06,000977,0.53,0.53
2026-01-07,000977,-12.64,-12.64
2026-01-08,000977,-4.47,-4.47
2026-01-09,000977,1.79,1.79
2026-01-12,000977,-0.25,-0.25
2026-01-13,000977,-13.81,-13.81
2026-01-14,000977,3.11,3.11
2026-01-15,000977,-10.42,-10.42
2026-01-16,000977,3.48,3.48
2026-01-19,000977,-15.76,-15.76
2026-01-20,000977,-11.03,-11.03
2026-01-21,000977,3.99,3.99
2026-01-22,000977,-10.0,-10.0
2026-01-23,000977,-4.44,-4.44
2026-01-26,000977,6.73,6.73
2026-01-27,000977,-11.05,-11.05
2026-01-28,000977,0.74,0.74
2026-01-29,000977,-13.36,-13.36
2026-01-30,000977,-3.17,-3.17
2026-02-02,000977,-17.62,-17.62
2026-02-03,000977,-3.21,-3.21
2026-02-04,000977,-14.13,-14.13
2026-02-05,000977,-4.66,-4.66
2026-02-06,000977,4.83,4.83
2026-02-09,000977,2.58,2.58
2026-02-10,000977,5.29,5.29
2026-02-11,000977,0.13,0.13
2026-02-12,000977,13.72,13.72
2026-02-13,000977,-3.44,-3.44
2026-02-24,000977,-15.29,-15.29
2026-02-25,000977,-10.77,-10.77
2026-02-26,000977,-2.18,-2.18
2026-02-27,000977,4.05,4.05
2026-03-02,000977,-20.31,-20.31
2026-03-03,000977,-22.7,-22.7
2026-03-04,000977,-6.87,-6.87
2026-03-05,000977,1.71,1.71
2026-03-06,000977,1.98,1.98
2026-03-09,000977,6.43,6.43
2026-03-10,000977,-5.52,-5.52
2026-03-11,000977,2.7,2.7
2026-03-12,000977,8.07,8.07
2026-03-13,000977,-9.27,-9.27
2026-03-16,000977,-13.64,-13.64
2026-03-17,000977,-18.28,-18.28
2026-03-18,000977,17.44,17.44
2026-03-19,000977,-4.51,-4.51
2026-03-20,000977,-14.23,-14.23
2026-03-23,000977,-14.96,-14.96
2026-03-24,000977,9.24,9.24
2026-03-25,000977,3.31,3.31
2026-03-26,000977,-10.42,-10.42
2026-03-27,000977,-3.04,-3.04
2026-03-30,000977,-11.5,-11.5
2026-03-31,000977,-5.88,-5.88
2026-04-01,000977,11.29,11.29
2026-04-02,000977,-16.18,-16.18
2026-04-03,000977,3.6,3.6
2026-04-07,000977,9.15,9.15
2026-04-08,000977,9.52,9.52
2026-04-09,000977,7.61,7.61
2026-04-10,000977,4.4,4.4
2026-04-13,000977,-4.71,-4.71
2026-04-14,000977,-15.1,-15.1
2026-04-15,000977,3.94,3.94
2026-04-16,000977,-7.39,-7.39
2026-04-17,000977,-2.38,-2.38
2026-04-20,000977,10.67,10.67
2026-04-21,000977,-12.57,-12.57
2026-04-22,000977,4.4,4.4
2026-04-23,000977,-5.13,-5.13
2026-04-24,000977,4.83,4.83
2026-04-27,000977,-8.22,-8.22
2026-04-28,000977,-13.25,-13.25
2026-04-29,000977,8.54,8.54
2026-04-30,000977,-14.95,-14.95
2026-05-06,000977,3.02,3.02
2026-05-07,000977,0.99,0.99
2026-05-08,000977,12.35,12.35
2026-05-11,000977,-11.19,-11.19
2026-05-12,000977,-11.36,-11.36
2026-05-13,000977,10.58,10.58
2026-05-14,000977,-8.41,-8.41
2026-05-15,000977,-6.43,-6.43
2026-05-18,000977,0.79,0.79
2026-05-19,000977,1.21,1.21
2026-05-20,000977,-0.21,-0.21
