signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,002617,-18.95,-18.95
2025-11-19,002617,-12.34,-12.34
2025-11-20,002617,5.27,5.27
2025-11-21,002617,-19.37,-19.37
2025-11-24,002617,-7.8,-7.8
2025-11-25,002617,-0.96,-0.96
2025-11-26,002617,-12.07,-12.07
2025-11-27,002617,-17.08,-17.08
2025-11-28,002617,6.03,6.03
2025-12-01,002617,1.89,1.89
2025-12-02,002617,-11.65,-11.65
2025-12-03,002617,-12.41,-12.41
2025-12-04,002617,9.34,9.34
2025-12-05,002617,-13.86,-13.86
2025-12-08,002617,-2.27,-2.27
2025-12-09,002617,-16.18,-16.18
2025-12-10,002617,-13.76,-13.76
2025-12-11,002617,-12.45,-12.45
2025-12-12,002617,5.47,5.47
2025-12-15,002617,-15.17,-15.17
2025-12-16,002617,-14.34,-14.34
2025-12-17,002617,-8.25,-8.25
2025-12-18,002617,-8.38,-8.38
2025-12-19,002617,-3.81,-3.81
2025-12-22,002617,-6.67,-6.67
2025-12-23,002617,-5.4,-5.4
2025-12-24,002617,-2.19,-2.19
2025-12-25,002617,4.99,4.99
2025-12-26,002617,-3.7,-3.7
2025-12-29,002617,6.98,6.98
2025-12-30,002617,-0.94,-0.94
2025-12-31,002617,-7.01,-7.01
2026-01-05,002617,-5.48,-5.48
2026-01-06,002617,7.29,7.29
2026-01-07,002617,-5.15,-5.15
2026-01-08,002617,-4.11,-4.11
2026-01-09,002617,-3.45,-3.45
2026-01-12,002617,-1.46,-1.46
2026-01-13,002617,-7.95,-7.95
2026-01-14,002617,-10.76,-10.76
2026-01-15,002617,-10.34,-10.34
2026-01-16,002617,12.01,12.01
2026-01-19,002617,-0.74,-0.74
2026-01-20,002617,-1.5,-1.5
2026-01-21,002617,2.53,2.53
2026-01-22,002617,-7.71,-7.71
2026-01-23,002617,-2.97,-2.97
2026-01-26,002617,-12.39,-12.39
2026-01-27,002617,0.56,0.56
2026-01-28,002617,-13.41,-13.41
2026-01-29,002617,-10.61,-10.61
2026-01-30,002617,-10.52,-10.52
2026-02-02,002617,-3.98,-3.98
2026-02-03,002617,-0.66,-0.66
2026-02-04,002617,8.56,8.56
2026-02-05,002617,-16.57,-16.57
2026-02-06,002617,-0.22,-0.22
2026-02-09,002617,1.02,1.02
2026-02-10,002617,-13.05,-13.05
2026-02-11,002617,-9.23,-9.23
2026-02-12,002617,-6.33,-6.33
2026-02-13,002617,-16.58,-16.58
2026-02-24,002617,1.72,1.72
2026-02-25,002617,-4.14,-4.14
2026-02-26,002617,0.57,0.57
2026-02-27,002617,-11.95,-11.95
2026-03-02,002617,-11.35,-11.35
2026-03-03,002617,-15.21,-15.21
2026-03-04,002617,-1.06,-1.06
2026-03-05,002617,-3.87,-3.87
2026-03-06,002617,-13.87,-13.87
2026-03-09,002617,-6.01,-6.01
2026-03-10,002617,-2.43,-2.43
2026-03-11,002617,-16.06,-16.06
2026-03-12,002617,-4.62,-4.62
2026-03-13,002617,-11.88,-11.88
2026-03-16,002617,-6.84,-6.84
2026-03-17,002617,-11.58,-11.58
2026-03-18,002617,-7.1,-7.1
2026-03-19,002617,-20.03,-20.03
2026-03-20,002617,-15.07,-15.07
2026-03-23,002617,-9.3,-9.3
2026-03-24,002617,-0.56,-0.56
2026-03-25,002617,3.2,3.2
2026-03-26,002617,-12.48,-12.48
2026-03-27,002617,-7.37,-7.37
2026-03-30,002617,-15.08,-15.08
2026-03-31,002617,-7.82,-7.82
2026-04-01,002617,-9.01,-9.01
2026-04-02,002617,-14.6,-14.6
2026-04-03,002617,11.82,11.82
2026-04-07,002617,-14.35,-14.35
2026-04-08,002617,6.84,6.84
2026-04-09,002617,-11.89,-11.89
2026-04-10,002617,11.07,11.07
2026-04-13,002617,-7.84,-7.84
2026-04-14,002617,3.4,3.4
2026-04-15,002617,-1.75,-1.75
2026-04-16,002617,-6.2,-6.2
2026-04-17,002617,5.15,5.15
2026-04-20,002617,1.84,1.84
2026-04-21,002617,-8.9,-8.9
2026-04-22,002617,11.48,11.48
2026-04-23,002617,-9.49,-9.49
2026-04-24,002617,0.7,0.7
2026-04-27,002617,-8.16,-8.16
2026-04-28,002617,-21.47,-21.47
2026-04-29,002617,-9.03,-9.03
2026-04-30,002617,-2.85,-2.85
2026-05-06,002617,8.55,8.55
2026-05-07,002617,-6.57,-6.57
2026-05-08,002617,-9.62,-9.62
2026-05-11,002617,9.29,9.29
2026-05-12,002617,0.93,0.93
2026-05-13,002617,11.71,11.71
2026-05-14,002617,25.85,25.85
2026-05-15,002617,-14.6,-14.6
2026-05-18,002617,-7.76,-7.76
2026-05-19,002617,0.94,0.94
2026-05-20,002617,0.06,0.06
2026-05-21,002617,-10.18,-10.18
