signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,603256,-5.82,-5.82
2025-11-19,603256,-19.64,-19.64
2025-11-20,603256,5.48,5.48
2025-11-21,603256,-17.92,-17.92
2025-11-24,603256,-5.36,-5.36
2025-11-25,603256,37.59,37.59
2025-11-26,603256,13.24,13.24
2025-11-27,603256,-15.91,-15.91
2025-11-28,603256,-12.57,-12.57
2025-12-01,603256,8.07,8.07
2025-12-02,603256,5.5,5.5
2025-12-03,603256,-14.62,-14.62
2025-12-04,603256,-16.83,-16.83
2025-12-05,603256,7.9,7.9
2025-12-08,603256,17.72,17.72
2025-12-09,603256,-5.26,-5.26
2025-12-10,603256,-2.96,-2.96
2025-12-11,603256,-8.74,-8.74
2025-12-12,603256,-5.99,-5.99
2025-12-15,603256,0.32,0.32
2025-12-16,603256,3.06,3.06
2025-12-17,603256,7.15,7.15
2025-12-18,603256,-1.57,-1.57
2025-12-19,603256,2.32,2.32
2025-12-22,603256,5.78,5.78
2025-12-23,603256,30.89,30.89
2025-12-24,603256,-0.22,-0.22
2025-12-25,603256,-3.55,-3.55
2025-12-26,603256,-5.54,-5.54
2025-12-29,603256,-3.02,-3.02
2025-12-30,603256,2.33,2.33
2025-12-31,603256,-8.35,-8.35
2026-01-05,603256,5.54,5.54
2026-01-06,603256,-8.74,-8.74
2026-01-07,603256,7.89,7.89
2026-01-08,603256,-8.21,-8.21
2026-01-09,603256,5.58,5.58
2026-01-12,603256,-16.97,-16.97
2026-01-13,603256,-19.09,-19.09
2026-01-14,603256,4.98,4.98
2026-01-15,603256,6.29,6.29
2026-01-16,603256,6.28,6.28
2026-01-19,603256,5.45,5.45
2026-01-20,603256,-7.84,-7.84
2026-01-21,603256,13.32,13.32
2026-01-22,603256,6.54,6.54
2026-01-23,603256,-2.03,-2.03
2026-01-26,603256,0.07,0.07
2026-01-27,603256,-0.88,-0.88
2026-01-28,603256,17.64,17.64
2026-01-29,603256,-6.34,-6.34
2026-01-30,603256,0.3,0.3
2026-02-02,603256,0.47,0.47
2026-02-03,603256,1.58,1.58
2026-02-04,603256,6.43,6.43
2026-02-05,603256,2.02,2.02
2026-02-06,603256,-6.44,-6.44
2026-02-09,603256,5.55,5.55
2026-02-10,603256,5.47,5.47
2026-02-11,603256,17.37,17.37
2026-02-12,603256,4.9,4.9
2026-02-13,603256,-14.36,-14.36
2026-02-24,603256,7.43,7.43
2026-02-25,603256,-2.91,-2.91
2026-02-26,603256,-1.8,-1.8
2026-02-27,603256,-6.85,-6.85
2026-03-02,603256,-6.66,-6.66
2026-03-03,603256,-5.77,-5.77
2026-03-04,603256,-14.51,-14.51
2026-03-05,603256,-7.4,-7.4
2026-03-06,603256,-12.49,-12.49
2026-03-09,603256,-2.6,-2.6
2026-03-10,603256,18.85,18.85
2026-03-11,603256,-0.63,-0.63
2026-03-12,603256,-1.58,-1.58
2026-03-13,603256,-8.04,-8.04
2026-03-16,603256,-9.08,-9.08
2026-03-17,603256,-12.01,-12.01
2026-03-18,603256,0.21,0.21
2026-03-19,603256,-14.76,-14.76
2026-03-20,603256,-4.87,-4.87
2026-03-23,603256,-10.8,-10.8
2026-03-24,603256,7.5,7.5
2026-03-25,603256,13.04,13.04
2026-03-26,603256,5.86,5.86
2026-03-27,603256,-11.31,-11.31
2026-03-30,603256,24.3,24.3
2026-03-31,603256,-0.19,-0.19
2026-04-01,603256,11.84,11.84
2026-04-02,603256,-14.87,-14.87
2026-04-03,603256,4.69,4.69
2026-04-07,603256,3.88,3.88
2026-04-08,603256,5.4,5.4
2026-04-09,603256,3.04,3.04
2026-04-10,603256,6.26,6.26
2026-04-13,603256,26.98,26.98
2026-04-14,603256,2.33,2.33
2026-04-15,603256,-9.94,-9.94
2026-04-16,603256,-9.47,-9.47
2026-04-17,603256,-2.21,-2.21
2026-04-20,603256,-9.16,-9.16
2026-04-21,603256,4.55,4.55
2026-04-22,603256,-2.74,-2.74
2026-04-23,603256,0.37,0.37
2026-04-24,603256,2.96,2.96
2026-04-27,603256,-4.05,-4.05
2026-04-28,603256,13.96,13.96
2026-04-29,603256,23.82,23.82
2026-04-30,603256,4.88,4.88
2026-05-06,603256,22.97,22.97
2026-05-07,603256,1.46,1.46
2026-05-08,603256,1.92,1.92
2026-05-11,603256,-2.17,-2.17
2026-05-12,603256,-3.67,-3.67
2026-05-13,603256,-7.7,-7.7
2026-05-14,603256,-9.38,-9.38
2026-05-15,603256,-19.24,-19.24
2026-05-18,603256,-9.01,-9.01
2026-05-19,603256,13.09,13.09
2026-05-20,603256,10.56,10.56
2026-05-21,603256,3.9,3.9
