signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,300014,-16.78,-16.78
2025-11-19,300014,1.69,1.69
2025-11-20,300014,-11.72,-11.72
2025-11-21,300014,-12.96,-12.96
2025-11-24,300014,-1.8,-1.8
2025-11-25,300014,2.21,2.21
2025-11-26,300014,-3.61,-3.61
2025-11-27,300014,-0.22,-0.22
2025-11-28,300014,-16.22,-16.22
2025-12-01,300014,0.35,0.35
2025-12-02,300014,-8.44,-8.44
2025-12-03,300014,-16.49,-16.49
2025-12-04,300014,-8.57,-8.57
2025-12-05,300014,-0.05,-0.05
2025-12-08,300014,5.88,5.88
2025-12-09,300014,-0.75,-0.75
2025-12-10,300014,-8.18,-8.18
2025-12-11,300014,2.33,2.33
2025-12-12,300014,0.58,0.58
2025-12-15,300014,-12.64,-12.64
2025-12-16,300014,-13.23,-13.23
2025-12-17,300014,1.74,1.74
2025-12-18,300014,-8.23,-8.23
2025-12-19,300014,1.64,1.64
2025-12-22,300014,1.22,1.22
2025-12-23,300014,6.55,6.55
2025-12-24,300014,6.52,6.52
2025-12-25,300014,-2.72,-2.72
2025-12-26,300014,7.55,7.55
2025-12-29,300014,-13.21,-13.21
2025-12-30,300014,-8.62,-8.62
2025-12-31,300014,-18.76,-18.76
2026-01-05,300014,-0.41,-0.41
2026-01-06,300014,0.65,0.65
2026-01-07,300014,0.19,0.19
2026-01-08,300014,-3.87,-3.87
2026-01-09,300014,-0.49,-0.49
2026-01-12,300014,-9.88,-9.88
2026-01-13,300014,-8.77,-8.77
2026-01-14,300014,1.44,1.44
2026-01-15,300014,6.18,6.18
2026-01-16,300014,2.81,2.81
2026-01-19,300014,-5.46,-5.46
2026-01-20,300014,-14.37,-14.37
2026-01-21,300014,0.79,0.79
2026-01-22,300014,-15.86,-15.86
2026-01-23,300014,2.39,2.39
2026-01-26,300014,-2.85,-2.85
2026-01-27,300014,-9.2,-9.2
2026-01-28,300014,-14.48,-14.48
2026-01-29,300014,-18.25,-18.25
2026-01-30,300014,11.99,11.99
2026-02-02,300014,6.61,6.61
2026-02-03,300014,-2.11,-2.11
2026-02-04,300014,6.05,6.05
2026-02-05,300014,-9.41,-9.41
2026-02-06,300014,8.13,8.13
2026-02-09,300014,4.84,4.84
2026-02-10,300014,-16.43,-16.43
2026-02-11,300014,6.54,6.54
2026-02-12,300014,11.34,11.34
2026-02-13,300014,-7.94,-7.94
2026-02-24,300014,-0.77,-0.77
2026-02-25,300014,2.9,2.9
2026-02-26,300014,-12.9,-12.9
2026-02-27,300014,-8.65,-8.65
2026-03-02,300014,-4.87,-4.87
2026-03-03,300014,-2.5,-2.5
2026-03-04,300014,-9.09,-9.09
2026-03-05,300014,-4.28,-4.28
2026-03-06,300014,-9.89,-9.89
2026-03-09,300014,4.09,4.09
2026-03-10,300014,3.63,3.63
2026-03-11,300014,10.13,10.13
2026-03-12,300014,2.11,2.11
2026-03-13,300014,-5.29,-5.29
2026-03-16,300014,12.36,12.36
2026-03-17,300014,-6.32,-6.32
2026-03-18,300014,-9.98,-9.98
2026-03-19,300014,-1.21,-1.21
2026-03-20,300014,10.0,10.0
2026-03-23,300014,-1.46,-1.46
2026-03-24,300014,-4.48,-4.48
2026-03-25,300014,0.64,0.64
2026-03-26,300014,2.42,2.42
2026-03-27,300014,3.1,3.1
2026-03-30,300014,-9.73,-9.73
2026-03-31,300014,-18.1,-18.1
2026-04-01,300014,-15.49,-15.49
2026-04-02,300014,-0.98,-0.98
2026-04-03,300014,-19.95,-19.95
2026-04-07,300014,2.83,2.83
2026-04-08,300014,-1.18,-1.18
2026-04-09,300014,2.36,2.36
2026-04-10,300014,2.63,2.63
2026-04-13,300014,-3.37,-3.37
2026-04-14,300014,2.26,2.26
2026-04-15,300014,-7.07,-7.07
2026-04-16,300014,-0.64,-0.64
2026-04-17,300014,-11.92,-11.92
2026-04-20,300014,-10.73,-10.73
2026-04-21,300014,6.21,6.21
2026-04-22,300014,-4.1,-4.1
2026-04-23,300014,2.0,2.0
2026-04-24,300014,5.49,5.49
2026-04-27,300014,-6.72,-6.72
2026-04-28,300014,-8.28,-8.28
2026-04-29,300014,9.17,9.17
2026-04-30,300014,-4.3,-4.3
2026-05-06,300014,8.4,8.4
2026-05-07,300014,-14.53,-14.53
2026-05-08,300014,-8.58,-8.58
2026-05-11,300014,-6.64,-6.64
2026-05-12,300014,-16.99,-16.99
2026-05-13,300014,-5.4,-5.4
2026-05-14,300014,-12.65,-12.65
2026-05-15,300014,-2.04,-2.04
2026-05-18,300014,-10.05,-10.05
2026-05-19,300014,-1.54,-1.54
2026-05-20,300014,6.96,6.96
2026-05-21,300014,-7.48,-7.48
