signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,001309,-19.45,-19.45
2025-11-19,001309,4.88,4.88
2025-11-20,001309,-7.82,-7.82
2025-11-21,001309,-0.99,-0.99
2025-11-24,001309,-2.21,-2.21
2025-11-25,001309,4.53,4.53
2025-11-26,001309,-2.95,-2.95
2025-11-27,001309,3.44,3.44
2025-11-28,001309,11.56,11.56
2025-12-01,001309,-4.84,-4.84
2025-12-02,001309,-16.85,-16.85
2025-12-03,001309,-11.89,-11.89
2025-12-04,001309,-5.92,-5.92
2025-12-05,001309,9.28,9.28
2025-12-08,001309,16.77,16.77
2025-12-09,001309,2.61,2.61
2025-12-10,001309,-11.94,-11.94
2025-12-11,001309,9.99,9.99
2025-12-12,001309,-3.9,-3.9
2025-12-15,001309,-8.68,-8.68
2025-12-16,001309,-13.6,-13.6
2025-12-17,001309,4.91,4.91
2025-12-18,001309,9.76,9.76
2025-12-19,001309,-9.38,-9.38
2025-12-22,001309,9.02,9.02
2025-12-23,001309,7.47,7.47
2025-12-24,001309,15.9,15.9
2025-12-25,001309,-1.12,-1.12
2025-12-26,001309,14.65,14.65
2025-12-29,001309,-5.42,-5.42
2025-12-30,001309,-2.26,-2.26
2025-12-31,001309,-9.61,-9.61
2026-01-05,001309,0.7,0.7
2026-01-06,001309,6.65,6.65
2026-01-07,001309,-9.76,-9.76
2026-01-08,001309,-15.57,-15.57
2026-01-09,001309,-6.67,-6.67
2026-01-12,001309,1.38,1.38
2026-01-13,001309,-6.03,-6.03
2026-01-14,001309,0.05,0.05
2026-01-15,001309,11.8,11.8
2026-01-16,001309,7.31,7.31
2026-01-19,001309,6.88,6.88
2026-01-20,001309,9.54,9.54
2026-01-21,001309,5.39,5.39
2026-01-22,001309,-6.84,-6.84
2026-01-23,001309,-15.66,-15.66
2026-01-26,001309,-9.81,-9.81
2026-01-27,001309,-5.5,-5.5
2026-01-28,001309,-5.79,-5.79
2026-01-29,001309,-1.16,-1.16
2026-01-30,001309,0.82,0.82
2026-02-02,001309,-15.45,-15.45
2026-02-03,001309,1.82,1.82
2026-02-04,001309,-6.74,-6.74
2026-02-05,001309,-17.43,-17.43
2026-02-06,001309,-1.43,-1.43
2026-02-09,001309,12.89,12.89
2026-02-10,001309,4.32,4.32
2026-02-11,001309,7.45,7.45
2026-02-12,001309,6.29,6.29
2026-02-13,001309,17.49,17.49
2026-02-24,001309,7.31,7.31
2026-02-25,001309,-2.68,-2.68
2026-02-26,001309,3.33,3.33
2026-02-27,001309,-5.39,-5.39
2026-03-02,001309,-15.56,-15.56
2026-03-03,001309,-11.04,-11.04
2026-03-04,001309,10.82,10.82
2026-03-05,001309,0.59,0.59
2026-03-06,001309,6.78,6.78
2026-03-09,001309,8.44,8.44
2026-03-10,001309,9.5,9.5
2026-03-11,001309,-10.89,-10.89
2026-03-12,001309,-16.15,-16.15
2026-03-13,001309,9.47,9.47
2026-03-16,001309,4.26,4.26
2026-03-17,001309,-2.99,-2.99
2026-03-18,001309,-4.23,-4.23
2026-03-19,001309,-10.5,-10.5
2026-03-20,001309,-17.59,-17.59
2026-03-23,001309,-3.18,-3.18
2026-03-24,001309,15.72,15.72
2026-03-25,001309,3.46,3.46
2026-03-26,001309,2.32,2.32
2026-03-27,001309,2.75,2.75
2026-03-30,001309,7.67,7.67
2026-03-31,001309,-0.19,-0.19
2026-04-01,001309,-7.26,-7.26
2026-04-02,001309,-12.93,-12.93
2026-04-03,001309,-10.36,-10.36
2026-04-07,001309,3.14,3.14
2026-04-08,001309,8.38,8.38
2026-04-09,001309,3.92,3.92
2026-04-10,001309,5.24,5.24
2026-04-13,001309,-3.69,-3.69
2026-04-14,001309,-5.74,-5.74
2026-04-15,001309,-7.64,-7.64
2026-04-16,001309,-0.76,-0.76
2026-04-17,001309,-6.9,-6.9
2026-04-20,001309,-10.23,-10.23
2026-04-21,001309,-10.66,-10.66
2026-04-22,001309,-4.2,-4.2
2026-04-23,001309,-15.34,-15.34
2026-04-24,001309,-5.52,-5.52
2026-04-27,001309,-6.77,-6.77
2026-04-28,001309,10.09,10.09
2026-04-29,001309,9.72,9.72
2026-04-30,001309,6.82,6.82
2026-05-06,001309,15.6,15.6
2026-05-07,001309,-9.39,-9.39
2026-05-08,001309,-11.15,-11.15
2026-05-11,001309,3.01,3.01
2026-05-12,001309,-11.55,-11.55
2026-05-13,001309,8.61,8.61
2026-05-14,001309,2.23,2.23
2026-05-15,001309,-10.48,-10.48
2026-05-18,001309,9.52,9.52
2026-05-19,001309,-10.92,-10.92
2026-05-20,001309,-10.86,-10.86
