signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,601888,-15.47,-15.47
2025-11-19,601888,-15.83,-15.83
2025-11-20,601888,1.31,1.31
2025-11-21,601888,-9.58,-9.58
2025-11-24,601888,-2.79,-2.79
2025-11-25,601888,6.93,6.93
2025-11-26,601888,7.3,7.3
2025-11-27,601888,-4.79,-4.79
2025-11-28,601888,-4.44,-4.44
2025-12-01,601888,5.65,5.65
2025-12-02,601888,-0.69,-0.69
2025-12-03,601888,-3.41,-3.41
2025-12-04,601888,-3.73,-3.73
2025-12-05,601888,0.95,0.95
2025-12-08,601888,-0.67,-0.67
2025-12-09,601888,-9.52,-9.52
2025-12-10,601888,3.46,3.46
2025-12-11,601888,-17.73,-17.73
2025-12-12,601888,-9.72,-9.72
2025-12-15,601888,-1.48,-1.48
2025-12-16,601888,3.05,3.05
2025-12-17,601888,-13.0,-13.0
2025-12-18,601888,-20.78,-20.78
2025-12-19,601888,14.72,14.72
2025-12-22,601888,9.66,9.66
2025-12-23,601888,-11.07,-11.07
2025-12-24,601888,-8.68,-8.68
2025-12-25,601888,-12.52,-12.52
2025-12-26,601888,3.05,3.05
2025-12-29,601888,-6.67,-6.67
2025-12-30,601888,-7.46,-7.46
2025-12-31,601888,10.48,10.48
2026-01-05,601888,-8.61,-8.61
2026-01-06,601888,-5.59,-5.59
2026-01-07,601888,4.17,4.17
2026-01-08,601888,-7.63,-7.63
2026-01-09,601888,3.81,3.81
2026-01-12,601888,-6.24,-6.24
2026-01-13,601888,-14.82,-14.82
2026-01-14,601888,-10.8,-10.8
2026-01-15,601888,-3.69,-3.69
2026-01-16,601888,-15.35,-15.35
2026-01-19,601888,11.72,11.72
2026-01-20,601888,4.78,4.78
2026-01-21,601888,-0.97,-0.97
2026-01-22,601888,-7.71,-7.71
2026-01-23,601888,-4.83,-4.83
2026-01-26,601888,-3.41,-3.41
2026-01-27,601888,-8.91,-8.91
2026-01-28,601888,-9.01,-9.01
2026-01-29,601888,5.53,5.53
2026-01-30,601888,-13.54,-13.54
2026-02-02,601888,1.02,1.02
2026-02-03,601888,11.17,11.17
2026-02-04,601888,-2.98,-2.98
2026-02-05,601888,3.7,3.7
2026-02-06,601888,0.1,0.1
2026-02-09,601888,16.59,16.59
2026-02-10,601888,-8.46,-8.46
2026-02-11,601888,8.87,8.87
2026-02-12,601888,-15.71,-15.71
2026-02-13,601888,0.07,0.07
2026-02-24,601888,-28.81,-28.81
2026-02-25,601888,-13.13,-13.13
2026-02-26,601888,-17.03,-17.03
2026-02-27,601888,-7.92,-7.92
2026-03-02,601888,-11.07,-11.07
2026-03-03,601888,-19.72,-19.72
2026-03-04,601888,-3.94,-3.94
2026-03-05,601888,-14.44,-14.44
2026-03-06,601888,-0.87,-0.87
2026-03-09,601888,-14.57,-14.57
2026-03-10,601888,-8.32,-8.32
2026-03-11,601888,-17.56,-17.56
2026-03-12,601888,-19.82,-19.82
2026-03-13,601888,0.86,0.86
2026-03-16,601888,1.98,1.98
2026-03-17,601888,0.32,0.32
2026-03-18,601888,-10.64,-10.64
2026-03-19,601888,-18.21,-18.21
2026-03-20,601888,-3.94,-3.94
2026-03-23,601888,-11.19,-11.19
2026-03-24,601888,-4.12,-4.12
2026-03-25,601888,1.25,1.25
2026-03-26,601888,-19.05,-19.05
2026-03-27,601888,-2.38,-2.38
2026-03-30,601888,-5.15,-5.15
2026-03-31,601888,-0.8,-0.8
2026-04-01,601888,-3.95,-3.95
2026-04-02,601888,-15.69,-15.69
2026-04-03,601888,-19.71,-19.71
2026-04-07,601888,-22.77,-22.77
2026-04-08,601888,-7.47,-7.47
2026-04-09,601888,-21.69,-21.69
2026-04-10,601888,3.05,3.05
2026-04-13,601888,-4.05,-4.05
2026-04-14,601888,-1.91,-1.91
2026-04-15,601888,-1.58,-1.58
2026-04-16,601888,-6.62,-6.62
2026-04-17,601888,-16.15,-16.15
2026-04-20,601888,-1.59,-1.59
2026-04-21,601888,-1.54,-1.54
2026-04-22,601888,-13.16,-13.16
2026-04-23,601888,-10.93,-10.93
2026-04-24,601888,-10.86,-10.86
2026-04-27,601888,-5.24,-5.24
2026-04-28,601888,-17.69,-17.69
2026-04-29,601888,5.51,5.51
2026-04-30,601888,-5.25,-5.25
2026-05-06,601888,-8.66,-8.66
2026-05-07,601888,-6.92,-6.92
2026-05-08,601888,-6.15,-6.15
2026-05-11,601888,-8.36,-8.36
2026-05-12,601888,-14.85,-14.85
2026-05-13,601888,-8.97,-8.97
2026-05-14,601888,2.66,2.66
2026-05-15,601888,-5.71,-5.71
2026-05-18,601888,-7.57,-7.57
2026-05-19,601888,-5.78,-5.78
2026-05-20,601888,-10.19,-10.19
