signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,002371,9.4,9.4
2025-11-19,002371,-4.82,-4.82
2025-11-20,002371,-8.65,-8.65
2025-11-21,002371,-9.21,-9.21
2025-11-24,002371,-1.18,-1.18
2025-11-25,002371,-0.3,-0.3
2025-11-26,002371,3.44,3.44
2025-11-27,002371,5.98,5.98
2025-11-28,002371,-2.7,-2.7
2025-12-01,002371,11.97,11.97
2025-12-02,002371,4.27,4.27
2025-12-03,002371,2.26,2.26
2025-12-04,002371,0.74,0.74
2025-12-05,002371,0.73,0.73
2025-12-08,002371,1.92,1.92
2025-12-09,002371,-0.99,-0.99
2025-12-10,002371,-4.29,-4.29
2025-12-11,002371,-0.45,-0.45
2025-12-12,002371,2.76,2.76
2025-12-15,002371,-4.01,-4.01
2025-12-16,002371,-7.53,-7.53
2025-12-17,002371,0.59,0.59
2025-12-18,002371,2.63,2.63
2025-12-19,002371,5.2,5.2
2025-12-22,002371,3.01,3.01
2025-12-23,002371,-7.12,-7.12
2025-12-24,002371,-3.33,-3.33
2025-12-25,002371,-1.87,-1.87
2025-12-26,002371,-0.15,-0.15
2025-12-29,002371,3.45,3.45
2025-12-30,002371,8.38,8.38
2025-12-31,002371,6.47,6.47
2026-01-05,002371,1.17,1.17
2026-01-06,002371,-5.81,-5.81
2026-01-07,002371,13.92,13.92
2026-01-08,002371,-1.93,-1.93
2026-01-09,002371,0.38,0.38
2026-01-12,002371,10.85,10.85
2026-01-13,002371,-5.12,-5.12
2026-01-14,002371,3.41,3.41
2026-01-15,002371,8.12,8.12
2026-01-16,002371,8.07,8.07
2026-01-19,002371,6.41,6.41
2026-01-20,002371,-4.32,-4.32
2026-01-21,002371,-0.79,-0.79
2026-01-22,002371,-0.06,-0.06
2026-01-23,002371,3.44,3.44
2026-01-26,002371,-4.1,-4.1
2026-01-27,002371,-0.5,-0.5
2026-01-28,002371,-3.75,-3.75
2026-01-29,002371,-10.28,-10.28
2026-01-30,002371,-0.2,-0.2
2026-02-02,002371,-1.89,-1.89
2026-02-03,002371,12.25,12.25
2026-02-04,002371,1.61,1.61
2026-02-05,002371,-3.43,-3.43
2026-02-06,002371,10.58,10.58
2026-02-09,002371,12.15,12.15
2026-02-10,002371,-7.68,-7.68
2026-02-11,002371,-7.57,-7.57
2026-02-12,002371,-4.95,-4.95
2026-02-13,002371,11.89,11.89
2026-02-24,002371,-0.4,-0.4
2026-02-25,002371,8.48,8.48
2026-02-26,002371,-5.45,-5.45
2026-02-27,002371,-14.84,-14.84
2026-03-02,002371,-6.85,-6.85
2026-03-03,002371,-8.85,-8.85
2026-03-04,002371,5.61,5.61
2026-03-05,002371,8.14,8.14
2026-03-06,002371,-5.36,-5.36
2026-03-09,002371,-5.68,-5.68
2026-03-10,002371,0.94,0.94
2026-03-11,002371,3.25,3.25
2026-03-12,002371,3.64,3.64
2026-03-13,002371,5.34,5.34
2026-03-16,002371,-4.75,-4.75
2026-03-17,002371,2.36,2.36
2026-03-18,002371,8.17,8.17
2026-03-19,002371,5.78,5.78
2026-03-20,002371,6.85,6.85
2026-03-23,002371,-5.91,-5.91
2026-03-24,002371,-4.04,-4.04
2026-03-25,002371,9.01,9.01
2026-03-26,002371,-14.5,-14.5
2026-03-27,002371,9.94,9.94
2026-03-30,002371,11.65,11.65
2026-03-31,002371,-7.48,-7.48
2026-04-01,002371,3.09,3.09
2026-04-02,002371,-16.33,-16.33
2026-04-03,002371,-6.32,-6.32
2026-04-07,002371,-5.89,-5.89
2026-04-08,002371,11.64,11.64
2026-04-09,002371,3.43,3.43
2026-04-10,002371,-3.71,-3.71
2026-04-13,002371,-0.47,-0.47
2026-04-14,002371,5.32,5.32
2026-04-15,002371,-2.2,-2.2
2026-04-16,002371,-2.58,-2.58
2026-04-17,002371,-7.87,-7.87
2026-04-20,002371,-4.22,-4.22
2026-04-21,002371,-9.87,-9.87
2026-04-22,002371,10.3,10.3
2026-04-23,002371,3.35,3.35
2026-04-24,002371,8.03,8.03
2026-04-27,002371,10.44,10.44
2026-04-28,002371,3.54,3.54
2026-04-29,002371,-1.2,-1.2
2026-04-30,002371,7.17,7.17
2026-05-06,002371,-6.56,-6.56
2026-05-07,002371,-3.07,-3.07
2026-05-08,002371,-11.15,-11.15
2026-05-11,002371,1.0,1.0
2026-05-12,002371,2.73,2.73
2026-05-13,002371,-5.01,-5.01
2026-05-14,002371,-9.72,-9.72
2026-05-15,002371,0.93,0.93
2026-05-18,002371,3.49,3.49
2026-05-19,002371,0.27,0.27
2026-05-20,002371,7.67,7.67
