signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,002309,-8.94,-8.94
2025-11-19,002309,-2.26,-2.26
2025-11-20,002309,-13.58,-13.58
2025-11-21,002309,-14.57,-14.57
2025-11-24,002309,3.56,3.56
2025-11-25,002309,-0.1,-0.1
2025-11-26,002309,1.24,1.24
2025-11-27,002309,-0.62,-0.62
2025-11-28,002309,5.96,5.96
2025-12-01,002309,-12.83,-12.83
2025-12-02,002309,0.22,0.22
2025-12-03,002309,-0.98,-0.98
2025-12-04,002309,-9.93,-9.93
2025-12-05,002309,-12.09,-12.09
2025-12-08,002309,8.25,8.25
2025-12-09,002309,-4.79,-4.79
2025-12-10,002309,-11.31,-11.31
2025-12-11,002309,34.01,34.01
2025-12-12,002309,10.42,10.42
2025-12-15,002309,-4.03,-4.03
2025-12-16,002309,-4.73,-4.73
2025-12-17,002309,-5.76,-5.76
2025-12-18,002309,6.29,6.29
2025-12-19,002309,-5.49,-5.49
2025-12-22,002309,10.56,10.56
2025-12-23,002309,-11.62,-11.62
2025-12-24,002309,-0.46,-0.46
2025-12-25,002309,-4.97,-4.97
2025-12-26,002309,3.95,3.95
2025-12-29,002309,-13.89,-13.89
2025-12-30,002309,-18.28,-18.28
2025-12-31,002309,-4.12,-4.12
2026-01-05,002309,-6.02,-6.02
2026-01-06,002309,-6.37,-6.37
2026-01-07,002309,-5.98,-5.98
2026-01-08,002309,-34.28,-34.28
2026-01-09,002309,-22.08,-22.08
2026-01-12,002309,-7.65,-7.65
2026-01-13,002309,-11.58,-11.58
2026-01-14,002309,-0.9,-0.9
2026-01-15,002309,-13.2,-13.2
2026-01-16,002309,9.29,9.29
2026-01-19,002309,3.73,3.73
2026-01-20,002309,-10.98,-10.98
2026-01-21,002309,-7.38,-7.38
2026-01-22,002309,-7.88,-7.88
2026-01-23,002309,5.2,5.2
2026-01-26,002309,-14.83,-14.83
2026-01-27,002309,-7.73,-7.73
2026-01-28,002309,-19.67,-19.67
2026-01-29,002309,-9.18,-9.18
2026-01-30,002309,2.23,2.23
2026-02-02,002309,11.2,11.2
2026-02-03,002309,6.73,6.73
2026-02-04,002309,-1.49,-1.49
2026-02-05,002309,-17.73,-17.73
2026-02-06,002309,-8.05,-8.05
2026-02-09,002309,24.34,24.34
2026-02-10,002309,-5.38,-5.38
2026-02-11,002309,-19.52,-19.52
2026-02-12,002309,-3.69,-3.69
2026-02-13,002309,-7.02,-7.02
2026-02-24,002309,8.57,8.57
2026-02-25,002309,-3.68,-3.68
2026-02-26,002309,-4.27,-4.27
2026-02-27,002309,-1.28,-1.28
2026-03-02,002309,-9.76,-9.76
2026-03-03,002309,11.95,11.95
2026-03-04,002309,-3.44,-3.44
2026-03-05,002309,-4.65,-4.65
2026-03-06,002309,0.72,0.72
2026-03-09,002309,4.29,4.29
2026-03-10,002309,-7.08,-7.08
2026-03-11,002309,-2.34,-2.34
2026-03-12,002309,2.03,2.03
2026-03-13,002309,-7.83,-7.83
2026-03-16,002309,-3.22,-3.22
2026-03-17,002309,10.64,10.64
2026-03-18,002309,1.81,1.81
2026-03-19,002309,1.33,1.33
2026-03-20,002309,36.77,36.77
2026-03-23,002309,53.17,53.17
2026-03-24,002309,67.5,67.5
2026-03-25,002309,-17.43,-17.43
2026-03-26,002309,-3.25,-3.25
2026-03-27,002309,-10.58,-10.58
2026-03-30,002309,15.77,15.77
2026-03-31,002309,-7.28,-7.28
2026-04-01,002309,-3.8,-3.8
2026-04-02,002309,30.39,30.39
2026-04-03,002309,-18.19,-18.19
2026-04-07,002309,-5.97,-5.97
2026-04-08,002309,-7.2,-7.2
2026-04-09,002309,-7.46,-7.46
2026-04-10,002309,-9.31,-9.31
2026-04-13,002309,-0.86,-0.86
2026-04-14,002309,-11.44,-11.44
2026-04-15,002309,-6.69,-6.69
2026-04-16,002309,-1.37,-1.37
2026-04-17,002309,-8.59,-8.59
2026-04-20,002309,29.87,29.87
2026-04-21,002309,-11.41,-11.41
2026-04-22,002309,-2.62,-2.62
2026-04-23,002309,-11.8,-11.8
2026-04-24,002309,-4.93,-4.93
2026-04-27,002309,-1.43,-1.43
2026-04-28,002309,5.88,5.88
2026-04-29,002309,6.33,6.33
2026-04-30,002309,-16.72,-16.72
2026-05-06,002309,8.93,8.93
2026-05-07,002309,-2.92,-2.92
2026-05-08,002309,-7.52,-7.52
2026-05-11,002309,-8.67,-8.67
2026-05-12,002309,8.09,8.09
2026-05-13,002309,-2.87,-2.87
2026-05-14,002309,44.39,44.39
2026-05-15,002309,-15.91,-15.91
2026-05-18,002309,-5.14,-5.14
2026-05-19,002309,-7.8,-7.8
2026-05-20,002309,-15.74,-15.74
