signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600545,4.16,4.16
2025-11-19,600545,-7.88,-7.88
2025-11-20,600545,-8.46,-8.46
2025-11-21,600545,-10.68,-10.68
2025-11-24,600545,-7.54,-7.54
2025-11-25,600545,-2.89,-2.89
2025-11-26,600545,7.89,7.89
2025-11-27,600545,4.21,4.21
2025-11-28,600545,6.48,6.48
2025-12-01,600545,-16.27,-16.27
2025-12-02,600545,-1.56,-1.56
2025-12-03,600545,-5.38,-5.38
2025-12-04,600545,-22.88,-22.88
2025-12-05,600545,-3.15,-3.15
2025-12-08,600545,-17.86,-17.86
2025-12-09,600545,0.5,0.5
2025-12-10,600545,-3.4,-3.4
2025-12-11,600545,-14.69,-14.69
2025-12-12,600545,2.71,2.71
2025-12-15,600545,22.35,22.35
2025-12-16,600545,-13.6,-13.6
2025-12-17,600545,-2.11,-2.11
2025-12-18,600545,-7.27,-7.27
2025-12-19,600545,-3.63,-3.63
2025-12-22,600545,-6.02,-6.02
2025-12-23,600545,10.02,10.02
2025-12-24,600545,4.17,4.17
2025-12-25,600545,-0.17,-0.17
2025-12-26,600545,-11.27,-11.27
2025-12-29,600545,12.53,12.53
2025-12-30,600545,-1.65,-1.65
2025-12-31,600545,-6.23,-6.23
2026-01-05,600545,5.62,5.62
2026-01-06,600545,-1.9,-1.9
2026-01-07,600545,7.42,7.42
2026-01-08,600545,-12.25,-12.25
2026-01-09,600545,-16.25,-16.25
2026-01-12,600545,2.85,2.85
2026-01-13,600545,-0.35,-0.35
2026-01-14,600545,-2.9,-2.9
2026-01-15,600545,-2.98,-2.98
2026-01-16,600545,-8.0,-8.0
2026-01-19,600545,0.06,0.06
2026-01-20,600545,-15.32,-15.32
2026-01-21,600545,2.11,2.11
2026-01-22,600545,-10.71,-10.71
2026-01-23,600545,-17.29,-17.29
2026-01-26,600545,-11.89,-11.89
2026-01-27,600545,3.39,3.39
2026-01-28,600545,-8.15,-8.15
2026-01-29,600545,-12.88,-12.88
2026-01-30,600545,-10.79,-10.79
2026-02-02,600545,-16.32,-16.32
2026-02-03,600545,-8.9,-8.9
2026-02-04,600545,8.32,8.32
2026-02-05,600545,-15.23,-15.23
2026-02-06,600545,0.32,0.32
2026-02-09,600545,4.68,4.68
2026-02-10,600545,9.35,9.35
2026-02-11,600545,22.93,22.93
2026-02-12,600545,8.87,8.87
2026-02-13,600545,-18.21,-18.21
2026-02-24,600545,7.02,7.02
2026-02-25,600545,15.23,15.23
2026-02-26,600545,-5.29,-5.29
2026-02-27,600545,-0.67,-0.67
2026-03-02,600545,-9.01,-9.01
2026-03-03,600545,-12.74,-12.74
2026-03-04,600545,15.5,15.5
2026-03-05,600545,42.18,42.18
2026-03-06,600545,-7.43,-7.43
2026-03-09,600545,0.89,0.89
2026-03-10,600545,-2.19,-2.19
2026-03-11,600545,2.33,2.33
2026-03-12,600545,-4.97,-4.97
2026-03-13,600545,-5.94,-5.94
2026-03-16,600545,35.11,35.11
2026-03-17,600545,2.62,2.62
2026-03-18,600545,-5.77,-5.77
2026-03-19,600545,-9.21,-9.21
2026-03-20,600545,-8.31,-8.31
2026-03-23,600545,-3.3,-3.3
2026-03-24,600545,6.77,6.77
2026-03-25,600545,8.71,8.71
2026-03-26,600545,-15.94,-15.94
2026-03-27,600545,-7.12,-7.12
2026-03-30,600545,-8.77,-8.77
2026-03-31,600545,4.96,4.96
2026-04-01,600545,43.61,43.61
2026-04-02,600545,-3.66,-3.66
2026-04-03,600545,2.9,2.9
2026-04-07,600545,4.49,4.49
2026-04-08,600545,14.18,14.18
2026-04-09,600545,-3.31,-3.31
2026-04-10,600545,12.5,12.5
2026-04-13,600545,1.92,1.92
2026-04-14,600545,3.66,3.66
2026-04-15,600545,0.22,0.22
2026-04-16,600545,-8.58,-8.58
2026-04-17,600545,7.61,7.61
2026-04-20,600545,-6.23,-6.23
2026-04-21,600545,-4.04,-4.04
2026-04-22,600545,-0.85,-0.85
2026-04-23,600545,-0.32,-0.32
2026-04-24,600545,19.07,19.07
2026-04-27,600545,0.96,0.96
2026-04-28,600545,0.66,0.66
2026-04-29,600545,13.06,13.06
2026-04-30,600545,-9.41,-9.41
2026-05-06,600545,-4.19,-4.19
2026-05-07,600545,-4.5,-4.5
2026-05-08,600545,20.61,20.61
2026-05-11,600545,11.8,11.8
2026-05-12,600545,-9.39,-9.39
2026-05-13,600545,-5.52,-5.52
2026-05-14,600545,-0.38,-0.38
2026-05-15,600545,-4.02,-4.02
2026-05-18,600545,-8.46,-8.46
2026-05-19,600545,-10.29,-10.29
2026-05-20,600545,-4.04,-4.04
2026-05-21,600545,-2.08,-2.08
