signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600118,-11.32,-11.32
2025-11-19,600118,-1.89,-1.89
2025-11-20,600118,-0.37,-0.37
2025-11-21,600118,-13.67,-13.67
2025-11-24,600118,5.81,5.81
2025-11-25,600118,1.76,1.76
2025-11-26,600118,-9.8,-9.8
2025-11-27,600118,-3.88,-3.88
2025-11-28,600118,6.36,6.36
2025-12-01,600118,-4.88,-4.88
2025-12-02,600118,-9.51,-9.51
2025-12-03,600118,-1.5,-1.5
2025-12-04,600118,18.56,18.56
2025-12-05,600118,-6.93,-6.93
2025-12-08,600118,-6.41,-6.41
2025-12-09,600118,-8.52,-8.52
2025-12-10,600118,6.29,6.29
2025-12-11,600118,4.83,4.83
2025-12-12,600118,-9.42,-9.42
2025-12-15,600118,7.92,7.92
2025-12-16,600118,-3.5,-3.5
2025-12-17,600118,-0.82,-0.82
2025-12-18,600118,8.04,8.04
2025-12-19,600118,-6.21,-6.21
2025-12-22,600118,1.26,1.26
2025-12-23,600118,-10.48,-10.48
2025-12-24,600118,11.0,11.0
2025-12-25,600118,-2.92,-2.92
2025-12-26,600118,-1.41,-1.41
2025-12-29,600118,-5.58,-5.58
2025-12-30,600118,-10.1,-10.1
2025-12-31,600118,11.3,11.3
2026-01-05,600118,-8.78,-8.78
2026-01-06,600118,-4.47,-4.47
2026-01-07,600118,-9.19,-9.19
2026-01-08,600118,0.67,0.67
2026-01-09,600118,0.23,0.23
2026-01-12,600118,17.97,17.97
2026-01-13,600118,-4.32,-4.32
2026-01-14,600118,-4.98,-4.98
2026-01-15,600118,-13.07,-13.07
2026-01-16,600118,-11.35,-11.35
2026-01-19,600118,-0.26,-0.26
2026-01-20,600118,-14.4,-14.4
2026-01-21,600118,-6.02,-6.02
2026-01-22,600118,0.16,0.16
2026-01-23,600118,9.19,9.19
2026-01-26,600118,-19.92,-19.92
2026-01-27,600118,-8.26,-8.26
2026-01-28,600118,-12.93,-12.93
2026-01-29,600118,-2.05,-2.05
2026-01-30,600118,-5.13,-5.13
2026-02-02,600118,0.76,0.76
2026-02-03,600118,4.35,4.35
2026-02-04,600118,7.27,7.27
2026-02-05,600118,-8.15,-8.15
2026-02-06,600118,-15.75,-15.75
2026-02-09,600118,-3.92,-3.92
2026-02-10,600118,-18.86,-18.86
2026-02-11,600118,-12.09,-12.09
2026-02-12,600118,-21.95,-21.95
2026-02-13,600118,-13.44,-13.44
2026-02-24,600118,-2.41,-2.41
2026-02-25,600118,5.04,5.04
2026-02-26,600118,7.45,7.45
2026-02-27,600118,5.19,5.19
2026-03-02,600118,8.89,8.89
2026-03-03,600118,-14.46,-14.46
2026-03-04,600118,-1.87,-1.87
2026-03-05,600118,-6.89,-6.89
2026-03-06,600118,1.89,1.89
2026-03-09,600118,-9.24,-9.24
2026-03-10,600118,6.74,6.74
2026-03-11,600118,-7.44,-7.44
2026-03-12,600118,-13.82,-13.82
2026-03-13,600118,-19.34,-19.34
2026-03-16,600118,-16.05,-16.05
2026-03-17,600118,-16.68,-16.68
2026-03-18,600118,7.39,7.39
2026-03-19,600118,-5.41,-5.41
2026-03-20,600118,-11.15,-11.15
2026-03-23,600118,-10.41,-10.41
2026-03-24,600118,-13.18,-13.18
2026-03-25,600118,-7.23,-7.23
2026-03-26,600118,-4.03,-4.03
2026-03-27,600118,-11.56,-11.56
2026-03-30,600118,11.72,11.72
2026-03-31,600118,6.77,6.77
2026-04-01,600118,-2.27,-2.27
2026-04-02,600118,-14.22,-14.22
2026-04-03,600118,-9.95,-9.95
2026-04-07,600118,-18.97,-18.97
2026-04-08,600118,5.68,5.68
2026-04-09,600118,-9.97,-9.97
2026-04-10,600118,-1.23,-1.23
2026-04-13,600118,7.4,7.4
2026-04-14,600118,13.54,13.54
2026-04-15,600118,2.97,2.97
2026-04-16,600118,-5.0,-5.0
2026-04-17,600118,-5.29,-5.29
2026-04-20,600118,23.09,23.09
2026-04-21,600118,-4.9,-4.9
2026-04-22,600118,-3.5,-3.5
2026-04-23,600118,2.4,2.4
2026-04-24,600118,-7.93,-7.93
2026-04-27,600118,-0.54,-0.54
2026-04-28,600118,-6.73,-6.73
2026-04-29,600118,-0.25,-0.25
2026-04-30,600118,9.76,9.76
2026-05-06,600118,2.42,2.42
2026-05-07,600118,-6.74,-6.74
2026-05-08,600118,0.9,0.9
2026-05-11,600118,-3.51,-3.51
2026-05-12,600118,-13.13,-13.13
2026-05-13,600118,-3.47,-3.47
2026-05-14,600118,-21.4,-21.4
2026-05-15,600118,-10.37,-10.37
2026-05-18,600118,-5.79,-5.79
2026-05-19,600118,-18.08,-18.08
2026-05-20,600118,-12.98,-12.98
2026-05-21,600118,-4.49,-4.49
