signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600884,-5.84,-5.84
2025-11-19,600884,-3.07,-3.07
2025-11-20,600884,-9.74,-9.74
2025-11-21,600884,-8.2,-8.2
2025-11-24,600884,-0.7,-0.7
2025-11-25,600884,5.41,5.41
2025-11-26,600884,-12.86,-12.86
2025-11-27,600884,8.88,8.88
2025-11-28,600884,-1.01,-1.01
2025-12-01,600884,-6.21,-6.21
2025-12-02,600884,15.05,15.05
2025-12-03,600884,9.09,9.09
2025-12-04,600884,7.81,7.81
2025-12-05,600884,3.44,3.44
2025-12-08,600884,-11.96,-11.96
2025-12-09,600884,-7.49,-7.49
2025-12-10,600884,8.32,8.32
2025-12-11,600884,-9.81,-9.81
2025-12-12,600884,-2.67,-2.67
2025-12-15,600884,11.32,11.32
2025-12-16,600884,-9.48,-9.48
2025-12-17,600884,-0.81,-0.81
2025-12-18,600884,11.07,11.07
2025-12-19,600884,5.24,5.24
2025-12-22,600884,-9.55,-9.55
2025-12-23,600884,-15.53,-15.53
2025-12-24,600884,0.54,0.54
2025-12-25,600884,-7.64,-7.64
2025-12-26,600884,-1.78,-1.78
2025-12-29,600884,-8.44,-8.44
2025-12-30,600884,1.33,1.33
2025-12-31,600884,-3.23,-3.23
2026-01-05,600884,-12.36,-12.36
2026-01-06,600884,-10.04,-10.04
2026-01-07,600884,-16.85,-16.85
2026-01-08,600884,9.15,9.15
2026-01-09,600884,-8.74,-8.74
2026-01-12,600884,-11.65,-11.65
2026-01-13,600884,-1.16,-1.16
2026-01-14,600884,-0.76,-0.76
2026-01-15,600884,9.59,9.59
2026-01-16,600884,-1.05,-1.05
2026-01-19,600884,-0.2,-0.2
2026-01-20,600884,-5.23,-5.23
2026-01-21,600884,6.33,6.33
2026-01-22,600884,-15.47,-15.47
2026-01-23,600884,-5.2,-5.2
2026-01-26,600884,4.52,4.52
2026-01-27,600884,-3.77,-3.77
2026-01-28,600884,-3.3,-3.3
2026-01-29,600884,-3.75,-3.75
2026-01-30,600884,-7.68,-7.68
2026-02-02,600884,-5.37,-5.37
2026-02-03,600884,-2.57,-2.57
2026-02-04,600884,6.71,6.71
2026-02-05,600884,-3.14,-3.14
2026-02-06,600884,28.71,28.71
2026-02-09,600884,40.1,40.1
2026-02-10,600884,-15.79,-15.79
2026-02-11,600884,-6.88,-6.88
2026-02-12,600884,-20.38,-20.38
2026-02-13,600884,-9.63,-9.63
2026-02-24,600884,-5.88,-5.88
2026-02-25,600884,12.62,12.62
2026-02-26,600884,-12.34,-12.34
2026-02-27,600884,-2.53,-2.53
2026-03-02,600884,1.33,1.33
2026-03-03,600884,-7.41,-7.41
2026-03-04,600884,-6.95,-6.95
2026-03-05,600884,-3.22,-3.22
2026-03-06,600884,1.18,1.18
2026-03-09,600884,-2.3,-2.3
2026-03-10,600884,4.29,4.29
2026-03-11,600884,5.73,5.73
2026-03-12,600884,-4.71,-4.71
2026-03-13,600884,2.42,2.42
2026-03-16,600884,0.72,0.72
2026-03-17,600884,-12.47,-12.47
2026-03-18,600884,-3.01,-3.01
2026-03-19,600884,1.08,1.08
2026-03-20,600884,2.81,2.81
2026-03-23,600884,-5.22,-5.22
2026-03-24,600884,0.59,0.59
2026-03-25,600884,4.92,4.92
2026-03-26,600884,-0.72,-0.72
2026-03-27,600884,0.75,0.75
2026-03-30,600884,-4.84,-4.84
2026-03-31,600884,-10.5,-10.5
2026-04-01,600884,7.03,7.03
2026-04-02,600884,-4.76,-4.76
2026-04-03,600884,4.37,4.37
2026-04-07,600884,6.19,6.19
2026-04-08,600884,4.45,4.45
2026-04-09,600884,5.75,5.75
2026-04-10,600884,5.93,5.93
2026-04-13,600884,-4.52,-4.52
2026-04-14,600884,-12.32,-12.32
2026-04-15,600884,-12.79,-12.79
2026-04-16,600884,-9.25,-9.25
2026-04-17,600884,-8.07,-8.07
2026-04-20,600884,-13.23,-13.23
2026-04-21,600884,6.02,6.02
2026-04-22,600884,-1.35,-1.35
2026-04-23,600884,-1.0,-1.0
2026-04-24,600884,2.19,2.19
2026-04-27,600884,6.02,6.02
2026-04-28,600884,-4.91,-4.91
2026-04-29,600884,11.75,11.75
2026-04-30,600884,-4.88,-4.88
2026-05-06,600884,2.72,2.72
2026-05-07,600884,-12.66,-12.66
2026-05-08,600884,-6.62,-6.62
2026-05-11,600884,-9.0,-9.0
2026-05-12,600884,-12.44,-12.44
2026-05-13,600884,-3.73,-3.73
2026-05-14,600884,-14.23,-14.23
2026-05-15,600884,-8.04,-8.04
2026-05-18,600884,-9.23,-9.23
2026-05-19,600884,-12.41,-12.41
2026-05-20,600884,2.93,2.93
