signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,688256,1.04,1.04
2025-11-19,688256,1.55,1.55
2025-11-20,688256,0.8,0.8
2025-11-21,688256,0.62,0.62
2025-11-24,688256,0.74,0.74
2025-11-25,688256,0.97,0.97
2025-11-26,688256,1.05,1.05
2025-11-27,688256,0.83,0.83
2025-11-28,688256,0.78,0.78
2025-12-01,688256,1.23,1.23
2025-12-02,688256,0.83,0.83
2025-12-03,688256,1.05,1.05
2025-12-04,688256,0.8,0.8
2025-12-05,688256,0.81,0.81
2025-12-08,688256,0.89,0.89
2025-12-09,688256,0.71,0.71
2025-12-10,688256,0.78,0.78
2025-12-11,688256,0.56,0.56
2025-12-12,688256,0.48,0.48
2025-12-15,688256,0.7,0.7
2025-12-16,688256,0.58,0.58
2025-12-17,688256,1.03,1.03
2025-12-18,688256,0.83,0.83
2025-12-19,688256,0.6,0.6
2025-12-22,688256,0.78,0.78
2025-12-23,688256,1.15,1.15
2025-12-24,688256,0.68,0.68
2025-12-25,688256,0.69,0.69
2025-12-26,688256,0.53,0.53
2025-12-29,688256,0.82,0.82
2025-12-30,688256,0.87,0.87
2025-12-31,688256,0.98,0.98
2026-01-05,688256,1.03,1.03
2026-01-06,688256,0.73,0.73
2026-01-07,688256,0.97,0.97
2026-01-08,688256,0.54,0.54
2026-01-09,688256,0.7,0.7
2026-01-12,688256,0.74,0.74
2026-01-13,688256,0.67,0.67
2026-01-14,688256,0.9,0.9
2026-01-15,688256,3.19,3.19
2026-01-16,688256,2.31,2.31
2026-01-19,688256,1.7,1.7
2026-01-20,688256,1.17,1.17
2026-01-21,688256,2.6,2.6
2026-01-22,688256,1.53,1.53
2026-01-23,688256,1.45,1.45
2026-01-26,688256,2.76,2.76
2026-01-27,688256,1.85,1.85
2026-01-28,688256,3.12,3.12
2026-01-29,688256,1.85,1.85
2026-01-30,688256,1.0,1.0
2026-02-02,688256,1.17,1.17
2026-02-03,688256,0.38,0.38
2026-02-04,688256,0.48,0.48
2026-02-05,688256,0.57,0.57
2026-02-06,688256,0.76,0.76
2026-02-09,688256,0.81,0.81
2026-02-10,688256,0.79,0.79
2026-02-11,688256,0.61,0.61
2026-02-12,688256,0.69,0.69
2026-02-13,688256,1.27,1.27
2026-02-24,688256,0.58,0.58
2026-02-25,688256,0.88,0.88
2026-02-26,688256,0.75,0.75
2026-02-27,688256,0.65,0.65
2026-03-02,688256,1.18,1.18
2026-03-03,688256,0.77,0.77
2026-03-04,688256,0.67,0.67
2026-03-05,688256,1.16,1.16
2026-03-06,688256,0.73,0.73
2026-03-09,688256,1.08,1.08
2026-03-10,688256,0.93,0.93
2026-03-11,688256,0.65,0.65
2026-03-12,688256,0.88,0.88
2026-03-13,688256,0.68,0.68
2026-03-16,688256,0.66,0.66
2026-03-17,688256,0.94,0.94
2026-03-18,688256,0.7,0.7
2026-03-19,688256,0.69,0.69
2026-03-20,688256,0.59,0.59
2026-03-23,688256,-9.49,-9.49
2026-03-24,688256,1.5,1.5
2026-03-25,688256,1.5,1.5
2026-03-26,688256,0.77,0.77
2026-03-27,688256,1.25,1.25
2026-03-30,688256,-3.77,-3.77
2026-03-31,688256,-11.81,-11.81
2026-04-01,688256,0.97,0.97
2026-04-02,688256,-1.65,-1.65
2026-04-03,688256,0.75,0.75
2026-04-07,688256,0.87,0.87
2026-04-08,688256,0.77,0.77
2026-04-09,688256,0.82,0.82
2026-04-10,688256,0.66,0.66
2026-04-13,688256,0.76,0.76
2026-04-14,688256,0.7,0.7
2026-04-15,688256,0.74,0.74
2026-04-16,688256,0.59,0.59
2026-04-17,688256,0.78,0.78
2026-04-20,688256,0.82,0.82
2026-04-21,688256,0.79,0.79
2026-04-22,688256,0.92,0.92
2026-04-23,688256,1.37,1.37
2026-04-24,688256,0.76,0.76
2026-04-27,688256,1.05,1.05
2026-04-28,688256,1.36,1.36
2026-04-29,688256,1.04,1.04
2026-04-30,688256,1.12,1.12
2026-05-06,688256,0.57,0.57
2026-05-07,688256,0.85,0.85
2026-05-08,688256,0.99,0.99
2026-05-11,688256,0.74,0.74
2026-05-12,688256,0.89,0.89
2026-05-13,688256,0.79,0.79
2026-05-14,688256,0.62,0.62
2026-05-15,688256,0.58,0.58
2026-05-18,688256,0.74,0.74
2026-05-19,688256,1.1,1.1
2026-05-20,688256,1.06,1.06
2026-05-21,688256,0.58,0.58
