signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,301308,-17.83,-17.83
2025-11-19,301308,-5.74,-5.74
2025-11-20,301308,-6.26,-6.26
2025-11-21,301308,-14.47,-14.47
2025-11-24,301308,-3.84,-3.84
2025-11-25,301308,-2.26,-2.26
2025-11-26,301308,-1.77,-1.77
2025-11-27,301308,-9.19,-9.19
2025-11-28,301308,3.52,3.52
2025-12-01,301308,-2.36,-2.36
2025-12-02,301308,-12.34,-12.34
2025-12-03,301308,-16.41,-16.41
2025-12-04,301308,-13.15,-13.15
2025-12-05,301308,2.82,2.82
2025-12-08,301308,4.41,4.41
2025-12-09,301308,-2.43,-2.43
2025-12-10,301308,-5.09,-5.09
2025-12-11,301308,8.6,8.6
2025-12-12,301308,5.37,5.37
2025-12-15,301308,-6.85,-6.85
2025-12-16,301308,-8.58,-8.58
2025-12-17,301308,5.67,5.67
2025-12-18,301308,2.91,2.91
2025-12-19,301308,-9.59,-9.59
2025-12-22,301308,-3.89,-3.89
2025-12-23,301308,-11.76,-11.76
2025-12-24,301308,3.11,3.11
2025-12-25,301308,-2.21,-2.21
2025-12-26,301308,2.41,2.41
2025-12-29,301308,-4.08,-4.08
2025-12-30,301308,-5.1,-5.1
2025-12-31,301308,-10.12,-10.12
2026-01-05,301308,2.53,2.53
2026-01-06,301308,1.55,1.55
2026-01-07,301308,2.25,2.25
2026-01-08,301308,-10.76,-10.76
2026-01-09,301308,-3.34,-3.34
2026-01-12,301308,1.02,1.02
2026-01-13,301308,-3.53,-3.53
2026-01-14,301308,3.04,3.04
2026-01-15,301308,12.61,12.61
2026-01-16,301308,3.68,3.68
2026-01-19,301308,-7.57,-7.57
2026-01-20,301308,2.03,2.03
2026-01-21,301308,2.0,2.0
2026-01-22,301308,0.79,0.79
2026-01-23,301308,-0.21,-0.21
2026-01-26,301308,-9.39,-9.39
2026-01-27,301308,-1.61,-1.61
2026-01-28,301308,-1.82,-1.82
2026-01-29,301308,-8.25,-8.25
2026-01-30,301308,-17.03,-17.03
2026-02-02,301308,-17.96,-17.96
2026-02-03,301308,-6.53,-6.53
2026-02-04,301308,-11.12,-11.12
2026-02-05,301308,-5.19,-5.19
2026-02-06,301308,-2.45,-2.45
2026-02-09,301308,8.19,8.19
2026-02-10,301308,-8.48,-8.48
2026-02-11,301308,-13.15,-13.15
2026-02-12,301308,6.53,6.53
2026-02-13,301308,10.44,10.44
2026-02-24,301308,-0.07,-0.07
2026-02-25,301308,-14.62,-14.62
2026-02-26,301308,-8.08,-8.08
2026-02-27,301308,-11.74,-11.74
2026-03-02,301308,-15.14,-15.14
2026-03-03,301308,-20.62,-20.62
2026-03-04,301308,6.24,6.24
2026-03-05,301308,2.29,2.29
2026-03-06,301308,2.69,2.69
2026-03-09,301308,10.95,10.95
2026-03-10,301308,6.92,6.92
2026-03-11,301308,-9.88,-9.88
2026-03-12,301308,-11.69,-11.69
2026-03-13,301308,8.03,8.03
2026-03-16,301308,8.31,8.31
2026-03-17,301308,-8.82,-8.82
2026-03-18,301308,5.3,5.3
2026-03-19,301308,-2.69,-2.69
2026-03-20,301308,-10.58,-10.58
2026-03-23,301308,-12.16,-12.16
2026-03-24,301308,4.24,4.24
2026-03-25,301308,3.79,3.79
2026-03-26,301308,-10.68,-10.68
2026-03-27,301308,-6.52,-6.52
2026-03-30,301308,-1.24,-1.24
2026-03-31,301308,-9.11,-9.11
2026-04-01,301308,-0.58,-0.58
2026-04-02,301308,-15.02,-15.02
2026-04-03,301308,-8.91,-8.91
2026-04-07,301308,6.02,6.02
2026-04-08,301308,5.12,5.12
2026-04-09,301308,2.73,2.73
2026-04-10,301308,7.62,7.62
2026-04-13,301308,-0.45,-0.45
2026-04-14,301308,0.83,0.83
2026-04-15,301308,-15.42,-15.42
2026-04-16,301308,-5.74,-5.74
2026-04-17,301308,-9.22,-9.22
2026-04-20,301308,6.79,6.79
2026-04-21,301308,-1.51,-1.51
2026-04-22,301308,6.28,6.28
2026-04-23,301308,-10.08,-10.08
2026-04-24,301308,7.29,7.29
2026-04-27,301308,14.28,14.28
2026-04-28,301308,-9.13,-9.13
2026-04-29,301308,3.96,3.96
2026-04-30,301308,-6.8,-6.8
2026-05-06,301308,4.21,4.21
2026-05-07,301308,-10.93,-10.93
2026-05-08,301308,-5.59,-5.59
2026-05-11,301308,-1.7,-1.7
2026-05-12,301308,-1.94,-1.94
2026-05-13,301308,1.58,1.58
2026-05-14,301308,-2.05,-2.05
2026-05-15,301308,-9.2,-9.2
2026-05-18,301308,1.04,1.04
2026-05-19,301308,-12.27,-12.27
2026-05-20,301308,-0.82,-0.82
