signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,603986,-13.23,-13.23
2025-11-19,603986,-2.06,-2.06
2025-11-20,603986,-10.87,-10.87
2025-11-21,603986,-14.36,-14.36
2025-11-24,603986,-10.07,-10.07
2025-11-25,603986,8.74,8.74
2025-11-26,603986,8.56,8.56
2025-11-27,603986,3.37,3.37
2025-11-28,603986,1.27,1.27
2025-12-01,603986,13.79,13.79
2025-12-02,603986,-7.19,-7.19
2025-12-03,603986,-11.47,-11.47
2025-12-04,603986,2.75,2.75
2025-12-05,603986,-6.89,-6.89
2025-12-08,603986,10.73,10.73
2025-12-09,603986,-10.33,-10.33
2025-12-10,603986,-13.9,-13.9
2025-12-11,603986,4.61,4.61
2025-12-12,603986,-3.48,-3.48
2025-12-15,603986,-12.92,-12.92
2025-12-16,603986,-18.29,-18.29
2025-12-17,603986,1.37,1.37
2025-12-18,603986,8.13,8.13
2025-12-19,603986,0.25,0.25
2025-12-22,603986,-1.11,-1.11
2025-12-23,603986,5.91,5.91
2025-12-24,603986,9.02,9.02
2025-12-25,603986,-1.18,-1.18
2025-12-26,603986,7.63,7.63
2025-12-29,603986,0.2,0.2
2025-12-30,603986,-4.53,-4.53
2025-12-31,603986,-13.52,-13.52
2026-01-05,603986,14.29,14.29
2026-01-06,603986,0.56,0.56
2026-01-07,603986,-1.67,-1.67
2026-01-08,603986,-9.44,-9.44
2026-01-09,603986,-4.69,-4.69
2026-01-12,603986,8.68,8.68
2026-01-13,603986,4.34,4.34
2026-01-14,603986,-11.49,-11.49
2026-01-15,603986,2.26,2.26
2026-01-16,603986,14.02,14.02
2026-01-19,603986,-1.94,-1.94
2026-01-20,603986,2.02,2.02
2026-01-21,603986,1.88,1.88
2026-01-22,603986,-10.77,-10.77
2026-01-23,603986,-3.65,-3.65
2026-01-26,603986,-7.64,-7.64
2026-01-27,603986,8.26,8.26
2026-01-28,603986,5.63,5.63
2026-01-29,603986,-11.71,-11.71
2026-01-30,603986,0.0,0.0
2026-02-02,603986,-13.84,-13.84
2026-02-03,603986,-0.2,-0.2
2026-02-04,603986,-11.6,-11.6
2026-02-05,603986,-7.92,-7.92
2026-02-06,603986,2.08,2.08
2026-02-09,603986,12.04,12.04
2026-02-10,603986,1.35,1.35
2026-02-11,603986,-8.88,-8.88
2026-02-12,603986,15.1,15.1
2026-02-13,603986,7.77,7.77
2026-02-24,603986,7.05,7.05
2026-02-25,603986,-14.27,-14.27
2026-02-26,603986,-16.07,-16.07
2026-02-27,603986,-21.11,-21.11
2026-03-02,603986,-12.76,-12.76
2026-03-03,603986,-18.17,-18.17
2026-03-04,603986,-4.66,-4.66
2026-03-05,603986,3.15,3.15
2026-03-06,603986,6.66,6.66
2026-03-09,603986,-9.58,-9.58
2026-03-10,603986,8.16,8.16
2026-03-11,603986,-0.55,-0.55
2026-03-12,603986,-13.62,-13.62
2026-03-13,603986,5.1,5.1
2026-03-16,603986,20.0,20.0
2026-03-17,603986,-11.8,-11.8
2026-03-18,603986,6.98,6.98
2026-03-19,603986,-8.7,-8.7
2026-03-20,603986,-13.23,-13.23
2026-03-23,603986,-16.47,-16.47
2026-03-24,603986,-7.29,-7.29
2026-03-25,603986,4.13,4.13
2026-03-26,603986,-21.95,-21.95
2026-03-27,603986,-1.84,-1.84
2026-03-30,603986,-8.34,-8.34
2026-03-31,603986,-13.67,-13.67
2026-04-01,603986,7.03,7.03
2026-04-02,603986,-10.06,-10.06
2026-04-03,603986,6.2,6.2
2026-04-07,603986,3.45,3.45
2026-04-08,603986,-0.72,-0.72
2026-04-09,603986,-14.42,-14.42
2026-04-10,603986,9.69,9.69
2026-04-13,603986,-5.0,-5.0
2026-04-14,603986,11.92,11.92
2026-04-15,603986,-6.67,-6.67
2026-04-16,603986,7.95,7.95
2026-04-17,603986,2.6,2.6
2026-04-20,603986,-1.69,-1.69
2026-04-21,603986,10.38,10.38
2026-04-22,603986,2.72,2.72
2026-04-23,603986,-8.8,-8.8
2026-04-24,603986,-8.07,-8.07
2026-04-27,603986,3.67,3.67
2026-04-28,603986,2.58,2.58
2026-04-29,603986,1.1,1.1
2026-04-30,603986,-1.42,-1.42
2026-05-06,603986,15.44,15.44
2026-05-07,603986,-7.64,-7.64
2026-05-08,603986,-14.66,-14.66
2026-05-11,603986,3.47,3.47
2026-05-12,603986,-10.47,-10.47
2026-05-13,603986,-0.07,-0.07
2026-05-14,603986,-4.58,-4.58
2026-05-15,603986,3.17,3.17
2026-05-18,603986,1.93,1.93
2026-05-19,603986,-2.93,-2.93
2026-05-20,603986,5.6,5.6
