signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600396,-8.17,-8.17
2025-11-19,600396,-8.48,-8.48
2025-11-20,600396,-4.0,-4.0
2025-11-21,600396,-5.25,-5.25
2025-11-24,600396,-2.04,-2.04
2025-11-25,600396,18.65,18.65
2025-11-26,600396,4.58,4.58
2025-11-27,600396,1.95,1.95
2025-11-28,600396,5.94,5.94
2025-12-01,600396,7.49,7.49
2025-12-02,600396,-4.18,-4.18
2025-12-03,600396,-1.87,-1.87
2025-12-04,600396,-17.49,-17.49
2025-12-05,600396,10.87,10.87
2025-12-08,600396,12.64,12.64
2025-12-09,600396,-5.49,-5.49
2025-12-10,600396,-14.76,-14.76
2025-12-11,600396,-30.65,-30.65
2025-12-12,600396,-6.57,-6.57
2025-12-15,600396,-1.13,-1.13
2025-12-16,600396,-7.18,-7.18
2025-12-17,600396,4.91,4.91
2025-12-18,600396,-5.62,-5.62
2025-12-19,600396,-0.34,-0.34
2025-12-22,600396,0.68,0.68
2025-12-23,600396,-16.66,-16.66
2025-12-24,600396,-2.85,-2.85
2025-12-25,600396,14.87,14.87
2025-12-26,600396,12.66,12.66
2025-12-29,600396,-22.12,-22.12
2025-12-30,600396,-16.49,-16.49
2025-12-31,600396,5.2,5.2
2026-01-05,600396,-1.47,-1.47
2026-01-06,600396,3.94,3.94
2026-01-07,600396,-4.42,-4.42
2026-01-08,600396,-2.57,-2.57
2026-01-09,600396,1.1,1.1
2026-01-12,600396,12.31,12.31
2026-01-13,600396,-6.85,-6.85
2026-01-14,600396,8.75,8.75
2026-01-15,600396,-8.29,-8.29
2026-01-16,600396,4.5,4.5
2026-01-19,600396,0.62,0.62
2026-01-20,600396,-12.45,-12.45
2026-01-21,600396,-6.67,-6.67
2026-01-22,600396,-2.05,-2.05
2026-01-23,600396,3.55,3.55
2026-01-26,600396,-15.81,-15.81
2026-01-27,600396,-4.12,-4.12
2026-01-28,600396,-7.91,-7.91
2026-01-29,600396,-4.53,-4.53
2026-01-30,600396,-5.48,-5.48
2026-02-02,600396,0.05,0.05
2026-02-03,600396,11.73,11.73
2026-02-04,600396,10.04,10.04
2026-02-05,600396,-5.87,-5.87
2026-02-06,600396,0.35,0.35
2026-02-09,600396,-7.42,-7.42
2026-02-10,600396,-13.09,-13.09
2026-02-11,600396,5.45,5.45
2026-02-12,600396,5.34,5.34
2026-02-13,600396,-6.18,-6.18
2026-02-24,600396,10.33,10.33
2026-02-25,600396,-6.54,-6.54
2026-02-26,600396,-8.06,-8.06
2026-02-27,600396,6.31,6.31
2026-03-02,600396,-27.4,-27.4
2026-03-03,600396,-11.1,-11.1
2026-03-04,600396,-14.94,-14.94
2026-03-05,600396,-1.2,-1.2
2026-03-06,600396,37.08,37.08
2026-03-09,600396,2.86,2.86
2026-03-10,600396,6.24,6.24
2026-03-11,600396,-2.9,-2.9
2026-03-12,600396,-3.44,-3.44
2026-03-13,600396,-3.14,-3.14
2026-03-16,600396,51.01,51.01
2026-03-17,600396,0.29,0.29
2026-03-18,600396,21.55,21.55
2026-03-19,600396,-8.0,-8.0
2026-03-20,600396,-1.91,-1.91
2026-03-23,600396,-2.88,-2.88
2026-03-24,600396,-3.63,-3.63
2026-03-25,600396,-1.54,-1.54
2026-03-26,600396,-6.62,-6.62
2026-03-27,600396,-7.37,-7.37
2026-03-30,600396,-11.47,-11.47
2026-03-31,600396,-4.7,-4.7
2026-04-01,600396,-9.26,-9.26
2026-04-02,600396,0.49,0.49
2026-04-03,600396,-2.9,-2.9
2026-04-07,600396,-1.03,-1.03
2026-04-08,600396,-1.62,-1.62
2026-04-09,600396,-4.85,-4.85
2026-04-10,600396,-8.0,-8.0
2026-04-13,600396,15.85,15.85
2026-04-14,600396,5.58,5.58
2026-04-15,600396,-8.9,-8.9
2026-04-16,600396,-6.0,-6.0
2026-04-17,600396,-3.68,-3.68
2026-04-20,600396,6.45,6.45
2026-04-21,600396,18.1,18.1
2026-04-22,600396,13.46,13.46
2026-04-23,600396,-8.38,-8.38
2026-04-24,600396,-7.2,-7.2
2026-04-27,600396,21.09,21.09
2026-04-28,600396,-4.19,-4.19
2026-04-29,600396,-7.49,-7.49
2026-04-30,600396,-0.15,-0.15
2026-05-06,600396,6.79,6.79
2026-05-07,600396,16.02,16.02
2026-05-08,600396,-5.52,-5.52
2026-05-11,600396,8.62,8.62
2026-05-12,600396,-4.96,-4.96
2026-05-13,600396,12.68,12.68
2026-05-14,600396,-14.1,-14.1
2026-05-15,600396,-2.37,-2.37
2026-05-18,600396,-12.92,-12.92
2026-05-19,600396,3.24,3.24
2026-05-20,600396,-10.92,-10.92
