signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-18,600160,-12.7,-12.7
2025-11-19,600160,-11.31,-11.31
2025-11-20,600160,-0.3,-0.3
2025-11-21,600160,-16.95,-16.95
2025-11-24,600160,-6.9,-6.9
2025-11-25,600160,-9.19,-9.19
2025-11-26,600160,-2.95,-2.95
2025-11-27,600160,-5.06,-5.06
2025-11-28,600160,-5.62,-5.62
2025-12-01,600160,-2.18,-2.18
2025-12-02,600160,-5.42,-5.42
2025-12-03,600160,1.78,1.78
2025-12-04,600160,-3.14,-3.14
2025-12-05,600160,-10.98,-10.98
2025-12-08,600160,4.85,4.85
2025-12-09,600160,-8.99,-8.99
2025-12-10,600160,1.58,1.58
2025-12-11,600160,-11.9,-11.9
2025-12-12,600160,-1.03,-1.03
2025-12-15,600160,-5.69,-5.69
2025-12-16,600160,-11.48,-11.48
2025-12-17,600160,-1.56,-1.56
2025-12-18,600160,-3.65,-3.65
2025-12-19,600160,15.67,15.67
2025-12-22,600160,-4.01,-4.01
2025-12-23,600160,-2.3,-2.3
2025-12-24,600160,0.48,0.48
2025-12-25,600160,6.66,6.66
2025-12-26,600160,-8.73,-8.73
2025-12-29,600160,-20.1,-20.1
2025-12-30,600160,5.16,5.16
2025-12-31,600160,1.52,1.52
2026-01-05,600160,-7.76,-7.76
2026-01-06,600160,-6.45,-6.45
2026-01-07,600160,-6.86,-6.86
2026-01-08,600160,-8.48,-8.48
2026-01-09,600160,-8.18,-8.18
2026-01-12,600160,-10.79,-10.79
2026-01-13,600160,-12.41,-12.41
2026-01-14,600160,0.59,0.59
2026-01-15,600160,-3.47,-3.47
2026-01-16,600160,-2.97,-2.97
2026-01-19,600160,1.41,1.41
2026-01-20,600160,-1.55,-1.55
2026-01-21,600160,9.93,9.93
2026-01-22,600160,-7.46,-7.46
2026-01-23,600160,-7.06,-7.06
2026-01-26,600160,3.21,3.21
2026-01-27,600160,2.18,2.18
2026-01-28,600160,-0.14,-0.14
2026-01-29,600160,-0.4,-0.4
2026-01-30,600160,-12.42,-12.42
2026-02-02,600160,-9.24,-9.24
2026-02-03,600160,-1.01,-1.01
2026-02-04,600160,-3.22,-3.22
2026-02-05,600160,3.76,3.76
2026-02-06,600160,2.8,2.8
2026-02-09,600160,-4.42,-4.42
2026-02-10,600160,-4.07,-4.07
2026-02-11,600160,4.95,4.95
2026-02-12,600160,-3.41,-3.41
2026-02-13,600160,-3.42,-3.42
2026-02-24,600160,-1.19,-1.19
2026-02-25,600160,-2.92,-2.92
2026-02-26,600160,2.3,2.3
2026-02-27,600160,-1.44,-1.44
2026-03-02,600160,-2.46,-2.46
2026-03-03,600160,-13.45,-13.45
2026-03-04,600160,-19.03,-19.03
2026-03-05,600160,3.73,3.73
2026-03-06,600160,0.4,0.4
2026-03-09,600160,-1.9,-1.9
2026-03-10,600160,-10.74,-10.74
2026-03-11,600160,-7.74,-7.74
2026-03-12,600160,-14.12,-14.12
2026-03-13,600160,-6.46,-6.46
2026-03-16,600160,-3.29,-3.29
2026-03-17,600160,1.3,1.3
2026-03-18,600160,1.74,1.74
2026-03-19,600160,-4.04,-4.04
2026-03-20,600160,-8.14,-8.14
2026-03-23,600160,-10.77,-10.77
2026-03-24,600160,4.91,4.91
2026-03-25,600160,2.78,2.78
2026-03-26,600160,-9.94,-9.94
2026-03-27,600160,-2.15,-2.15
2026-03-30,600160,-4.25,-4.25
2026-03-31,600160,-14.03,-14.03
2026-04-01,600160,2.19,2.19
2026-04-02,600160,-16.55,-16.55
2026-04-03,600160,-16.99,-16.99
2026-04-07,600160,-7.31,-7.31
2026-04-08,600160,-0.43,-0.43
2026-04-09,600160,-14.78,-14.78
2026-04-10,600160,-0.63,-0.63
2026-04-13,600160,-11.64,-11.64
2026-04-14,600160,8.47,8.47
2026-04-15,600160,-5.61,-5.61
2026-04-16,600160,-2.39,-2.39
2026-04-17,600160,-14.26,-14.26
2026-04-20,600160,-0.59,-0.59
2026-04-21,600160,-4.78,-4.78
2026-04-22,600160,-9.67,-9.67
2026-04-23,600160,-5.1,-5.1
2026-04-24,600160,11.04,11.04
2026-04-27,600160,8.28,8.28
2026-04-28,600160,1.75,1.75
2026-04-29,600160,-5.03,-5.03
2026-04-30,600160,-2.1,-2.1
2026-05-06,600160,0.62,0.62
2026-05-07,600160,-14.21,-14.21
2026-05-08,600160,-12.09,-12.09
2026-05-11,600160,-7.86,-7.86
2026-05-12,600160,-12.18,-12.18
2026-05-13,600160,-7.09,-7.09
2026-05-14,600160,-3.69,-3.69
2026-05-15,600160,-0.08,-0.08
2026-05-18,600160,-8.81,-8.81
2026-05-19,600160,-11.46,-11.46
2026-05-20,600160,-0.61,-0.61
2026-05-21,600160,-1.73,-1.73
