signal_date,code,capital_flow_pct,capital_flow_signal
2025-11-13,301171,1.84,1.84
2025-11-14,301171,3.29,3.29
2025-11-17,301171,7.21,7.21
2025-11-18,301171,2.53,2.53
2025-11-19,301171,-3.43,-3.43
2025-11-20,301171,7.97,7.97
2025-11-21,301171,11.58,11.58
2025-11-24,301171,-11.59,-11.59
2025-11-25,301171,4.39,4.39
2025-11-26,301171,-5.75,-5.75
2025-11-27,301171,-3.29,-3.29
2025-11-28,301171,-12.14,-12.14
2025-12-01,301171,-11.14,-11.14
2025-12-02,301171,-4.59,-4.59
2025-12-03,301171,-10.39,-10.39
2025-12-04,301171,-10.53,-10.53
2025-12-05,301171,4.43,4.43
2025-12-08,301171,5.0,5.0
2025-12-09,301171,-15.76,-15.76
2025-12-10,301171,-0.61,-0.61
2025-12-11,301171,-19.07,-19.07
2025-12-12,301171,-7.59,-7.59
2025-12-15,301171,-14.06,-14.06
2025-12-16,301171,-8.5,-8.5
2025-12-17,301171,5.43,5.43
2025-12-18,301171,-6.34,-6.34
2025-12-19,301171,5.77,5.77
2025-12-22,301171,0.87,0.87
2025-12-23,301171,-2.25,-2.25
2025-12-24,301171,4.59,4.59
2025-12-25,301171,14.28,14.28
2025-12-26,301171,-8.51,-8.51
2025-12-29,301171,3.72,3.72
2025-12-30,301171,4.5,4.5
2025-12-31,301171,4.82,4.82
2026-01-05,301171,-2.13,-2.13
2026-01-06,301171,-6.51,-6.51
2026-01-07,301171,-6.97,-6.97
2026-01-08,301171,6.13,6.13
2026-01-09,301171,11.77,11.77
2026-01-12,301171,2.78,2.78
2026-01-13,301171,-7.21,-7.21
2026-01-14,301171,-7.47,-7.47
2026-01-20,301171,-27.33,-27.33
2026-01-21,301171,1.87,1.87
2026-01-22,301171,-1.09,-1.09
2026-01-23,301171,-0.02,-0.02
2026-01-26,301171,-4.9,-4.9
2026-01-27,301171,-0.61,-0.61
2026-01-28,301171,-2.44,-2.44
2026-01-29,301171,0.92,0.92
2026-01-30,301171,-0.04,-0.04
2026-02-02,301171,-4.03,-4.03
2026-02-03,301171,-4.33,-4.33
2026-02-04,301171,-19.97,-19.97
2026-02-05,301171,-15.31,-15.31
2026-02-06,301171,-11.91,-11.91
2026-02-09,301171,4.36,4.36
2026-02-10,301171,-1.61,-1.61
2026-02-11,301171,-14.45,-14.45
2026-02-12,301171,7.0,7.0
2026-02-13,301171,-15.5,-15.5
2026-02-24,301171,-16.99,-16.99
2026-02-25,301171,-17.07,-17.07
2026-02-26,301171,-1.98,-1.98
2026-02-27,301171,1.6,1.6
2026-03-02,301171,-14.09,-14.09
2026-03-03,301171,-20.11,-20.11
2026-03-04,301171,-4.12,-4.12
2026-03-05,301171,-3.38,-3.38
2026-03-06,301171,-0.41,-0.41
2026-03-09,301171,-4.8,-4.8
2026-03-10,301171,-1.56,-1.56
2026-03-11,301171,-17.63,-17.63
2026-03-12,301171,-17.86,-17.86
2026-03-13,301171,-9.68,-9.68
2026-03-16,301171,0.54,0.54
2026-03-17,301171,-0.09,-0.09
2026-03-18,301171,-2.42,-2.42
2026-03-19,301171,-12.88,-12.88
2026-03-20,301171,-12.15,-12.15
2026-03-23,301171,-6.64,-6.64
2026-03-24,301171,-1.64,-1.64
2026-03-25,301171,1.04,1.04
2026-03-26,301171,-4.4,-4.4
2026-03-27,301171,-0.16,-0.16
2026-03-30,301171,0.98,0.98
2026-03-31,301171,12.36,12.36
2026-04-01,301171,1.52,1.52
2026-04-02,301171,-19.1,-19.1
2026-04-03,301171,-20.05,-20.05
2026-04-07,301171,-8.49,-8.49
2026-04-08,301171,6.82,6.82
2026-04-09,301171,-3.25,-3.25
2026-04-10,301171,-0.39,-0.39
2026-04-13,301171,-3.46,-3.46
2026-04-14,301171,9.21,9.21
2026-04-15,301171,-13.09,-13.09
2026-04-16,301171,3.44,3.44
2026-04-17,301171,5.67,5.67
2026-04-20,301171,5.38,5.38
2026-04-21,301171,-8.49,-8.49
2026-04-22,301171,-7.17,-7.17
2026-04-23,301171,-2.49,-2.49
2026-04-24,301171,-17.37,-17.37
2026-04-27,301171,-9.14,-9.14
2026-04-28,301171,-13.85,-13.85
2026-04-29,301171,-0.17,-0.17
2026-04-30,301171,-7.76,-7.76
2026-05-06,301171,2.02,2.02
2026-05-07,301171,16.23,16.23
2026-05-08,301171,-3.4,-3.4
2026-05-11,301171,-1.55,-1.55
2026-05-12,301171,-7.75,-7.75
2026-05-13,301171,2.46,2.46
2026-05-14,301171,-8.76,-8.76
2026-05-15,301171,4.31,4.31
2026-05-18,301171,6.2,6.2
2026-05-19,301171,-2.95,-2.95
2026-05-20,301171,-14.63,-14.63
