signal_date,code,name,rank,popularity_score,source,capture_type,snapshot_time,first_seen_date,appearance_count,consecutive_days,previous_rank,rank_change,price_status,price_date,open,close,high,low,volume,day_return_pct,pre3_return_pct,pre5_return_pct,close_position,volume_ratio_5,dist_ma5_pct,dist_ma10_pct,dist_ma20_pct,dist_high60_pct,upper_shadow_pct,limit_up_like,one_word_like,price_lag_days,announcement_summary,event_summary,capital_flow_pct,capital_flow_signal,dragon_tiger_positive,profit_ratio,concentration_90,board_strength,market_regime,market_score,market_1d_pct,market_5d_pct,market_lag_days,market_price_date,market_source,sh_1d_pct,sz_1d_pct,cyb_1d_pct,sh_5d_pct,sz_5d_pct,cyb_5d_pct,relative_1d_pct,relative_5d_pct,emotion_score,push_level,is_pushed,reasons,risks,suggested_action,strategy_version
2026-05-08,600330,天通股份,93,33884.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,68.0,-25.0,ok,2026-05-08,27.8,29.16,30.19,27.51,2050571.0,4.22,4.55,10.37,0.616,0.84,5.88,8.44,22.92,-3.41,0.384,False,False,0.0,,,-2.26,-2.26,0.0,0.9633627211179566,0.1865561266879342,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,4.63,6.26,35.4,不推送,False,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分,人气排名明显回落；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-08,603598,引力传媒,94,33804.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,26.41,24.9,26.42,24.75,691508.0,3.66,19.71,25.88,0.09,4.74,11.23,15.66,16.5,-21.2,0.006,False,False,0.0,,,9.78,9.78,0.0,0.696855713403348,0.1420854067206296,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,4.07,21.77,0.0,不推送,False,当日上涨；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,收盘承接偏弱；放量过猛；短线涨幅偏高；v4乖离率过大；v4远离短中期均线；v4正涨但收盘承接一般；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-08,600379,宝光股份,95,33540.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,23.0,-72.0,ok,2026-05-08,17.57,16.72,17.57,16.48,749524.0,-6.17,-0.36,20.63,0.22,1.38,-1.65,12.8,24.01,-17.55,0.0,False,False,0.0,,,-5.83,-5.83,0.0,0.4847460968492487,0.2443722281364888,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,-5.76,16.52,3.4,不推送,False,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4筹码集中加分,当日转弱；收盘承接偏弱；人气排名明显回落；v4远离短中期均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-08,600111,北方稀土,96,33303.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,56.0,-40.0,ok,2026-05-08,54.67,54.62,55.22,53.76,1414805.0,-1.01,2.98,17.92,0.589,0.76,1.46,7.76,7.68,-14.08,0.377,False,False,0.0,,,-11.31,-11.31,0.0,0.7956048479127231,0.1209698391250032,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,-0.6,13.81,3.4,不推送,False,近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4筹码集中加分,当日转弱；人气排名明显回落；v4长上影承接转弱；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-08,002519,银河电子,97,33208.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,8.4,8.84,9.11,8.28,1936645.0,4.99,8.73,12.9,0.675,3.02,6.35,7.67,7.47,-18.75,0.325,False,False,0.0,银河电子:关于子公司重大事项的进展公告,其他 | 银河电子:关于子公司重大事项的进展公告,10.12,10.12,0.0,0.9242312123891818,0.0648736965192458,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,5.4,8.79,31.4,不推送,False,当日上涨；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入,v4乖离率过大；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-08,601179,中国西电,98,32938.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-08,1,1,,,ok,2026-05-08,17.65,17.19,17.8,17.16,2095128.0,-1.77,1.6,-0.06,0.047,1.21,-0.28,-0.92,0.58,-16.76,0.234,False,False,0.0,中国西电:中国西电产品中标公告,重大合同 | 中国西电:中国西电产品中标公告,-18.85,-18.85,0.0,0.5151067504016931,0.1219117051437829,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,-1.36,-4.17,0.0,不推送,False,温和放量；站上20日线且不过热；v4筹码集中加分；v4事件催化加分（中标/重大合同）,当日转弱；收盘承接偏弱；近5日趋势未确认；强势市里个股相对走弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-08,002044,美年健康,99,32783.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,3,3,48.0,-51.0,ok,2026-05-08,6.2,6.17,6.45,6.12,3820184.0,-0.48,13.63,19.11,0.152,1.53,6.27,11.86,13.44,-15.94,0.758,False,False,0.0,,,-4.6,-4.6,0.0,0.610233601257694,0.1724943705654927,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,-0.07,15.0,1.4,不推送,False,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,当日转弱；收盘承接偏弱；人气排名明显回落；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-08,001896,豫能控股,100,31786.0,10jqka,post_close,2026-05-08 15:00:00,2026-05-06,2,1,81.0,-19.0,ok,2026-05-08,16.71,16.41,17.12,16.22,1361501.0,-2.09,7.68,4.32,0.211,0.78,0.38,-1.19,2.16,-12.94,0.456,False,False,0.0,,,-5.14,-5.14,0.0,0.4479164637058569,0.1284815395472466,,强势,59.05,-0.41,4.11,0,2026-05-08,common_index_cache,-0.0,-0.5,-0.96,2.48,4.94,5.54,-1.68,0.21,0.0,不推送,False,站上20日线且不过热；v4筹码集中加分,当日转弱；收盘承接偏弱；强势市里个股相对走弱；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,002580,圣阳股份,1,46310.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,50.0,49.0,ok,2026-05-11,32.97,34.23,36.15,30.99,1743188.0,4.17,15.1,19.69,0.628,1.54,11.01,15.73,24.72,-5.31,0.372,False,False,0.0,,,-11.06,-11.06,1.0,0.8980271247399916,0.1204024780494963,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,2.11,15.1,67.4,不推送,False,人气Top3；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4龙虎榜提示关注,v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,002081,金螳螂,2,44622.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,13.0,11.0,ok,2026-05-11,6.84,7.12,7.35,6.65,5811511.0,6.75,11.95,36.14,0.671,1.33,8.11,23.78,50.1,-3.13,0.329,False,False,0.0,金螳螂:关于工程中标的自愿性披露公告,重大合同 | 金螳螂:关于工程中标的自愿性披露公告,0.48,0.48,0.0,0.958478300375309,0.3488877866381777,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,4.69,31.55,64.4,不推送,False,人气Top3；当日上涨；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4事件催化加分（中标/重大合同）,短线涨幅偏高；远离20日线过多；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,002281,光迅科技,3,43621.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,6.0,3.0,ok,2026-05-11,188.0,198.79,198.79,183.02,770319.0,10.0,31.81,49.61,1.0,1.07,18.48,32.2,50.58,0.0,0.0,True,False,0.0,,,1.42,1.42,1.0,1.0,0.3901779547013345,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,7.94,45.02,75.4,观察池,False,人气Top3；当日涨停附近；收在日内高位；温和放量；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入；v4龙虎榜提示关注,短线涨幅过热；远离20日线过多；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-05-11,000547,航天发展,4,38528.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-08,2,2,2.0,-2.0,ok,2026-05-11,28.59,28.81,29.97,27.47,3795209.0,4.42,15.47,19.74,0.536,2.91,9.95,12.35,8.86,-16.83,0.464,False,False,0.0,,,-3.98,-3.98,0.0,0.8368966313972298,0.0962369714723964,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,2.36,15.15,15.4,不推送,False,人气Top10；当日上涨；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4筹码集中加分,上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,600522,中天科技,5,35759.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,7.0,2.0,ok,2026-05-11,44.98,43.86,44.99,42.75,4148832.0,7.24,25.71,27.95,0.496,1.69,14.73,20.66,32.17,-2.51,0.004,False,False,0.0,中天科技:江苏中天科技股份有限公司投资者关系活动记录表,调研活动 | 中天科技:江苏中天科技股份有限公司投资者关系活动记录表,-5.52,-5.52,0.0,0.926394915066339,0.275851506627299,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,5.18,23.36,44.4,不推送,False,人气Top10；当日强涨；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,603538,美诺华,6,33767.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,29.0,23.0,ok,2026-05-11,62.0,57.33,63.5,57.33,623011.0,-10.0,-16.31,-12.21,0.0,0.99,-8.61,-5.8,2.27,-18.55,0.243,False,False,0.0,美诺华:宁波美诺华药业股份有限公司2025年年度股东会会议资料,股东大会资料 | 美诺华:宁波美诺华药业股份有限公司2025年年度股东会会议资料,-21.87,-21.87,1.0,0.1136466111732871,0.1143056575965356,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,-12.06,-16.8,17.7,不推送,False,人气Top10；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；v4筹码集中加分；v4龙虎榜提示关注,当日转弱；收盘承接偏弱；近5日趋势未确认；强势市里个股相对走弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,601991,大唐发电,7,33596.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,5.0,-2.0,ok,2026-05-11,6.0,6.09,6.09,5.88,2783118.0,9.93,32.97,41.96,1.0,0.57,19.83,32.19,42.81,0.0,0.0,True,False,0.0,,,11.28,11.28,0.0,1.0,0.2219082223119365,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,7.87,37.37,80.4,观察池,False,人气Top10；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-05-11,000066,中国长城,8,30240.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,4.0,-4.0,ok,2026-05-11,24.52,23.4,24.77,23.25,5728646.0,1.34,7.34,29.86,0.099,1.43,4.38,18.57,32.91,-5.53,0.164,False,False,0.0,,,-9.07,-9.07,0.0,0.6488239792002258,0.229571255935867,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,-0.72,25.27,23.4,不推送,False,人气Top10；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,收盘承接偏弱；短线涨幅偏高；偏离20日线较大；v4短线偏离MA5过多；v4远离短中期均线；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,603778,国晟科技,9,29193.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,20.0,11.0,ok,2026-05-11,25.05,24.29,26.15,24.29,1034458.0,-10.0,-12.97,-11.25,0.0,1.36,-7.78,-7.91,-11.67,-29.12,0.591,False,False,0.0,,,-21.36,-21.36,1.0,0.012742130719136,0.1156674704472402,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,-12.06,-15.84,0.0,不推送,False,人气Top10；温和放量；连续上榜确认；人气排名明显上升；v4筹码集中加分；v4龙虎榜提示关注,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱；v4长上影承接转弱；v4跌破短均线；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,600396,华电辽能,10,28090.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,12.0,2.0,ok,2026-05-11,12.67,13.68,13.68,12.67,2386658.0,9.97,25.39,31.16,1.0,0.82,16.03,25.13,47.59,0.0,0.0,True,False,0.0,,,8.62,8.62,0.0,1.0,0.2623157332179644,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,7.91,26.57,84.4,观察池,False,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,短线涨幅偏高；远离20日线过多；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-05-11,002361,神剑股份,11,27334.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,1.0,-10.0,ok,2026-05-11,21.65,22.25,22.64,21.04,2758260.0,1.6,4.9,10.97,0.756,1.07,3.48,4.12,10.24,-7.1,0.244,False,False,0.0,,,-1.09,-1.09,1.0,0.787457320411267,0.0613290557692607,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,-0.46,6.38,87.4,普通观察,True,人气Top20；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分；v4龙虎榜活跃,v4短线偏离MA5过多；v4获利盘结构偏弱；v4主力资金净流出,强势归纳版：保留在候选池，优先跟踪早段强势和缩量承接，不主动接后段退潮样本。,v4
2026-05-11,601016,节能风电,12,26759.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,86.0,74.0,ok,2026-05-11,4.89,5.12,5.26,4.89,7863881.0,4.49,9.17,12.28,0.622,1.16,6.84,9.26,17.1,-10.65,0.378,False,False,0.0,7-1关于中节能风力发电股份有限公司向特定对象发行股票申请文件的审核问询函的回复报告(中节能风力发电股份有限公司) | 7-2致同会计师事务所(特殊普通合伙)关于上海证券交易所《关于中节能风力发电股份有限公司向特定对象发行股票申请文件的审核问询函》的回复(中节能风力发电股份有限公司),沪主板再融资问询与回复 | 7-1关于中节能风力发电股份有限公司向特定对象发行股票申请文件的审核问询函的回复报告(中节能风力发电股份有限公司) | 7-2致同会计师事务所(特殊普通合伙)关于上海证券交易所《关于中节能风力发电股份有限公司向特定对象发行股票申请文件的审核问询函》的回复(中节能风力发电股份有限公司),5.11,5.11,0.0,0.948628772402694,0.1206490907891553,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,2.43,7.69,65.4,不推送,False,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4事件风险扣分（问询）,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,002217,合力泰,13,26061.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,17.0,4.0,ok,2026-05-11,3.56,3.57,3.76,3.46,12444014.0,4.08,12.26,16.29,0.367,1.32,7.72,15.01,24.11,-5.05,0.633,False,False,0.0,,,-5.35,-5.35,0.0,0.8513002278944323,0.1845955625436757,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,2.02,11.7,21.4,不推送,False,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,收盘承接偏弱；上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,002185,华天科技,14,25211.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,3,1,100.0,86.0,ok,2026-05-11,13.99,14.72,14.73,13.99,3194996.0,7.29,8.24,15.27,0.986,1.61,6.59,11.28,14.3,-4.1,0.014,False,False,0.0,,,10.44,10.44,0.0,0.9359831656106188,0.1079721303992334,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,5.23,10.68,93.4,普通观察,True,人气Top20；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,强势归纳版：保留在候选池，优先跟踪早段强势和缩量承接，不主动接后段退潮样本。,v4
2026-05-11,600584,长电科技,15,24939.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,3,1,84.0,69.0,ok,2026-05-11,53.8,55.83,55.83,53.19,1629943.0,10.01,15.83,25.86,1.0,1.28,12.06,17.74,22.48,0.0,0.0,True,False,0.0,,,19.39,19.39,0.0,1.0,0.1629777604794968,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,7.95,21.27,92.4,观察池,False,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,短线涨幅偏高；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；涨停封板不可买,涨停封板不可买，放观察池跟踪,v4
2026-05-11,603407,长裕集团,16,24391.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-11,1,1,,,ok,2026-05-11,68.75,91.84,110.28,68.75,297009.0,,,,0.556,,0.0,0.0,0.0,-16.72,0.444,False,False,0.0,关于N长裕(603407)盘中临时停牌的公告,交易所停复牌公告 | 关于N长裕(603407)盘中临时停牌的公告,40.79,40.79,1.0,0.6740092984643328,0.1600456705539027,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,,,31.0,不推送,False,人气Top20；站上20日线且不过热；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,v4长上影承接转弱；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,002565,顺灏股份,17,24120.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,10.0,-7.0,ok,2026-05-11,20.74,21.79,22.0,19.81,2401732.0,5.57,13.49,17.66,0.904,1.36,8.4,11.17,13.92,-5.22,0.096,False,False,0.0,,,5.83,5.83,0.0,0.9545298319552844,0.0850785340314136,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,3.51,13.07,89.4,普通观察,True,人气Top20；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金强净流入,v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,强势归纳版：保留在候选池，优先跟踪早段强势和缩量承接，不主动接后段退潮样本。,v4
2026-05-11,600487,亨通光电,18,22742.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,22.0,4.0,ok,2026-05-11,79.3,74.99,79.9,73.83,2388971.0,-2.95,4.44,11.29,0.191,1.44,2.52,5.35,17.09,-6.15,0.099,False,False,0.0,,,-13.77,-13.77,0.0,0.8368646369442998,0.2776211840708064,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,-5.01,6.7,51.4,不推送,False,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分,当日转弱；收盘承接偏弱；v4获利盘结构偏弱；v4主力资金强净流出,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,601138,工业富联,19,21403.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,40.0,21.0,ok,2026-05-11,64.2,65.85,65.87,63.0,2724029.0,4.06,4.39,-0.62,0.993,1.12,3.13,0.7,5.53,-4.7,0.007,False,False,0.0,,,7.03,7.03,0.0,0.8436462315033196,0.1785037266079581,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,2.0,-5.21,80.4,普通观察,True,人气Top20；当日上涨；收在日内高位；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入,近5日趋势未确认；v4短线偏离MA5过多；v4获利盘结构偏弱,强势归纳版：保留在候选池，优先跟踪早段强势和缩量承接，不主动接后段退潮样本。,v4
2026-05-11,301531,春光集团,20,21201.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-11,1,1,,,ok,2026-05-11,85.55,97.5,107.98,82.6,389947.0,,,,0.587,,0.0,0.0,0.0,-9.71,0.413,False,False,0.0,,,39.19,39.19,1.0,0.703293999102565,0.0914101131768471,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,,,31.0,不推送,False,人气Top20；站上20日线且不过热；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,v4长上影承接转弱；v4获利盘结构偏弱,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,002342,巨力索具,21,20806.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,3.0,-18.0,ok,2026-05-11,21.62,22.16,22.77,21.46,2614571.0,0.27,10.25,17.31,0.534,1.07,4.26,10.78,16.17,-7.63,0.466,False,False,0.0,,,-1.8,-1.8,0.0,0.7193373414461822,0.1147058680424342,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,-1.79,12.72,28.4,不推送,False,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,上影线偏长；v4短线偏离MA5过多；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,强势归纳版：这类形态历史胜率不占优，先留给更干净的强势样本。,v4
2026-05-11,000988,华工科技,22,19599.0,10jqka,post_close,2026-05-11 15:00:00,2026-05-06,4,4,33.0,11.0,ok,2026-05-11,139.73,147.31,148.53,139.68,1053847.0,7.97,17.9,23.75,0.862,1.06,11.35,18.05,21.84,-0.82,0.138,False,False,0.0,,,0.87,0.87,0.0,0.9978383781938158,0.1491993085643923,,强势,80.25,2.06,4.59,0,2026-05-11,common_index_cache,1.08,2.16,3.5,2.86,5.15,6.56,5.91,19.16,83.4,普通观察,True,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,强势归纳版：保留在候选池，优先跟踪早段强势和缩量承接，不主动接后段退潮样本。,v4
