strategy_version,signal_date,code,name,rank,push_level,emotion_score,is_pushed,capture_type,snapshot_time,reasons,risks,price_date,signal_close,latest_price_date,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,tail_next_max_drawdown_pct,settled_tail_next_day,open_buy_date,open_buy_price,return_1d_pct,max_gain_1d_pct,max_drawdown_1d_pct,settled_1d,open_buy_return_1d_pct,open_buy_max_gain_1d_pct,open_buy_max_drawdown_1d_pct,settled_open_buy_1d,return_3d_pct,max_gain_3d_pct,max_drawdown_3d_pct,settled_3d,open_buy_return_3d_pct,open_buy_max_gain_3d_pct,open_buy_max_drawdown_3d_pct,settled_open_buy_3d,return_5d_pct,max_gain_5d_pct,max_drawdown_5d_pct,settled_5d,open_buy_return_5d_pct,open_buy_max_gain_5d_pct,open_buy_max_drawdown_5d_pct,settled_open_buy_5d,return_10d_pct,max_gain_10d_pct,max_drawdown_10d_pct,settled_10d,open_buy_return_10d_pct,open_buy_max_gain_10d_pct,open_buy_max_drawdown_10d_pct,settled_open_buy_10d
v2,2026-05-21,002149,西部材料,42,不推送,30.0,False,post_close,2026-05-21 15:00:00,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,弱市先收缩执行,2026-05-21,70.15,2026-07-21,42,-53.51,-2.81,2.81,3.83,-4.49,True,2026-05-22,68.18,2.81,3.83,-4.49,True,5.78,6.83,-1.73,True,-9.34,5.46,-10.22,True,-6.72,8.51,-7.63,True,-5.47,5.46,-15.04,True,-2.74,8.51,-12.58,True,-11.03,5.46,-22.44,True,-8.46,8.51,-20.2,True
v2,2026-05-21,600360,华微电子,43,观察池,44.0,False,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；弱市中个股相对抗跌,放量过猛；涨停封板不可买,2026-05-21,12.05,2026-07-21,42,-8.63,-2.41,-1.24,0.0,-5.64,True,2026-05-22,11.76,-1.24,0.0,-5.64,True,1.19,2.47,-3.32,True,-12.37,0.0,-13.78,True,-10.2,2.47,-11.65,True,1.74,1.74,-13.78,True,4.25,4.25,-11.65,True,13.61,16.51,-13.78,True,16.41,19.39,-11.65,True
v2,2026-05-21,601127,赛力斯,44,不推送,0.0,False,post_close,2026-05-21 15:00:00,人气Top50；当日上涨,近5日趋势未确认；弱市先收缩执行；v2回避中后段放量追高样本,2026-05-21,82.58,2026-07-21,42,-32.78,-0.46,-1.63,-0.39,-4.08,True,2026-05-22,82.2,-1.63,-0.39,-4.08,True,-1.18,0.07,-3.64,True,3.67,4.65,-4.08,True,4.15,5.13,-3.64,True,-0.48,6.47,-4.08,True,-0.02,6.96,-3.64,True,-7.52,6.47,-7.73,True,-7.09,6.96,-7.3,True
v2,2026-05-21,002384,东山精密,45,不推送,0.0,False,post_close,2026-05-21 15:00:00,人气Top50；温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,206.97,2026-07-23,44,-0.15,1.91,6.56,7.13,1.91,True,2026-05-22,210.92,6.56,7.13,1.91,True,4.57,5.13,0.0,True,6.88,10.3,1.91,True,4.87,8.23,0.0,True,5.81,13.06,1.91,True,3.83,10.94,0.0,True,14.9,18.23,-7.35,True,12.74,16.02,-9.09,True
v2,2026-05-21,002456,欧菲光,46,不推送,0.0,False,post_close,2026-05-21 15:00:00,人气Top50；放量仍可控,收盘承接偏弱；近5日趋势未确认；上影线偏长；弱市先收缩执行；v2回避中后段放量追高样本,2026-05-21,8.64,2026-07-31,50,-16.44,1.27,2.89,3.36,-2.2,True,2026-05-22,8.75,2.89,3.36,-2.2,True,1.6,2.06,-3.43,True,7.29,9.37,-2.2,True,5.94,8.0,-3.43,True,11.34,12.5,-2.2,True,9.94,11.09,-3.43,True,16.32,18.29,-2.2,True,14.86,16.8,-3.43,True
v2,2026-05-21,002297,博云新材,47,不推送,30.0,False,post_close,2026-05-21 15:00:00,人气Top50；当日上涨；温和放量；站上20日线且不过热；人气排名明显上升,近5日趋势未确认；弱市先收缩执行,2026-05-21,24.71,2026-07-21,42,-28.21,-0.08,7.57,8.66,-4.49,True,2026-05-22,24.69,7.57,8.66,-4.49,True,7.65,8.75,-4.41,True,6.52,18.33,-4.49,True,6.6,18.43,-4.41,True,-7.32,18.33,-13.72,True,-7.25,18.43,-13.65,True,-15.9,18.33,-21.61,True,-15.84,18.43,-21.55,True
v2,2026-05-21,002931,锋龙股份,48,观察池,68.0,False,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；弱市中个股相对抗跌,涨停封板不可买,2026-05-21,60.04,2026-07-21,42,-25.7,1.6,9.99,9.99,-5.45,True,2026-05-22,61.0,9.99,9.99,-5.45,True,8.26,8.26,-6.93,True,10.93,16.39,-5.45,True,9.18,14.56,-6.93,True,-4.55,16.39,-6.3,True,-6.05,14.56,-7.77,True,-3.71,16.39,-15.14,True,-5.23,14.56,-16.48,True
v2,2026-05-21,300503,昊志机电,49,观察池,49.0,False,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；放量仍可控；近5日强势延续；站上20日线且不过热；v2低分涨停修正,短线涨幅偏高；弱市先收缩执行；涨停封板不可买,2026-05-21,86.87,2026-07-21,42,-15.21,0.0,2.73,3.6,-3.56,True,2026-05-22,86.87,2.73,3.6,-3.56,True,2.73,3.6,-3.56,True,-2.84,7.98,-5.26,True,-2.84,7.98,-5.26,True,-9.51,7.98,-12.84,True,-9.51,7.98,-12.84,True,-13.56,7.98,-17.0,True,-13.56,7.98,-17.0,True
v2,2026-05-21,603667,五洲新春,50,不推送,46.0,False,post_close,2026-05-21 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,弱市先收缩执行,2026-05-21,84.62,2026-08-06,54,-34.85,-0.4,4.05,5.08,-3.95,True,2026-05-22,84.28,4.05,5.08,-3.95,True,4.47,5.51,-3.56,True,2.34,6.9,-3.95,True,2.75,7.33,-3.56,True,-11.82,6.9,-14.7,True,-11.46,7.33,-14.36,True,-15.24,6.9,-19.83,True,-14.9,7.33,-19.51,True
v2,2026-05-21,000066,中国长城,51,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,20.3,2026-08-13,59,-25.52,3.35,3.1,4.68,-0.15,True,2026-05-22,20.98,3.1,4.68,-0.15,True,-0.24,1.29,-3.38,True,-4.93,4.68,-6.9,True,-8.01,1.29,-9.91,True,-7.83,4.68,-10.84,True,-10.82,1.29,-13.73,True,-11.58,4.68,-13.3,True,-14.44,1.29,-16.11,True
v2,2026-05-21,000021,深科技,52,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,36.15,2026-08-24,66,1.77,2.35,3.76,4.45,-1.3,True,2026-05-22,37.0,3.76,4.45,-1.3,True,1.38,2.05,-3.57,True,17.65,24.23,-1.3,True,14.95,21.38,-3.57,True,17.37,29.49,-1.3,True,14.68,26.51,-3.57,True,9.16,29.49,-3.32,True,6.65,26.51,-5.54,True
v2,2026-05-21,603127,昭衍新药,53,观察池,78.5,False,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-21,42.65,2026-07-22,43,12.68,-0.7,-3.33,0.54,-5.42,True,2026-05-22,42.35,-3.33,0.54,-5.42,True,-2.64,1.25,-4.75,True,-12.4,0.54,-13.76,True,-11.78,1.25,-13.15,True,-14.79,0.54,-19.62,True,-14.19,1.25,-19.06,True,-21.92,0.54,-24.5,True,-21.37,1.25,-23.97,True
v2,2026-05-21,002709,天赐材料,54,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本,2026-05-21,57.71,2026-08-06,54,-31.99,0.0,0.64,2.04,-3.29,True,2026-05-22,57.71,0.64,2.04,-3.29,True,0.64,2.04,-3.29,True,-9.91,2.04,-10.93,True,-9.91,2.04,-10.93,True,-10.08,2.04,-12.84,True,-10.08,2.04,-12.84,True,-14.4,2.04,-14.78,True,-14.4,2.04,-14.78,True
v2,2026-05-21,002442,龙星科技,55,观察池,52.5,False,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,放量过猛；后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-21,7.37,2026-07-21,42,-40.16,1.63,10.04,10.04,-5.7,True,2026-05-22,7.49,10.04,10.04,-5.7,True,8.28,8.28,-7.21,True,0.27,21.03,-5.7,True,-1.34,19.09,-7.21,True,-10.85,21.03,-10.85,True,-12.28,19.09,-12.28,True,-25.51,21.03,-26.46,True,-26.7,19.09,-27.64,True
v2,2026-05-21,000858,五粮液,56,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v2回避转弱弱收盘样本,2026-05-21,85.35,2026-08-18,62,-14.99,0.27,-1.55,0.29,-1.55,True,2026-05-22,85.58,-1.55,0.29,-1.55,True,-1.81,0.02,-1.81,True,-2.33,0.29,-2.89,True,-2.59,0.02,-3.15,True,-4.52,1.05,-4.75,True,-4.78,0.78,-5.0,True,-4.98,1.05,-5.24,True,-5.23,0.78,-5.49,True
v2,2026-05-21,601899,紫金矿业,57,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本,2026-05-21,29.61,2026-08-20,64,15.67,0.57,3.28,3.88,-0.37,True,2026-05-22,29.78,3.28,3.88,-0.37,True,2.69,3.29,-0.94,True,9.83,10.1,-0.37,True,9.2,9.47,-0.94,True,2.43,10.1,-0.37,True,1.85,9.47,-0.94,True,1.18,10.1,-0.37,True,0.6,9.47,-0.94,True
v2,2026-05-21,600156,华升股份,58,观察池,60.5,False,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,近5日趋势未确认；后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-21,13.04,2026-08-11,57,-36.35,0.38,4.22,6.21,-9.97,True,2026-05-22,13.09,4.22,6.21,-9.97,True,3.82,5.81,-10.31,True,-15.57,6.21,-15.57,True,-15.89,5.81,-15.89,True,-22.09,6.21,-22.93,True,-22.38,5.81,-23.22,True,-25.92,6.21,-26.53,True,-26.2,5.81,-26.81,True
v2,2026-05-21,000536,华映科技,59,观察池,46.5,False,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,放量过猛；后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-21,4.29,2026-08-05,53,-22.38,-3.5,2.1,3.96,-4.43,True,2026-05-22,4.14,2.1,3.96,-4.43,True,5.8,7.73,-0.97,True,7.23,9.79,-4.43,True,11.11,13.77,-0.97,True,-0.7,9.79,-4.43,True,2.9,13.77,-0.97,True,-3.73,9.79,-14.69,True,-0.24,13.77,-11.59,True
v2,2026-05-21,603767,中马传动,60,观察池,78.5,False,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-21,24.34,2026-07-23,44,-45.07,3.7,2.38,4.77,-2.14,True,2026-05-22,25.24,2.38,4.77,-2.14,True,-1.27,1.03,-5.63,True,-2.83,4.77,-7.97,True,-6.3,1.03,-11.25,True,-21.2,4.77,-21.28,True,-24.01,1.03,-24.09,True,-30.61,4.77,-31.39,True,-33.08,1.03,-33.84,True
v2,2026-05-21,002491,通鼎互联,61,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本,2026-05-21,21.74,2026-08-14,60,-9.61,3.86,4.88,5.01,1.29,True,2026-05-22,22.58,4.88,5.01,1.29,True,0.97,1.11,-2.48,True,0.05,9.29,-2.39,True,-3.68,5.23,-6.02,True,6.35,9.29,-5.2,True,2.39,5.23,-8.72,True,23.41,23.41,-5.2,True,18.82,18.82,-8.72,True
v2,2026-05-21,000938,紫光股份,62,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本,2026-05-21,29.19,2026-08-12,58,26.76,1.27,2.09,2.54,-0.48,True,2026-05-22,29.56,2.09,2.54,-0.48,True,0.81,1.25,-1.73,True,-1.2,8.8,-3.63,True,-2.44,7.44,-4.84,True,-1.13,8.8,-7.16,True,-2.37,7.44,-8.32,True,-5.24,8.8,-7.16,True,-6.43,7.44,-8.32,True
v2,2026-05-21,002081,金螳螂,63,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,5.58,2026-08-19,63,1.08,2.15,4.12,4.48,-1.43,True,2026-05-22,5.7,4.12,4.48,-1.43,True,1.93,2.28,-3.51,True,-3.05,6.99,-4.66,True,-5.09,4.74,-6.67,True,-1.97,6.99,-7.53,True,-4.04,4.74,-9.47,True,8.42,30.82,-7.53,True,6.14,28.07,-9.47,True
v2,2026-05-21,300069,金利华电,64,观察池,0.0,False,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位,量能不足；短线涨幅过热；远离20日线过多；一字或近似一字，参与点差；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；一字板不可买,2026-05-21,44.06,2026-07-20,41,-30.19,20.0,20.0,20.0,20.0,True,2026-05-22,52.87,20.0,20.0,20.0,True,0.0,0.0,0.0,True,16.34,38.18,8.97,True,-3.05,15.15,-9.19,True,18.91,38.18,8.97,True,-0.91,15.15,-9.19,True,11.67,38.18,-2.13,True,-6.94,15.15,-18.44,True
v2,2026-05-21,603773,沃格光电,65,不推送,5.5,False,post_close,2026-05-21 15:00:00,当日上涨；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v2回避中后段放量追高样本,2026-05-21,81.02,2026-07-21,42,4.48,-0.02,-1.26,4.85,-6.69,True,2026-05-22,81.0,-1.26,4.85,-6.69,True,-1.23,4.88,-6.67,True,12.98,12.98,-6.69,True,13.01,13.01,-6.67,True,35.76,35.76,-6.69,True,35.79,35.79,-6.67,True,51.07,58.95,-6.69,True,51.11,58.99,-6.67,True
v2,2026-05-21,300136,信维通信,66,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,109.5,2026-07-21,42,-37.43,-3.2,8.66,10.14,-4.97,True,2026-05-22,106.0,8.66,10.14,-4.97,True,12.25,13.77,-1.83,True,0.76,13.74,-4.97,True,4.08,17.5,-1.83,True,3.82,13.74,-4.97,True,7.25,17.5,-1.83,True,-10.5,13.74,-19.63,True,-7.55,17.5,-16.98,True
v2,2026-05-21,600396,华电辽能,67,不推送,0.0,False,post_close,2026-05-21 15:00:00,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,14.23,2026-07-22,43,4.85,1.12,2.32,3.3,-2.39,True,2026-05-22,14.39,2.32,3.3,-2.39,True,1.18,2.15,-3.47,True,18.62,23.68,-2.39,True,17.3,22.31,-3.47,True,35.35,42.02,-2.39,True,33.84,40.44,-3.47,True,54.39,55.31,-2.39,True,52.68,53.58,-3.47,True
v2,2026-05-21,600246,万通发展,68,不推送,57.5,False,post_close,2026-05-21 15:00:00,当日强涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,偏离20日线较大；后段人气股在偏弱环境里更谨慎；v2回避中后段放量追高样本,2026-05-21,15.41,2026-07-28,47,-18.82,1.82,1.82,6.29,-4.87,True,2026-05-22,15.69,1.82,6.29,-4.87,True,0.0,4.4,-6.56,True,-2.4,6.29,-8.18,True,-4.14,4.4,-9.82,True,9.09,9.09,-8.18,True,7.14,7.14,-9.82,True,22.45,22.45,-8.18,True,20.27,20.27,-9.82,True
v2,2026-05-21,603115,海星股份,69,不推送,26.5,False,post_close,2026-05-21 15:00:00,当日强涨；收盘承接较强；温和放量；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,短线涨幅过热；远离20日线过多；后段人气股在偏弱环境里更谨慎；v2回避前段过热样本,2026-05-21,105.14,2026-07-20,41,-37.55,1.01,10.05,10.05,-2.61,True,2026-05-22,106.2,10.05,10.05,-2.61,True,8.95,8.95,-3.58,True,-2.8,15.47,-2.8,True,-3.77,14.31,-3.77,True,4.43,15.47,-2.8,True,3.39,14.31,-3.77,True,1.72,15.47,-8.22,True,0.71,14.31,-9.13,True
v2,2026-05-21,300033,同花顺,70,不推送,0.0,False,post_close,2026-05-21 15:00:00,当日上涨,收盘承接偏弱；近5日趋势未确认；上影线偏长；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避中后段放量追高样本,2026-05-21,236.2,2026-07-20,41,-4.78,-0.08,-3.95,1.39,-5.01,True,2026-05-22,236.0,-3.95,1.39,-5.01,True,-3.87,1.48,-4.93,True,2.42,4.15,-5.01,True,2.5,4.24,-4.93,True,0.14,4.51,-5.01,True,0.22,4.6,-4.93,True,-6.35,4.51,-7.0,True,-6.27,4.6,-6.92,True
v2,2026-05-21,603005,晶方科技,71,不推送,0.0,False,post_close,2026-05-21 15:00:00,近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避中后段放量追高样本,2026-05-21,36.08,2026-07-21,42,-13.94,0.06,8.48,9.92,-1.8,True,2026-05-22,36.1,8.48,9.92,-1.8,True,8.42,9.86,-1.86,True,25.0,31.18,-1.8,True,24.93,31.11,-1.86,True,26.39,31.18,-1.8,True,26.32,31.11,-1.86,True,23.56,31.18,-1.8,True,23.49,31.11,-1.86,True
v2,2026-05-21,002008,大族激光,72,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,142.59,2026-07-22,43,-26.41,-2.0,2.59,5.2,-2.0,True,2026-05-22,139.74,2.59,5.2,-2.0,True,4.68,7.34,0.0,True,-5.01,5.2,-8.76,True,-3.07,7.34,-6.9,True,-4.64,5.2,-9.53,True,-2.69,7.34,-7.69,True,-5.57,5.2,-13.51,True,-3.64,7.34,-11.75,True
v2,2026-05-21,601689,拓普集团,73,不推送,32.5,False,post_close,2026-05-21 15:00:00,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热,弱市先收缩执行；后段人气股在偏弱环境里更谨慎,2026-05-21,72.12,2026-08-04,52,-31.02,-0.17,-0.1,0.62,-2.38,True,2026-05-22,72.0,-0.1,0.62,-2.38,True,0.07,0.79,-2.22,True,-1.43,3.79,-3.18,True,-1.26,3.96,-3.01,True,-8.74,3.79,-10.65,True,-8.58,3.96,-10.5,True,-6.27,3.79,-15.28,True,-6.11,3.96,-15.14,True
v2,2026-05-21,002181,粤传媒,74,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,13.65,2026-07-21,42,-42.56,0.59,0.73,3.08,-0.73,True,2026-05-22,13.73,0.73,3.08,-0.73,True,0.15,2.48,-1.31,True,6.15,6.15,-7.03,True,5.54,5.54,-7.57,True,17.22,19.27,-7.03,True,16.53,18.57,-7.57,True,12.31,33.04,-7.03,True,11.65,32.27,-7.57,True
v2,2026-05-21,301139,*ST元道,75,观察池,12.5,False,post_close,2026-05-21 15:00:00,当日涨停附近；收盘承接较强；连续上榜确认；弱市中个股相对抗跌,放量过猛；近5日趋势未确认；仍在20日线下方；人气排名明显回落；后段人气股在偏弱环境里更谨慎；涨停封板不可买,2026-05-21,6.66,2026-07-20,41,-58.11,-10.66,-8.71,3.6,-11.11,True,2026-05-22,5.95,-8.71,3.6,-11.11,True,2.18,15.97,-0.5,True,-22.22,3.6,-31.23,True,-12.94,15.97,-23.03,True,-27.93,3.6,-31.23,True,-19.33,15.97,-23.03,True,-11.41,6.76,-38.14,True,-0.84,19.5,-30.76,True
v2,2026-05-21,300274,阳光电源,76,不推送,5.5,False,post_close,2026-05-21 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本,2026-05-21,165.38,2026-07-21,42,-37.07,1.58,-0.53,3.97,-1.74,True,2026-05-22,168.0,-0.53,3.97,-1.74,True,-2.08,2.35,-3.27,True,8.23,9.91,-3.86,True,6.54,8.2,-5.36,True,14.94,15.92,-3.86,True,13.15,14.11,-5.36,True,-0.62,15.92,-3.86,True,-2.17,14.11,-5.36,True
v2,2026-05-21,600863,华能蒙电,77,不推送,19.5,False,post_close,2026-05-21 15:00:00,当日上涨；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避人气转弱样本；v2回避中后段放量追高样本,2026-05-21,5.58,2026-07-22,43,-4.48,-4.66,-3.41,3.05,-6.99,True,2026-05-22,5.32,-3.41,3.05,-6.99,True,1.32,8.08,-2.44,True,9.32,12.9,-6.99,True,14.66,18.42,-2.44,True,19.0,31.0,-6.99,True,24.81,37.41,-2.44,True,23.3,43.91,-6.99,True,29.32,50.94,-2.44,True
v2,2026-05-21,000063,中兴通讯,78,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本,2026-05-21,34.83,2026-08-19,63,-3.33,0.8,2.33,2.5,-0.49,True,2026-05-22,35.11,2.33,2.5,-0.49,True,1.51,1.68,-1.28,True,2.04,4.31,-0.49,True,1.22,3.47,-1.28,True,9.96,9.96,-1.15,True,9.09,9.09,-1.94,True,8.35,11.34,-1.15,True,7.49,10.45,-1.94,True
v2,2026-05-21,000417,合百集团,79,不推送,0.0,False,post_close,2026-05-21 15:00:00,近5日趋势升温；连续上榜确认,当日转弱；收盘承接偏弱；放量过猛；偏离20日线较大；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；v2回避转弱弱收盘样本；v2回避人气转弱样本；v2回避中后段放量追高样本,2026-05-21,9.31,2026-07-24,45,-31.69,5.26,9.99,9.99,2.04,True,2026-05-22,9.8,9.99,9.99,2.04,True,4.49,4.49,-3.06,True,0.11,15.9,0.11,True,-4.9,10.1,-4.9,True,-18.26,15.9,-18.9,True,-22.35,10.1,-22.96,True,-17.08,15.9,-22.02,True,-21.22,10.1,-25.92,True
v2,2026-05-21,600703,三安光电,80,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本；v2回避人气转弱样本,2026-05-21,15.7,2026-07-22,43,-21.72,1.85,3.18,4.14,0.32,True,2026-05-22,15.99,3.18,4.14,0.32,True,1.31,2.25,-1.5,True,0.96,5.29,-0.64,True,-0.88,3.38,-2.44,True,7.32,10.96,-0.64,True,5.38,8.94,-2.44,True,8.66,10.96,-7.07,True,6.69,8.94,-8.76,True
v2,2026-05-21,002475,立讯精密,81,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本,2026-05-21,67.87,2026-07-23,44,-9.84,2.4,6.67,7.38,1.52,True,2026-05-22,69.5,6.67,7.38,1.52,True,4.17,4.86,-0.86,True,6.75,10.4,1.52,True,4.24,7.81,-0.86,True,7.26,10.4,1.52,True,4.75,7.81,-0.86,True,9.9,14.93,0.41,True,7.32,12.23,-1.94,True
v2,2026-05-21,002428,云南锗业,82,不推送,0.0,False,post_close,2026-05-21 15:00:00,温和放量；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱；v2回避转弱弱收盘样本,2026-05-21,83.8,2026-08-25,67,12.45,2.76,3.94,4.95,0.5,True,2026-05-22,86.11,3.94,4.95,0.5,True,1.15,2.14,-2.19,True,-0.85,9.7,-2.66,True,-3.51,6.76,-5.27,True,7.21,9.7,-5.2,True,4.33,6.76,-7.75,True,5.73,15.74,-6.63,True,2.89,12.64,-9.14,True
