strategy_version,generated_at,group_name,group_value,metric_key,metric_label,metric_column,settled_column,sample_count,pushed_count,valid_count,avg_return_pct,win_rate_pct,strong_rate_pct
v3,2026-08-08T05:39:11,推送层级,普通观察,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,237,237,234,0.95,55.98,4.7
v3,2026-08-08T05:39:11,推送层级,普通观察,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,237,237,229,1.63,57.21,17.03
v3,2026-08-08T05:39:11,推送层级,普通观察,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,237,237,226,2.66,53.54,22.57
v3,2026-08-08T05:39:11,推送层级,普通观察,10d,10日收益,return_10d_pct,settled_10d,237,237,222,4.34,54.95,32.43
v3,2026-08-08T05:39:11,推送层级,观察池,latest,至今收益,latest_return_pct,,1386,0,1147,-18.1,22.14,7.24
v3,2026-08-08T05:39:11,推送层级,观察池,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,1386,0,1147,5.16,59.63,15.26
v3,2026-08-08T05:39:11,推送层级,观察池,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,1386,0,1147,5.03,57.11,20.4
v3,2026-08-08T05:39:11,推送层级,观察池,1d,1日收益,return_1d_pct,settled_1d,1386,0,1147,5.03,57.11,20.4
v3,2026-08-08T05:39:11,推送层级,观察池,3d,3日收益,return_3d_pct,settled_3d,1386,0,1095,4.34,52.33,28.49
v3,2026-08-08T05:39:11,推送层级,观察池,5d,5日收益,return_5d_pct,settled_5d,1386,0,1056,2.97,48.96,31.53
v3,2026-08-08T05:39:11,推送层级,观察池,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,1386,0,1147,-0.07,46.12,4.27
v3,2026-08-08T05:39:11,推送层级,观察池,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,1386,0,1095,-0.89,44.2,17.08
v3,2026-08-08T05:39:11,推送层级,观察池,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,1386,0,1056,-2.39,39.87,19.98
v3,2026-08-08T05:39:11,推送层级,观察池,10d,10日收益,return_10d_pct,settled_10d,1386,0,938,2.06,46.06,30.49
v3,2026-08-08T05:39:11,推送层级,重点观察,latest,至今收益,latest_return_pct,,138,138,136,-20.83,16.91,10.29
v3,2026-08-08T05:39:11,推送层级,重点观察,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,138,138,136,-0.47,47.06,2.21
v3,2026-08-08T05:39:11,推送层级,重点观察,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,138,138,136,-0.34,46.32,8.09
v3,2026-08-08T05:39:11,推送层级,重点观察,1d,1日收益,return_1d_pct,settled_1d,138,138,136,-0.34,46.32,8.09
v3,2026-08-08T05:39:11,推送层级,重点观察,3d,3日收益,return_3d_pct,settled_3d,138,138,134,0.11,47.76,17.16
v3,2026-08-08T05:39:11,推送层级,重点观察,5d,5日收益,return_5d_pct,settled_5d,138,138,131,1.79,50.38,22.9
v3,2026-08-08T05:39:11,推送层级,重点观察,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,138,138,136,0.15,44.85,3.68
v3,2026-08-08T05:39:11,推送层级,重点观察,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,138,138,134,0.59,53.73,14.93
v3,2026-08-08T05:39:11,推送层级,重点观察,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,138,138,131,2.42,51.15,22.9
v3,2026-08-08T05:39:11,推送层级,重点观察,10d,10日收益,return_10d_pct,settled_10d,138,138,130,2.93,54.62,30.77
v3,2026-08-08T05:39:11,人气排名段,Top10,latest,至今收益,latest_return_pct,,574,82,512,-16.97,25.0,10.94
v3,2026-08-08T05:39:11,人气排名段,Top10,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,574,82,512,5.38,54.3,17.77
v3,2026-08-08T05:39:11,人气排名段,Top10,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,574,82,512,5.78,57.42,21.88
v3,2026-08-08T05:39:11,人气排名段,Top10,1d,1日收益,return_1d_pct,settled_1d,574,82,512,5.78,57.42,21.88
v3,2026-08-08T05:39:11,人气排名段,Top10,3d,3日收益,return_3d_pct,settled_3d,574,82,498,4.91,51.81,28.31
v3,2026-08-08T05:39:11,人气排名段,Top10,5d,5日收益,return_5d_pct,settled_5d,574,82,482,3.6,52.07,30.08
v3,2026-08-08T05:39:11,人气排名段,Top10,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,574,82,512,0.48,50.98,5.08
v3,2026-08-08T05:39:11,人气排名段,Top10,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,574,82,498,-0.36,45.38,15.66
v3,2026-08-08T05:39:11,人气排名段,Top10,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,574,82,482,-1.47,45.02,19.71
v3,2026-08-08T05:39:11,人气排名段,Top10,10d,10日收益,return_10d_pct,settled_10d,574,82,439,3.02,52.39,33.49
v3,2026-08-08T05:39:11,人气排名段,Top100,latest,至今收益,latest_return_pct,,4114,87,3565,-16.88,20.22,8.02
v3,2026-08-08T05:39:11,人气排名段,Top100,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,4114,87,3565,1.84,43.45,10.27
v3,2026-08-08T05:39:11,人气排名段,Top100,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,4114,87,3565,2.09,50.32,13.69
v3,2026-08-08T05:39:11,人气排名段,Top100,1d,1日收益,return_1d_pct,settled_1d,4114,87,3565,2.09,50.32,13.69
v3,2026-08-08T05:39:11,人气排名段,Top100,3d,3日收益,return_3d_pct,settled_3d,4114,87,3424,1.53,46.47,19.39
v3,2026-08-08T05:39:11,人气排名段,Top100,5d,5日收益,return_5d_pct,settled_5d,4114,87,3333,1.12,45.9,22.8
v3,2026-08-08T05:39:11,人气排名段,Top100,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,4114,87,3565,0.33,50.91,3.81
v3,2026-08-08T05:39:11,人气排名段,Top100,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,4114,87,3424,-0.35,45.04,12.88
v3,2026-08-08T05:39:11,人气排名段,Top100,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,4114,87,3333,-0.83,43.59,16.65
v3,2026-08-08T05:39:11,人气排名段,Top100,10d,10日收益,return_10d_pct,settled_10d,4114,87,3069,0.5,43.4,26.69
v3,2026-08-08T05:39:11,人气排名段,Top20,latest,至今收益,latest_return_pct,,820,121,718,-17.63,20.33,8.64
v3,2026-08-08T05:39:11,人气排名段,Top20,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,820,121,718,3.71,47.63,14.48
v3,2026-08-08T05:39:11,人气排名段,Top20,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,820,121,718,4.16,55.01,17.13
v3,2026-08-08T05:39:11,人气排名段,Top20,1d,1日收益,return_1d_pct,settled_1d,820,121,718,4.16,55.01,17.13
v3,2026-08-08T05:39:11,人气排名段,Top20,3d,3日收益,return_3d_pct,settled_3d,820,121,699,3.13,50.93,25.75
v3,2026-08-08T05:39:11,人气排名段,Top20,5d,5日收益,return_5d_pct,settled_5d,820,121,678,2.64,51.33,28.91
v3,2026-08-08T05:39:11,人气排名段,Top20,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,820,121,718,0.53,50.84,5.29
v3,2026-08-08T05:39:11,人气排名段,Top20,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,820,121,699,-0.53,43.78,15.45
v3,2026-08-08T05:39:11,人气排名段,Top20,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,820,121,678,-0.89,43.07,19.76
v3,2026-08-08T05:39:11,人气排名段,Top20,10d,10日收益,return_10d_pct,settled_10d,820,121,626,1.39,48.88,28.75
v3,2026-08-08T05:39:11,人气排名段,Top3,latest,至今收益,latest_return_pct,,246,40,215,-14.08,26.98,11.16
v3,2026-08-08T05:39:11,人气排名段,Top3,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,246,40,215,3.87,49.3,16.28
v3,2026-08-08T05:39:11,人气排名段,Top3,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,246,40,215,4.45,57.21,21.4
v3,2026-08-08T05:39:11,人气排名段,Top3,1d,1日收益,return_1d_pct,settled_1d,246,40,215,4.45,57.21,21.4
v3,2026-08-08T05:39:11,人气排名段,Top3,3d,3日收益,return_3d_pct,settled_3d,246,40,211,3.65,54.98,30.81
v3,2026-08-08T05:39:11,人气排名段,Top3,5d,5日收益,return_5d_pct,settled_5d,246,40,205,3.29,53.17,34.15
v3,2026-08-08T05:39:11,人气排名段,Top3,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,246,40,215,0.6,52.56,4.65
v3,2026-08-08T05:39:11,人气排名段,Top3,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,246,40,211,-0.04,44.08,21.33
v3,2026-08-08T05:39:11,人气排名段,Top3,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,246,40,205,-0.28,43.9,26.83
v3,2026-08-08T05:39:11,人气排名段,Top3,10d,10日收益,return_10d_pct,settled_10d,246,40,192,2.99,52.6,34.9
v3,2026-08-08T05:39:11,人气排名段,Top50,latest,至今收益,latest_return_pct,,2463,192,2140,-16.97,20.7,8.97
v3,2026-08-08T05:39:11,人气排名段,Top50,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,2463,192,2140,2.52,46.59,12.06
v3,2026-08-08T05:39:11,人气排名段,Top50,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,2463,192,2140,2.78,51.96,16.82
v3,2026-08-08T05:39:11,人气排名段,Top50,1d,1日收益,return_1d_pct,settled_1d,2463,192,2140,2.78,51.96,16.82
v3,2026-08-08T05:39:11,人气排名段,Top50,3d,3日收益,return_3d_pct,settled_3d,2463,192,2074,2.5,51.01,23.87
v3,2026-08-08T05:39:11,人气排名段,Top50,5d,5日收益,return_5d_pct,settled_5d,2463,192,2007,1.98,49.38,26.56
v3,2026-08-08T05:39:11,人气排名段,Top50,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,2463,192,2140,0.35,48.6,3.88
v3,2026-08-08T05:39:11,人气排名段,Top50,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,2463,192,2074,0.05,46.19,16.2
v3,2026-08-08T05:39:11,人气排名段,Top50,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,2463,192,2007,-0.46,44.34,19.98
v3,2026-08-08T05:39:11,人气排名段,Top50,10d,10日收益,return_10d_pct,settled_10d,2463,192,1846,1.37,46.8,28.82
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,latest,至今收益,latest_return_pct,,3527,129,3086,-16.79,22.78,7.84
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,3527,129,3086,4.41,47.57,15.52
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,3527,129,3086,4.62,53.95,18.31
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,1d,1日收益,return_1d_pct,settled_1d,3527,129,3086,4.62,53.95,18.31
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,3d,3日收益,return_3d_pct,settled_3d,3527,129,2985,3.69,50.35,25.09
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,5d,5日收益,return_5d_pct,settled_5d,3527,129,2892,3.11,50.35,28.35
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,3527,129,3086,0.29,50.03,3.82
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,3527,129,2985,-0.64,42.85,15.01
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,3527,129,2892,-1.16,42.91,19.02
v3,2026-08-08T05:39:11,上榜阶段,连续4天及以上,10d,10日收益,return_10d_pct,settled_10d,3527,129,2651,1.81,47.98,30.67
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,latest,至今收益,latest_return_pct,,1155,103,1000,-18.26,18.5,9.0
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,1155,103,1000,1.18,41.2,9.1
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,1155,103,1000,1.74,50.4,14.1
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,1d,1日收益,return_1d_pct,settled_1d,1155,103,1000,1.74,50.4,14.1
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,3d,3日收益,return_3d_pct,settled_3d,1155,103,969,1.59,49.23,20.54
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,5d,5日收益,return_5d_pct,settled_5d,1155,103,942,1.18,48.2,25.58
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,1155,103,1000,0.61,50.7,4.9
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,1155,103,969,0.51,50.05,15.48
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,1155,103,942,0.05,47.45,20.28
v3,2026-08-08T05:39:11,上榜阶段,连续第2天,10d,10日收益,return_10d_pct,settled_10d,1155,103,875,0.59,44.57,28.8
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,latest,至今收益,latest_return_pct,,704,75,628,-19.42,16.08,7.32
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,704,75,628,2.37,45.22,11.62
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,704,75,628,2.96,52.71,16.56
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,1d,1日收益,return_1d_pct,settled_1d,704,75,628,2.96,52.71,16.56
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,3d,3日收益,return_3d_pct,settled_3d,704,75,614,2.36,49.35,23.29
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,5d,5日收益,return_5d_pct,settled_5d,704,75,594,1.71,49.66,25.08
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,704,75,628,0.68,50.32,4.94
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,704,75,614,0.13,46.09,15.64
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,704,75,594,-0.58,45.45,17.85
v3,2026-08-08T05:39:11,上榜阶段,连续第3天,10d,10日收益,return_10d_pct,settled_10d,704,75,546,1.17,47.62,29.85
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,latest,至今收益,latest_return_pct,,2831,215,2436,-15.85,20.81,9.93
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,tail_next_open,次日开盘收益,tail_next_open_pct,settled_tail_next_day,2831,215,2436,0.79,45.48,8.66
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,tail_next_close,次日收盘收益,tail_next_close_pct,settled_tail_next_day,2831,215,2436,1.01,50.0,13.1
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,1d,1日收益,return_1d_pct,settled_1d,2831,215,2436,1.01,50.0,13.1
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,3d,3日收益,return_3d_pct,settled_3d,2831,215,2338,0.78,46.88,19.42
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,5d,5日收益,return_5d_pct,settled_5d,2831,215,2277,0.35,44.97,21.7
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,open_buy_1d,次日开盘买入1日收益,open_buy_return_1d_pct,settled_open_buy_1d,2831,215,2436,0.3,50.37,3.9
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,open_buy_3d,次日开盘买入3日收益,open_buy_return_3d_pct,settled_open_buy_3d,2831,215,2338,-0.13,46.11,13.43
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,open_buy_5d,次日开盘买入5日收益,open_buy_return_5d_pct,settled_open_buy_5d,2831,215,2277,-0.61,43.21,17.26
v3,2026-08-08T05:39:11,上榜阶段,首次上榜,10d,10日收益,return_10d_pct,settled_10d,2831,215,2100,0.41,43.38,24.62
