signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-04-21,600736,苏州高新,65,不推送,52.0,51,5.78,9.97,9.97,-6.79,53.32,22.83,13.01,16.12,6.83,42.49,33.09,33.09,53.32,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热,v3尾盘版回避放量过猛,v3
2026-05-28,001896,豫能控股,61,不推送,0.0,27,-1.46,4.27,8.98,-4.59,53.12,16.24,40.7,17.97,42.79,35.1,20.25,40.7,53.12,持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,v3
2026-05-20,002409,雅克科技,77,不推送,55.45,33,0.87,-6.4,2.74,53.11,53.11,5.34,-2.69,4.43,-3.53,-6.23,5.34,5.34,5.34,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,后段人气股在偏弱环境里更谨慎,v3
2026-04-23,600396,华电辽能,1,强推观察,113.0,49,-1.83,-6.41,9.87,25.64,53.1,9.87,0.92,11.92,2.8,53.1,13.22,14.95,53.1,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；人气排名明显上升；v2强势延续修正；v2低分涨停修正,短线涨幅偏高；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-11,600703,三安光电,94,不推送,0.0,17,-4.36,-8.06,0.26,17.44,53.1,11.23,15.85,16.3,21.13,43.53,11.23,18.89,53.1,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v3尾盘版回避高位长连榜,v3
2026-04-17,002491,通鼎互联,39,不推送,12.0,53,7.73,9.98,9.98,53.07,53.07,13.81,3.44,5.64,-3.99,12.82,15.66,20.29,20.29,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落,v3
2026-04-22,600396,华电辽能,15,强推观察,108.0,50,3.91,9.96,9.96,38.14,53.02,13.2,16.67,8.93,12.27,53.02,20.81,26.4,53.02,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；v2强势延续修正；v3尾盘涨停延续,热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-11,600584,长电科技,21,不推送,0.0,17,4.81,-3.69,6.05,41.32,52.99,7.51,16.05,2.58,10.72,41.18,9.54,19.58,52.99,人气Top50；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v3尾盘版回避高位长连榜,v3
2026-04-21,603618,杭电股份,14,普通观察,68.0,51,1.81,10.02,10.02,52.95,52.95,17.76,11.98,15.67,9.99,44.97,27.67,27.67,44.97,人气Top20；收在日内高位；近5日趋势升温；站上20日线且不过热；v3尾盘缩量强承接；v3热点早段优先,-,v3
2026-05-27,001896,豫能控股,54,不推送,19.73,28,-0.51,-0.32,4.96,-4.83,52.73,12.13,27.57,12.71,28.22,34.5,14.42,27.57,52.73,温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；震荡市里保持相对强势,当日转弱；热度可能进入后段；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,v3
2026-04-20,600522,中天科技,24,强推观察,104.0,52,0.16,4.81,6.24,52.73,52.73,10.08,15.61,9.9,15.42,24.01,13.21,18.03,24.01,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2强势延续修正；v3热点早段优先,-,v3
2026-04-10,300308,中际旭创,6,普通观察,75.0,58,0.43,0.32,1.14,52.71,52.71,6.03,15.7,5.58,15.21,20.6,9.96,17.61,25.09,人气Top10；当日上涨；收盘承接较强；温和放量；近5日强势延续；站上20日线且不过热；v3热点早段优先,短线涨幅偏高,v3
2026-05-14,600396,华电辽能,4,不推送,8.5,37,19.16,31.45,35.75,-6.86,52.41,21.79,7.32,2.22,-9.94,45.25,35.75,35.75,52.41,人气Top10；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜,v3
2026-04-16,600487,亨通光电,87,不推送,26.0,54,-1.04,4.72,5.57,52.22,52.22,12.53,30.82,13.71,32.19,23.64,14.77,32.29,40.18,收盘承接较强；温和放量；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-16,002491,通鼎互联,27,不推送,68.6,14,0.08,10.04,10.04,-11.23,52.2,30.32,42.01,30.22,41.9,13.42,33.15,42.01,52.2,人气Top50；当日强涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,近5日趋势未确认,v3
2026-06-10,002409,雅克科技,17,观察池,96.3,18,2.99,10.0,10.0,51.63,52.18,13.28,20.7,9.99,17.19,47.72,17.91,21.76,52.18,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v3热点早段优先,涨停封板不可买,v3
2026-04-28,603629,利通电子,10,不推送,60.0,46,9.75,10.0,10.0,-6.94,52.07,33.1,40.42,21.27,27.94,42.44,33.1,45.44,52.07,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；持续霸榜；人气排名明显上升,量能不足；偏离20日线较大；热度可能进入后段；一字或近似一字，参与点差；v3尾盘版回避高位长连榜,v3
2026-05-22,001896,豫能控股,37,不推送,26.6,31,1.27,7.02,9.42,-5.25,52.06,-0.44,3.54,-1.69,2.25,25.74,9.42,9.42,52.06,人气Top50；收盘承接较强；连续上榜确认；市场强势且个股相对强势,人气排名明显回落,v3
2026-05-26,001896,豫能控股,86,不推送,0.0,29,-5.12,-0.44,3.29,-5.25,52.06,3.54,15.43,9.13,21.67,36.37,8.22,19.42,52.06,收盘承接较强；持续霸榜；震荡市里承接未失控,近5日趋势未确认；热度可能进入后段；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；v3尾盘版回避高位长连榜,v3
2026-06-01,001896,豫能控股,23,不推送,12.0,25,8.35,15.43,19.42,-5.25,52.06,39.72,23.97,28.96,14.42,43.58,39.72,52.06,52.06,人气Top50；收盘承接较强；持续霸榜；弱市中个股相对抗跌,近5日趋势未确认；热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜,v3
2026-04-13,300308,中际旭创,67,不推送,34.0,57,1.49,4.61,6.4,52.02,52.02,9.57,15.04,7.96,13.35,15.99,9.64,18.97,24.52,收盘承接较强；近5日趋势升温；站上20日线且不过热；连续上榜确认,人气排名明显回落,v3
2026-06-11,002428,云南锗业,5,普通观察,74.3,17,2.38,5.54,6.83,25.84,52.01,15.78,14.9,13.09,12.22,37.82,24.31,24.31,52.01,人气Top10；当日强涨；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,近5日趋势未确认,v3
2026-05-25,600172,黄河旋风,32,观察池,112.6,30,5.38,10.01,10.01,51.86,51.86,20.76,11.41,14.6,5.73,3.89,20.76,32.84,32.84,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2强势延续修正；v3热点早段优先,涨停封板不可买,v3
2026-05-07,603256,宏和科技,90,观察池,69.6,42,0.6,3.3,4.84,51.59,51.59,2.92,-1.58,2.3,-2.17,0.53,6.31,6.31,8.25,当日涨停附近；收在日内高位；温和放量；近5日强势延续；市场强势且个股相对强势；v3尾盘缩量强承接,短线涨幅偏高；偏离20日线较大；涨停封板不可买,v3
2026-04-16,600110,诺德股份,96,不推送,0.0,54,-1.49,-0.6,3.08,51.54,51.54,-0.6,-7.76,0.91,-6.36,6.97,3.08,5.47,12.84,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,v3
2026-05-22,603778,国晟科技,93,不推送,0.0,31,48.13,43.52,51.4,-26.9,51.4,26.37,11.62,-14.69,-24.65,15.02,51.4,51.4,51.4,温和放量；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落；强势市里个股相对走弱；市场健康度不足，收缩推送,v3
2026-06-09,300666,江丰电子,81,观察池,76.6,19,0.46,8.86,11.64,46.99,51.4,22.45,33.86,21.89,33.25,35.84,51.4,51.4,51.4,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,涨停封板不可买,v3
2026-06-22,002167,东方锆业,88,观察池,60.6,11,9.98,9.98,9.98,25.87,51.35,28.35,13.08,16.71,2.82,34.95,29.99,29.99,51.35,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,量能不足；一字或近似一字，参与点差；一字板不可买,v3
2026-05-21,600584,长电科技,6,不推送,16.5,32,0.31,9.05,9.44,51.32,51.32,31.99,26.82,31.58,26.42,19.84,31.99,42.04,42.04,人气Top10；温和放量；近5日趋势升温；持续霸榜,收盘承接偏弱；偏离20日线较大；热度可能进入后段；上影线偏长；弱市先收缩执行；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜,v3
2026-05-07,600396,华电辽能,10,观察池,112.6,42,3.17,3.67,10.0,2.92,51.25,25.42,38.67,21.57,34.41,18.58,25.42,51.25,51.25,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；市场强势且个股相对强势；v2低分涨停修正；v3尾盘涨停延续；v3尾盘缩量强承接,偏离20日线较大；涨停封板不可买,v3
2026-04-13,600487,亨通光电,33,不推送,12.0,57,0.04,-1.53,1.72,51.22,51.22,-0.65,13.83,-0.69,13.79,33.45,1.72,14.02,39.26,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认,v3
2026-05-14,002185,华天科技,96,不推送,0.0,37,-1.72,-1.59,1.65,51.14,51.21,5.31,4.55,7.15,6.38,47.97,6.27,15.51,51.21,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-04-20,600707,彩虹股份,50,重点观察,88.0,52,1.28,-1.4,4.2,51.11,51.11,-0.47,3.62,-1.73,2.3,5.48,7.0,7.0,7.0,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；v2低分涨停修正；v3尾盘涨停延续；v3尾盘缩量强承接,偏离20日线较大；人气排名明显回落,v3
2026-04-27,002428,云南锗业,62,不推送,10.0,47,-0.27,-4.29,0.27,51.1,51.1,-3.83,10.16,-3.57,10.47,33.52,0.27,11.94,44.46,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-26,002491,通鼎互联,65,不推送,0.0,7,49.38,37.76,50.95,-3.9,50.95,22.78,5.68,-17.81,-29.25,,50.95,50.95,,连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,v3
2026-04-20,002384,东山精密,63,不推送,6.0,52,0.12,7.9,9.99,50.87,50.87,18.89,18.92,18.75,18.77,34.44,23.57,24.84,34.44,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,v3
2026-04-24,300475,香农芯创,58,不推送,6.0,48,1.12,5.52,6.67,50.77,50.77,7.56,20.12,6.36,18.79,20.11,10.26,25.89,25.89,当日上涨；放量仍可控；站上20日线且不过热,收盘承接偏弱；上影线偏长,v3
2026-04-16,603629,利通电子,16,普通观察,67.0,54,0.79,10.01,10.01,15.88,50.67,5.57,21.52,4.74,20.57,50.66,14.73,24.17,50.67,人气Top20；当日强涨；收盘承接较强；温和放量；近5日强势延续；连续上榜确认,短线涨幅偏高；偏离20日线较大,v3
2026-04-17,603629,利通电子,10,普通观察,66.0,53,2.43,1.75,4.3,5.34,50.65,2.62,3.77,0.19,1.31,50.65,4.5,12.88,50.65,人气Top10；当日涨停附近；收在日内高位；温和放量；持续霸榜；v3尾盘涨停延续,短线涨幅过热；远离20日线过多；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-11,002185,华天科技,22,普通观察,74.6,40,1.51,-1.03,1.51,50.62,50.62,-2.2,0.76,-3.65,-0.74,16.41,2.06,3.23,16.41,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3热点早段优先,-,v3
2026-06-05,001896,豫能控股,10,不推送,12.0,21,25.68,23.97,35.99,-5.25,50.54,33.9,37.89,6.54,9.71,25.3,41.37,41.68,50.54,人气Top10；收盘承接较强；持续霸榜；弱市中个股相对抗跌,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜,v3
2026-04-16,002008,大族激光,64,强推观察,92.0,54,1.77,0.8,3.28,50.4,50.4,6.84,19.3,4.99,17.23,15.98,10.3,19.3,27.8,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；v2低分涨停修正；v3尾盘缩量强承接,-,v3
2026-06-10,600500,中化国际,85,观察池,33.08,18,10.08,10.08,10.08,2.75,50.38,25.8,40.46,14.29,27.6,31.91,29.62,50.38,50.38,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热,量能不足；一字或近似一字，参与点差；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；一字板不可买,v3
2026-06-17,002407,多氟多,20,不推送,28.6,13,-0.34,1.33,2.01,18.5,50.25,9.22,14.42,9.6,14.81,43.25,17.45,20.09,50.25,人气Top20；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-05-07,002281,光迅科技,17,重点观察,96.6,42,-2.61,10.0,10.0,34.93,50.22,22.65,24.05,25.94,27.38,32.27,27.09,29.53,50.22,人气Top20；当日强涨；收在日内高位；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2连榜升温修正,偏离20日线较大,v3
2026-06-12,603629,利通电子,19,不推送,51.17,16,-27.81,-20.56,-20.56,-26.14,50.19,9.74,29.17,52.02,78.92,17.61,15.69,29.17,50.19,人气Top20；当日强涨；收盘承接较强；温和放量；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,近5日趋势未确认；仍在20日线下方；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-16,603065,宿迁联盛,64,观察池,47.6,14,-4.68,0.47,7.87,37.38,50.0,16.55,24.15,22.28,30.25,30.19,16.55,31.14,50.0,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；人气排名明显上升；市场强势且个股相对强势,短线涨幅偏高；远离20日线过多；涨停封板不可买,v3
2026-05-29,002421,达实智能,20,不推送,0.0,26,-3.89,9.98,9.98,-23.84,49.88,18.73,26.76,23.54,31.9,7.06,24.09,26.76,49.88,人气Top20；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱；v3尾盘版回避高位长连榜,v3
2026-05-29,603773,沃格光电,64,不推送,0.0,26,3.82,8.06,8.06,13.91,49.88,12.15,24.96,8.02,20.36,22.51,21.55,27.08,49.88,温和放量；近5日强势延续；连续上榜确认,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-04-21,002436,兴森科技,98,不推送,52.0,51,2.69,1.38,4.4,49.7,49.7,0.99,-1.28,-1.66,-3.87,13.36,4.43,7.59,15.95,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热,-,v3
2026-05-21,000021,深科技,52,不推送,5.08,32,2.35,3.76,4.45,49.57,49.57,17.65,17.37,14.95,14.68,9.16,24.23,29.49,29.49,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-05-19,600183,生益科技,99,不推送,55.45,34,-2.08,-1.04,0.75,49.56,49.56,6.35,26.35,8.61,29.03,39.14,6.35,26.35,45.92,收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,后段人气股在偏弱环境里更谨慎,v3
2026-04-13,600110,诺德股份,21,强推观察,96.0,57,0.1,1.77,3.53,49.46,49.46,-1.37,-1.86,-1.47,-1.96,2.85,6.77,6.77,6.77,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2连榜升温修正；v3尾盘缩量强承接；v3热点早段优先,-,v3
2026-04-27,300346,南大光电,17,不推送,16.0,47,-0.64,-2.15,0.68,49.43,49.43,-0.95,7.37,-0.31,8.05,6.75,1.89,7.95,12.39,人气Top20；温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱,v3
2026-04-15,603629,利通电子,18,强推观察,114.0,55,0.0,8.98,10.01,26.29,49.28,21.98,23.02,21.98,23.02,49.28,25.04,25.28,49.28,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；v2强势延续修正；v2连榜升温修正；v2低分涨停修正,偏离20日线较大,v3
2026-04-14,603629,利通电子,33,强推观察,144.0,56,2.0,10.01,10.01,38.92,49.28,31.88,26.57,29.29,24.08,49.28,31.88,37.55,49.28,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；v2强势延续修正；v2连榜升温修正；v2低分涨停修正；v3尾盘涨停延续；v3尾盘缩量强承接；v3热点早段优先,-,v3
2026-05-22,000725,京东方A,1,不推送,67.4,31,0.59,2.56,4.53,49.21,49.21,11.42,-0.59,10.76,-1.17,25.39,18.7,18.7,32.09,人气Top3；当日强涨；收盘承接较强；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v3热点早段优先,放量过猛；Top3高热度拥挤，次日兑现风险；v3尾盘版回避放量过猛,v3
2026-06-16,001309,德明利,89,不推送,26.6,14,-2.25,8.05,9.63,29.57,49.21,12.22,23.33,14.81,26.17,36.0,12.67,24.38,49.21,温和放量；站上20日线且不过热；市场强势且个股相对强势,-,v3
2026-04-23,603629,利通电子,31,不推送,46.0,49,-4.12,-6.06,-0.33,-4.64,49.02,2.46,23.98,6.87,29.31,34.8,2.46,23.99,49.02,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,远离20日线过多；热度可能进入后段；v3尾盘版回避高位长连榜；v3尾盘半板但封单不强,v3
2026-06-11,603738,泰晶科技,81,不推送,11.08,17,7.3,11.04,11.04,6.59,48.95,19.14,26.61,11.03,17.99,38.1,25.77,32.82,48.95,当日上涨；温和放量,弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-04-10,600703,三安光电,50,不推送,0.0,58,-0.34,4.27,5.44,48.91,48.91,1.68,11.73,2.02,12.1,26.55,5.44,11.73,34.51,人气Top50；温和放量,收盘承接偏弱；仍在20日线下方；上影线偏长；v3尾盘承接一般,v3
2026-06-11,000021,深科技,26,不推送,24.8,17,4.42,-4.18,4.75,39.68,48.88,5.32,13.77,0.87,8.96,38.23,6.79,19.3,48.88,人气Top50；温和放量；站上20日线且不过热；连续上榜确认,近5日趋势未确认；弱市先收缩执行,v3
2026-06-09,600498,烽火通信,62,不推送,68.6,19,-1.46,-5.37,-0.27,-3.28,48.79,7.25,25.72,8.84,27.59,39.76,13.52,26.5,48.79,当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,人气排名明显回落,v3
2026-04-22,002081,金螳螂,17,不推送,46.0,50,9.92,9.92,9.92,-18.02,48.79,-12.96,5.87,-20.81,-3.68,44.13,10.53,10.53,48.79,人气Top20；当日涨停附近；收在日内高位；连续上榜确认,短线涨幅过热；偏离20日线较大；一字或近似一字，参与点差,v3
2026-06-18,300223,北京君正,70,不推送,53.6,12,1.16,2.62,2.86,23.1,48.78,5.31,24.17,4.11,22.74,38.2,8.34,28.85,48.78,当日强涨；收盘承接较强；温和放量；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势,短线涨幅偏高；人气排名明显回落,v3
2026-05-20,300274,阳光电源,24,不推送,0.0,33,29.79,28.3,34.21,-1.06,48.73,29.74,42.82,-0.04,10.04,32.51,34.21,48.73,48.73,人气Top50；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；震荡市里相对走弱；市场健康度不足，收缩推送,v3
2026-05-19,300274,阳光电源,33,不推送,0.0,34,22.84,29.71,32.58,-1.06,48.73,27.63,38.86,3.9,13.04,33.98,34.21,41.02,48.73,人气Top50；温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；震荡市里相对走弱；市场健康度不足，收缩推送,v3
2026-05-26,300274,阳光电源,13,不推送,0.0,29,41.66,42.82,48.73,-1.06,48.73,38.08,33.98,-2.52,-5.42,18.31,48.73,48.73,48.73,人气Top20；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；震荡市里相对走弱；v3尾盘版回避高位长连榜,v3
2026-05-22,300274,阳光电源,90,不推送,0.0,31,28.35,29.74,32.68,-1.06,48.73,42.82,38.08,11.27,7.59,19.28,48.73,48.73,48.73,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；强势市里个股相对走弱；市场健康度不足，收缩推送；v3尾盘版回避高位长连榜,v3
2026-05-18,300274,阳光电源,95,不推送,0.0,35,19.47,22.09,25.15,-1.06,48.73,28.3,29.74,7.39,8.6,34.99,34.21,34.21,48.73,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送,v3
2026-05-14,300274,阳光电源,87,不推送,0.0,37,5.51,18.66,21.02,-1.06,48.73,22.09,28.3,15.72,21.6,47.47,25.15,34.21,48.73,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,v3
2026-06-02,300285,国瓷材料,54,观察池,72.6,24,0.85,2.7,6.66,48.69,48.69,10.7,12.77,9.77,11.82,14.52,14.81,14.81,18.31,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；市场强势且个股相对强势；v2低分涨停修正,偏离20日线较大；涨停封板不可买,v3
2026-04-15,600110,诺德股份,52,不推送,0.0,55,0.68,-1.95,1.37,48.59,48.59,-2.44,0.49,-3.1,-0.19,7.22,1.37,2.15,8.39,站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱,v3
2026-04-23,002491,通鼎互联,94,不推送,10.0,49,-2.91,-7.01,-0.18,37.61,48.54,-1.6,-6.12,1.35,-3.3,48.54,3.15,3.15,48.54,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-22,600206,有研新材,16,观察池,71.6,11,4.81,3.4,8.36,19.72,48.42,20.1,41.72,14.59,35.22,8.83,21.69,41.77,48.42,人气Top20；当日涨停附近；收在日内高位；近5日强势延续；持续霸榜；市场强势且个股相对强势；v3尾盘涨停延续,短线涨幅偏高；偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买,v3
2026-06-18,002407,多氟多,40,不推送,16.55,12,0.62,10.03,10.03,16.97,48.31,14.13,7.07,13.43,6.41,27.26,15.94,18.55,48.31,人气Top50；收盘承接较强；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落；强势市里个股相对走弱；v3尾盘版回避高位长连榜,v3
2026-06-15,000725,京东方A,2,不推送,44.6,15,-0.51,2.37,4.58,28.47,48.31,11.02,14.75,11.58,15.33,47.12,17.46,21.69,48.31,人气Top3；当日上涨；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,v3
2026-06-22,600105,永鼎股份,86,不推送,0.0,11,27.71,25.28,33.64,-1.66,48.3,46.27,26.5,14.54,-0.94,0.34,48.3,48.3,48.3,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,v3
2026-04-16,002491,通鼎互联,17,强推观察,106.0,54,0.0,-3.14,2.24,48.27,48.27,7.23,7.75,7.23,7.75,1.15,10.31,16.52,16.52,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升；v3尾盘涨停延续；v3尾盘缩量强承接,近5日趋势未确认,v3
2026-06-11,002747,埃斯顿,71,不推送,5.08,17,2.06,-2.54,7.92,48.22,48.22,2.54,10.41,0.47,8.18,4.87,7.92,10.41,20.39,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎,v3
2026-04-16,688525,佰维存储,88,不推送,23.0,54,-4.78,-5.62,-3.07,48.19,48.19,-3.78,-7.85,1.05,-3.22,-7.57,-3.07,2.86,2.86,温和放量；近5日强势延续；站上20日线且不过热,短线涨幅偏高；人气排名明显回落,v3
2026-04-13,002080,中材科技,37,强推观察,95.0,57,0.78,3.11,3.57,48.19,48.19,-2.57,-2.55,-3.32,-3.3,2.99,3.57,3.57,9.43,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；v2强势延续修正；v2低分涨停修正；v3热点早段优先,短线涨幅偏高,v3
2026-04-15,002536,飞龙股份,87,不推送,12.0,55,0.25,0.59,2.18,48.18,48.18,14.41,11.28,14.13,11.01,1.51,14.41,16.2,16.2,温和放量；近5日趋势升温；站上20日线且不过热,当日转弱；收盘承接偏弱,v3
2026-06-15,000823,超声电子,83,观察池,78.6,15,-1.1,0.05,2.89,-3.83,48.18,7.52,6.42,8.71,7.6,27.68,11.95,24.44,48.18,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正；v3尾盘缩量强承接,涨停封板不可买,v3
