signal_date,code,name,rank,push_level,emotion_score,observed_days,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,latest_return_pct,best_return_available,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,return_10d_pct,max_gain_3d_pct,max_gain_5d_pct,max_gain_10d_pct,reasons,risks,strategy_version
2026-05-13,300433,蓝思科技,79,观察池,63.0,25,0.03,-1.16,2.48,56.65,56.65,18.38,11.07,18.35,11.04,23.22,23.89,23.89,25.42,当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,v1每日精选未入前5,v1
2026-04-17,603629,利通电子,10,观察池,60.0,40,2.43,1.75,4.3,56.52,56.52,2.62,3.77,0.19,1.31,50.65,4.5,12.88,50.65,人气Top10；当日涨停附近；收在日内高位；温和放量；持续霸榜,短线涨幅过热；远离20日线过多；热度可能进入后段；v1每日精选未入前5,v1
2026-04-24,000066,中国长城,71,不推送,0.0,35,1.03,1.95,4.86,8.27,56.47,9.54,32.52,8.42,31.17,53.13,10.64,32.52,56.47,站上20日线且不过热,收盘承接偏弱,v1
2026-04-29,000657,中钨高新,72,不推送,56.0,32,1.2,1.54,4.52,56.22,56.22,10.26,5.81,8.95,4.55,-0.61,12.21,12.21,12.21,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热,近5日趋势未确认,v1
2026-04-22,002938,鹏鼎控股,57,不推送,55.0,37,1.64,-1.0,3.26,56.22,56.22,1.31,-4.41,-0.32,-5.95,3.83,3.26,3.26,4.9,当日涨停附近；收在日内高位；温和放量；近5日强势延续,短线涨幅偏高；偏离20日线较大,v1
2026-04-30,600246,万通发展,96,观察池,72.0,31,4.79,2.22,6.03,56.12,56.12,8.78,16.13,3.81,10.83,23.4,12.15,19.33,23.4,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,v1
2026-05-19,600584,长电科技,14,观察池,81.38,21,-1.69,8.9,10.0,34.45,56.06,19.85,45.03,21.91,47.52,23.91,20.28,45.03,56.06,人气Top20；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,热度可能进入后段；v1每日精选未入前5,v1
2026-05-15,603778,国晟科技,83,不推送,0.0,23,34.66,40.02,42.08,3.74,55.86,55.3,48.94,15.32,10.6,4.24,55.86,55.86,55.86,温和放量,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；人气排名明显回落；震荡市里相对走弱；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送,v1
2026-05-27,002484,江海股份,91,观察池,36.25,15,6.93,9.99,9.99,55.82,55.82,17.54,30.07,9.92,21.64,30.09,22.51,34.99,43.08,当日涨停附近；收在日内高位；近5日趋势升温；震荡市里保持相对强势；震荡市里承接未失控,量能不足；偏离20日线较大；一字或近似一字，参与点差；后段人气股在偏弱环境里更谨慎；一字板不可买,v1
2026-05-25,600183,生益科技,60,不推送,61.0,17,-0.73,10.07,10.07,55.68,55.68,16.52,16.51,17.37,17.37,15.85,20.29,27.12,27.12,当日强涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认；市场强势且个股相对强势,偏离20日线较大,v1
2026-04-17,600498,烽火通信,63,不推送,4.0,40,2.7,7.51,9.36,55.63,55.63,14.19,6.07,11.19,3.28,-1.38,15.43,16.4,16.4,站上20日线且不过热,近5日趋势未确认,v1
2026-04-27,600487,亨通光电,5,不推送,44.0,34,-1.93,-4.33,0.31,55.51,55.51,-7.96,6.42,-6.14,8.51,3.67,0.31,7.36,11.94,人气Top10；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,收盘承接偏弱；热度可能进入后段；上影线偏长,v1
2026-06-11,301217,铜冠铜箔,82,不推送,56.38,4,5.44,10.8,15.64,41.97,55.34,39.22,,32.04,,,55.34,,,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌,人气排名明显回落；后段人气股在偏弱环境里更谨慎,v1
2026-05-21,600396,华电辽能,67,不推送,0.0,19,1.12,2.32,3.3,25.09,55.31,18.62,35.35,17.3,33.84,54.39,23.68,42.02,55.31,站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-04-20,600206,有研新材,61,观察池,66.0,39,-1.8,-2.89,-0.35,55.31,55.31,1.29,4.22,3.14,6.12,14.09,7.49,8.31,16.08,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,v1
2026-04-20,603629,利通电子,53,不推送,0.0,39,-3.06,-5.68,-1.19,53.83,55.25,8.58,1.14,12.0,4.33,47.54,10.94,10.94,55.25,温和放量；持续霸榜,短线涨幅过热；远离20日线过多；热度可能进入后段；人气排名明显回落,v1
2026-04-16,002463,沪电股份,92,不推送,20.0,41,-1.29,2.92,4.75,55.24,55.24,5.21,12.42,6.59,13.89,8.12,6.8,15.21,15.21,近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落,v1
2026-05-18,600487,亨通光电,45,不推送,18.25,22,-1.54,5.55,6.45,55.24,55.24,-2.24,2.67,-0.71,4.28,5.68,9.27,9.27,13.02,人气Top50；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,近5日趋势未确认；热度可能进入后段,v1
2026-04-23,600186,莲花控股,13,强推观察,96.0,36,1.38,-3.28,3.7,55.13,55.13,4.13,13.44,2.71,11.9,5.71,7.41,22.22,22.22,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v1每日精选入选,-,v1
2026-04-14,300857,协创数据,29,观察池,84.0,43,12.27,12.47,15.68,49.96,55.02,27.0,22.06,13.12,8.71,46.6,29.05,29.05,55.02,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,v1每日精选未入前5,v1
2026-05-12,600667,太极实业,22,收盘强势观察,86.0,26,-3.59,8.07,9.7,55.01,55.01,0.65,6.76,4.4,10.74,8.15,11.08,11.08,13.53,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；收盘强势，次日确认；v1每日精选入选,短线涨幅偏高；次日高开或一字风险,v1
2026-05-12,601208,东材科技,38,观察池,67.0,26,-1.29,4.97,5.8,54.92,54.92,-3.53,1.21,-2.27,2.53,12.8,5.8,5.8,16.93,人气Top50；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,v1每日精选未入前5,v1
2026-04-28,300308,中际旭创,36,不推送,8.0,33,-1.06,2.55,4.61,54.87,54.87,3.88,7.52,5.0,8.68,27.41,7.89,9.1,33.48,人气Top50；温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段,v1
2026-05-22,300394,天孚通信,64,不推送,47.0,18,0.11,6.52,6.8,24.01,54.38,15.09,22.24,14.97,22.11,22.73,54.38,54.38,54.38,当日涨停附近；收在日内高位；温和放量；人气排名明显上升；市场强势且个股相对强势；收盘强势，次日确认,近5日趋势未确认；仍在20日线下方；次日高开或一字风险,v1
2026-04-15,300136,信维通信,89,不推送,0.0,42,-0.79,1.82,3.14,54.1,54.1,13.5,16.01,14.41,16.94,24.76,15.26,16.72,32.77,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱,v1
2026-04-13,003031,中瓷电子,99,观察池,66.0,44,0.86,0.29,2.11,53.95,53.95,-1.78,14.32,-2.62,13.34,21.9,4.13,18.16,27.84,当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,v1
2026-04-29,301308,江波龙,44,观察池,82.0,32,-1.28,-3.42,-0.31,37.99,53.88,16.42,34.12,17.93,35.86,42.71,22.52,36.12,53.88,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,v1每日精选未入前5,v1
2026-04-17,600330,天通股份,9,观察池,72.0,40,9.99,9.99,9.99,53.75,53.75,19.05,19.14,8.24,8.33,24.3,19.05,26.69,31.06,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；人气排名明显上升,量能不足；一字或近似一字，参与点差；v1每日精选未入前5,v1
2026-04-27,000066,中国长城,80,不推送,42.0,34,-0.83,6.32,8.53,6.2,53.49,18.19,42.99,19.18,44.2,35.18,18.19,42.99,53.49,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,-,v1
2026-04-27,600522,中天科技,6,重点观察,78.0,34,0.0,-2.18,1.9,53.47,53.47,-7.43,7.27,-7.43,7.27,23.25,1.9,7.27,29.07,人气Top10；当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；v1每日精选入选,热度可能进入后段,v1
2026-05-06,600522,中天科技,53,不推送,54.0,30,0.89,7.27,7.27,53.47,53.47,22.58,21.86,21.5,20.78,26.91,25.74,29.07,32.48,当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段,v1
2026-04-21,600736,苏州高新,65,不推送,58.0,38,5.78,9.97,9.97,9.39,53.32,22.83,13.01,16.12,6.83,42.49,33.09,33.09,53.32,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热,-,v1
2026-05-28,001896,豫能控股,98,不推送,0.0,14,-1.4,4.33,9.05,38.69,53.22,16.32,40.79,17.97,42.79,35.18,20.33,40.79,53.22,持续霸榜,当日转弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；强势市里个股相对走弱,v1
2026-04-10,688525,佰维存储,85,不推送,42.0,45,-0.63,5.94,6.81,53.2,53.2,18.18,12.07,18.92,12.78,10.35,21.83,21.83,22.14,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热,-,v1
2026-06-08,002636,金安国纪,55,不推送,51.38,7,10.0,10.0,10.0,49.59,53.17,32.54,52.14,20.49,38.31,,33.1,53.17,,当日涨停附近；收在日内高位；近5日强势延续；人气排名明显上升；弱市中个股相对抗跌；v2低分涨停修正；收盘强势，次日确认,短线涨幅偏高；偏离20日线较大；后段人气股在偏弱环境里更谨慎；次日高开或一字风险,v1
2026-05-21,600667,太极实业,99,不推送,0.0,19,1.69,1.53,3.46,53.14,53.14,6.84,9.74,5.07,7.92,31.72,10.71,17.55,31.72,温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-06-01,603296,华勤技术,89,不推送,0.0,12,47.05,50.57,53.1,-3.98,53.1,-2.24,-15.42,-33.51,-42.48,-9.35,53.1,53.1,53.1,收在日内高位；温和放量,当日转弱；近5日趋势未确认；仍在20日线下方；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-04-20,000657,中钨高新,77,不推送,28.0,39,-0.92,-1.25,0.26,52.94,52.94,-3.37,-8.05,-2.47,-7.19,7.94,1.91,1.91,9.86,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认,收盘承接偏弱；人气排名明显回落；上影线偏长,v1
2026-05-07,002491,通鼎互联,38,不推送,61.0,29,6.71,10.01,10.01,52.88,52.88,33.12,31.26,24.75,23.0,15.76,33.12,46.17,46.17,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；收盘强势，次日确认,量能不足；次日高开或一字风险,v1
2026-04-13,600498,烽火通信,62,不推送,24.0,44,0.76,1.22,1.46,52.84,52.84,-3.07,5.58,-3.8,4.79,2.85,2.17,7.39,14.31,温和放量；站上20日线且不过热；连续上榜确认；人气排名明显上升,当日转弱,v1
2026-04-17,600105,永鼎股份,21,不推送,34.0,40,0.02,1.21,6.2,52.76,52.76,10.24,18.67,10.22,18.64,5.76,10.24,23.49,23.49,人气Top50；当日上涨；近5日趋势升温；持续霸榜；人气排名明显上升,偏离20日线较大；热度可能进入后段,v1
2026-05-27,001896,豫能控股,54,不推送,25.12,15,-0.51,-0.32,4.96,38.25,52.73,12.13,27.57,12.71,28.22,34.5,14.42,27.57,52.73,温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；震荡市里保持相对强势,当日转弱；热度可能进入后段；后段人气股在偏弱环境里更谨慎,v1
2026-05-28,301217,铜冠铜箔,30,观察池,64.0,14,-6.62,-4.27,5.71,52.58,52.58,-12.97,-7.84,-6.81,-1.3,7.47,5.71,5.71,10.39,人气Top50；当日涨停附近；收盘承接较强；温和放量；近5日强势延续；人气排名明显上升；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅偏高；偏离20日线较大；次日高开或一字风险；v1每日精选未入前5,v1
2026-04-24,002980,华盛昌,80,不推送,50.0,35,-3.17,-1.69,-0.44,52.57,52.57,-1.14,-7.86,2.1,-4.84,4.58,5.97,5.97,6.94,当日强涨；收盘承接较强；温和放量；近5日趋势升温,偏离20日线较大,v1
2026-05-22,001896,豫能控股,52,不推送,7.0,18,1.59,7.36,9.77,38.07,52.54,-0.13,3.87,-1.69,2.25,26.14,9.77,9.77,52.54,温和放量；持续霸榜；市场强势且个股相对强势,当日转弱；热度可能进入后段；人气排名明显回落,v1
2026-05-22,301013,利和兴,62,不推送,29.0,18,7.42,0.44,9.17,52.47,52.47,2.5,3.5,-4.58,-3.65,31.26,13.21,13.21,46.78,当日涨停附近；收在日内高位；放量仍可控；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅过热；远离20日线过多；次日高开或一字风险,v1
2026-04-21,600105,永鼎股份,51,不推送,28.0,38,0.0,10.0,10.0,52.43,52.43,18.41,8.36,18.41,8.36,20.63,23.22,23.22,23.22,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,当日转弱；热度可能进入后段,v1
2026-04-20,002008,大族激光,71,不推送,28.0,39,0.25,3.83,7.2,52.32,52.32,15.95,17.15,15.66,16.86,25.82,15.95,19.76,25.82,温和放量；近5日趋势升温；站上20日线且不过热,上影线偏长,v1
2026-05-28,000636,风华高科,15,观察池,68.0,14,6.54,9.03,9.99,52.26,52.26,23.17,30.55,15.61,22.54,32.2,24.51,32.79,35.26,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅偏高；远离20日线过多；热度可能进入后段；次日高开或一字风险；v1每日精选未入前5,v1
2026-06-02,600367,红星发展,75,不推送,50.0,11,9.94,9.99,9.99,47.05,52.15,27.48,43.06,15.95,30.12,45.58,33.09,43.14,52.15,当日涨停附近；收在日内高位；近5日强势延续；市场强势且个股相对强势；v2低分涨停修正；收盘强势，次日确认,短线涨幅偏高；偏离20日线较大；次日高开或一字风险,v1
2026-06-02,600186,莲花控股,91,不推送,0.0,11,-1.87,-0.93,4.15,52.07,52.07,5.08,19.71,7.08,21.99,38.28,6.85,19.71,38.28,温和放量；持续霸榜,当日转弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；强势市里个股相对走弱；市场健康度不足，收缩推送,v1
2026-04-28,603629,利通电子,10,观察池,66.0,33,9.75,10.0,10.0,38.27,52.07,33.1,40.42,21.27,27.94,42.44,33.1,45.44,52.07,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；持续霸榜；人气排名明显上升,量能不足；偏离20日线较大；热度可能进入后段；一字或近似一字，参与点差；v1每日精选未入前5,v1
2026-05-13,300394,天孚通信,46,观察池,67.0,25,4.32,3.66,7.51,22.14,52.05,1.79,-5.09,-2.43,-9.02,13.35,9.51,9.51,52.05,人气Top50；当日涨停附近；收盘承接较强；温和放量；近5日趋势升温；市场强势且个股相对强势；v2低分涨停修正；收盘强势，次日确认,仍在20日线下方；次日高开或一字风险；v1每日精选未入前5,v1
2026-04-15,600172,黄河旋风,77,不推送,0.0,42,-1.6,0.23,1.14,52.0,52.0,2.4,-3.31,4.07,-1.74,-4.91,4.69,4.69,5.14,温和放量；站上20日线且不过热,当日转弱；收盘承接偏弱,v1
2026-05-22,600487,亨通光电,20,观察池,69.0,18,0.07,0.49,0.94,51.95,51.95,-5.97,5.57,-6.03,5.5,31.58,0.94,6.13,40.94,人气Top20；当日上涨；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v1每日精选未入前5,v1
2026-04-15,000988,华工科技,9,不推送,32.0,42,-2.14,0.02,1.34,51.83,51.83,2.39,7.7,4.62,10.05,6.0,5.25,8.04,9.97,人气Top10；温和放量；站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱,v1
2026-04-16,000988,华工科技,45,不推送,22.0,41,0.61,3.88,4.68,51.81,51.81,3.53,4.75,2.9,4.12,6.42,5.24,9.95,9.95,人气Top50；收盘承接较强；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段；人气排名明显回落,v1
2026-05-06,002384,东山精密,52,不推送,52.0,30,11.23,24.6,24.6,51.66,51.66,28.87,30.31,15.85,17.15,31.64,31.4,35.77,35.77,当日强涨；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,近5日趋势未确认；热度可能进入后段,v1
2026-04-21,002384,东山精密,9,观察池,82.0,38,1.57,10.0,10.0,51.66,51.66,10.92,8.56,9.21,6.88,24.79,15.7,15.7,26.08,人气Top10；当日强涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,偏离20日线较大；热度可能进入后段；v1每日精选未入前5,v1
2026-04-24,300475,香农芯创,58,不推送,6.0,35,1.12,5.52,6.67,51.37,51.37,7.56,20.12,6.36,18.79,20.11,10.26,25.89,25.89,当日上涨；放量仍可控；站上20日线且不过热,收盘承接偏弱；上影线偏长,v1
2026-05-07,603618,杭电股份,46,观察池,93.0,29,0.82,10.0,10.0,51.26,51.26,18.27,10.53,17.31,9.63,17.75,19.97,20.58,30.12,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；收盘强势，次日确认,次日高开或一字风险；v1每日精选未入前5,v1
2026-05-07,600396,华电辽能,10,观察池,89.0,29,3.17,3.67,10.0,48.33,51.25,25.42,38.67,21.57,34.41,18.58,25.42,51.25,51.25,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；连续上榜确认；市场强势且个股相对强势；v2低分涨停修正；收盘强势，次日确认,偏离20日线较大；次日高开或一字风险；v1每日精选未入前5,v1
2026-05-25,600487,亨通光电,22,不推送,47.75,17,-1.91,-5.45,-1.81,51.21,51.21,-3.99,2.93,-2.12,4.93,30.05,-1.81,10.08,40.25,人气Top50；收在日内高位；温和放量；站上20日线且不过热；持续霸榜,热度可能进入后段；强势市里个股相对走弱,v1
2026-05-28,603773,沃格光电,48,观察池,74.0,14,1.83,-5.37,4.46,51.04,51.04,10.92,11.28,8.93,9.29,26.79,12.23,17.08,44.38,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅偏高；偏离20日线较大；次日高开或一字风险；v1每日精选未入前5,v1
2026-04-13,001896,豫能控股,39,观察池,74.0,44,3.19,4.51,9.99,51.01,51.01,18.39,30.4,14.73,26.36,13.74,22.69,30.4,30.81,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,v1
2026-04-20,600105,永鼎股份,42,不推送,14.0,39,-4.43,-0.98,1.2,50.93,50.93,16.03,16.08,21.4,21.45,13.68,19.78,22.01,22.01,人气Top50；温和放量；近5日趋势升温；持续霸榜,收盘承接偏弱；偏离20日线较大；热度可能进入后段；人气排名明显回落；上影线偏长,v1
2026-04-27,300604,长川科技,97,观察池,60.0,34,0.77,2.39,7.36,50.85,50.85,-0.53,6.1,-1.28,5.3,19.28,7.36,7.36,30.21,当日涨停附近；收盘承接较强；放量仍可控；近5日趋势升温；站上20日线且不过热,v1每日精选未入前5,v1
2026-06-09,300666,江丰电子,78,观察池,75.0,6,-0.01,8.36,11.12,34.1,50.69,21.88,33.23,21.89,33.25,,50.69,50.69,,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；收盘强势，次日确认,次日高开或一字风险；v1每日精选未入前5,v1
2026-04-14,002463,沪电股份,4,强推观察,101.0,43,0.57,-5.39,1.12,50.25,50.25,-0.39,1.82,-0.96,1.24,3.94,1.37,3.36,11.5,人气Top10；当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；v1每日精选入选,短线涨幅偏高,v1
2026-05-07,002281,光迅科技,17,观察池,95.0,29,-2.61,10.0,10.0,47.3,50.22,22.65,24.05,25.94,27.38,32.27,27.09,29.53,50.22,人气Top20；当日强涨；收在日内高位；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2连榜升温修正,偏离20日线较大；v1每日精选未入前5,v1
2026-04-30,002428,云南锗业,75,不推送,0.0,31,7.13,10.0,10.0,41.78,50.22,22.94,44.87,14.76,35.23,29.4,26.01,44.87,50.22,温和放量；站上20日线且不过热,收盘承接偏弱；近5日趋势未确认；上影线偏长,v1
2026-04-20,300308,中际旭创,43,不推送,30.0,39,-0.15,1.63,2.0,50.13,50.13,5.41,0.71,5.57,0.86,3.23,8.12,8.12,8.12,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,收盘承接偏弱；热度可能进入后段；人气排名明显回落,v1
2026-04-17,300308,中际旭创,11,观察池,62.0,40,-0.24,-0.12,3.29,50.13,50.13,4.19,4.23,4.44,4.48,0.71,4.96,8.12,8.12,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；v1每日精选未入前5,v1
2026-04-17,002463,沪电股份,76,不推送,50.0,40,-1.19,-0.16,3.24,50.06,50.06,5.23,4.32,6.5,5.58,6.79,5.98,11.37,11.37,当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段,v1
2026-05-14,600487,亨通光电,42,不推送,0.0,24,-0.03,-5.68,0.69,50.0,50.0,1.99,-5.54,2.01,-5.52,-4.76,2.85,5.58,5.58,人气Top50；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-05-11,601991,大唐发电,7,观察池,76.0,27,9.69,10.02,10.02,49.92,49.92,18.23,30.21,7.78,18.71,21.51,33.17,33.33,41.87,人气Top10；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势；收盘强势，次日确认,短线涨幅偏高；偏离20日线较大；次日高开或一字风险；v1每日精选未入前5,v1
2026-05-29,002421,达实智能,58,不推送,0.0,13,-3.89,9.98,9.98,-6.81,49.88,18.73,26.76,23.54,31.9,7.06,24.09,26.76,49.88,温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；人气排名明显回落；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-05-26,002552,宝鼎科技,48,观察池,73.38,16,-0.37,4.88,10.0,49.77,49.77,19.76,26.15,20.21,26.63,34.83,23.85,30.72,38.4,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v2低分涨停修正；收盘强势，次日确认,远离20日线过多；次日高开或一字风险；v1每日精选未入前5,v1
2026-05-28,600110,诺德股份,93,观察池,81.0,14,1.65,9.99,9.99,49.61,49.61,2.87,0.26,1.2,-1.37,6.17,14.6,14.6,14.6,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正；收盘强势，次日确认,次日高开或一字风险；v1每日精选未入前5,v1
2026-04-20,002463,沪电股份,91,不推送,20.0,39,-2.03,1.35,2.55,49.54,49.54,8.29,6.58,10.53,8.79,9.57,10.98,10.98,10.98,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,收盘承接偏弱；热度可能进入后段；上影线偏长,v1
2026-04-24,600206,有研新材,34,不推送,46.0,35,1.05,0.3,4.24,49.47,49.47,0.41,5.11,-0.63,4.01,16.53,4.24,9.65,25.24,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升,-,v1
2026-05-18,603601,再升科技,19,不推送,57.38,22,21.05,14.01,26.7,0.0,49.14,14.9,22.13,-5.08,0.89,20.8,26.7,31.64,49.14,人气Top20；当日涨停附近；收在日内高位；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；收盘强势，次日确认,近5日趋势未确认；次日高开或一字风险,v1
2026-04-27,300308,中际旭创,39,不推送,12.0,34,-0.35,-3.74,-0.35,49.07,49.07,0.17,2.5,0.53,2.87,25.93,2.18,3.87,27.2,人气Top50；温和放量；站上20日线且不过热；持续霸榜,当日转弱；收盘承接偏弱；热度可能进入后段,v1
2026-04-23,603629,利通电子,31,不推送,56.0,36,-4.12,-6.06,-0.33,41.68,49.02,2.46,23.98,6.87,29.31,34.8,2.46,23.99,49.02,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升,远离20日线过多；热度可能进入后段,v1
2026-05-22,600863,华能蒙电,87,不推送,23.0,18,-0.93,10.02,10.02,5.38,48.98,24.49,35.44,25.66,36.7,15.58,24.49,35.62,48.98,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,当日转弱；收盘承接偏弱,v1
2026-06-01,600186,莲花控股,76,不推送,0.0,12,-1.52,-2.03,1.93,48.98,48.98,-3.76,6.61,-2.27,8.26,23.17,2.03,8.74,31.61,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；市场健康度不足，收缩推送；市场健康度偏弱,v1
2026-04-28,600186,莲花控股,33,不推送,58.0,33,0.1,9.96,9.96,48.98,48.98,15.85,6.71,15.74,6.6,5.08,17.38,17.38,17.38,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段,v1
2026-04-29,600498,烽火通信,74,不推送,0.0,32,-4.47,-9.36,-2.97,48.89,48.89,0.62,13.81,5.33,19.13,9.07,0.72,16.5,22.31,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认,v1
2026-04-30,300308,中际旭创,71,不推送,0.0,31,3.62,-0.17,3.67,48.82,48.82,3.32,18.72,-0.28,14.57,20.12,4.83,19.29,28.26,站上20日线且不过热,收盘承接偏弱；近5日趋势未确认；人气排名明显回落,v1
2026-05-06,300308,中际旭创,68,不推送,0.0,31,3.62,-0.17,3.67,48.82,48.82,3.32,18.72,-0.28,14.57,20.12,4.83,19.29,28.26,站上20日线且不过热；连续上榜确认,收盘承接偏弱；近5日趋势未确认,v1
