signal_date,code,profit_ratio,concentration_90
2025-12-31,000988,0.5074866920132668,0.0936654764390971
2026-01-05,000988,0.8683524428154953,0.09148351157393808
2026-01-06,000988,0.5707721586666448,0.08929101536508709
2026-01-07,000988,0.911977971327897,0.08224969408408642
2026-01-08,000988,0.8211288136438106,0.08002417260266921
2026-01-09,000988,0.8534768269982993,0.08002417260266921
2026-01-12,000988,0.9337870768241553,0.08224969408408642
2026-01-13,000988,0.40157934920092603,0.08002417260266921
2026-01-14,000988,0.7441278803999288,0.07741147678502251
2026-01-15,000988,0.8498188696573867,0.07741147678502251
2026-01-16,000988,0.7179694744245546,0.07741147678502251
2026-01-19,000988,0.4505162990692396,0.07741147678502251
2026-01-20,000988,0.16660012170832608,0.07257325948595861
2026-01-21,000988,0.3874114798785575,0.07257325948595861
2026-01-22,000988,0.46590519222648946,0.07257325948595861
2026-01-23,000988,0.20084593161132577,0.07257325948595861
2026-01-26,000988,0.17646197257565754,0.07257325948595861
2026-01-27,000988,0.23192862884042056,0.06998484988074395
2026-01-28,000988,0.23879341902001755,0.06998484988074395
2026-01-29,000988,0.08336397583030233,0.06773504218689472
2026-01-30,000988,0.237905022084065,0.06773504218689472
2026-02-02,000988,0.07668782076227325,0.06773504218689472
2026-02-03,000988,0.370441028531934,0.06515830850965816
2026-02-04,000988,0.17482908435550545,0.06515830850965816
2026-02-05,000988,0.06140025456061275,0.06515830850965816
2026-02-06,000988,0.05415354538922728,0.06515830850965816
2026-02-09,000988,0.2876434852863014,0.06515830850965816
2026-02-10,000988,0.2166305273575684,0.06259398160322083
2026-02-11,000988,0.08266066650831148,0.06259398160322083
2026-02-12,000988,0.3257396283117646,0.060331767138572384
2026-02-13,000988,0.07742004418886736,0.060331767138572384
2026-02-24,000988,0.8877165733886553,0.060331767138572384
2026-02-25,000988,0.976746626163966,0.07119542376251076
2026-02-26,000988,0.9822516381687436,0.07955535153778398
2026-02-27,000988,0.9882556084826201,0.08384271710862658
2026-03-02,000988,0.9798858174494275,0.10826040473280504
2026-03-03,000988,0.8667489154181927,0.13175942377957187
2026-03-04,000988,0.9927708722636716,0.1385859538393666
2026-03-05,000988,0.9425980222050471,0.1712538361433751
2026-03-06,000988,0.9965693936645181,0.19282374044029785
2026-03-09,000988,0.9963558065375814,0.20691742368534644
2026-03-10,000988,1.0,0.22844907609645293
2026-03-11,000988,0.9988758351232212,0.26151585692570956
2026-03-12,000988,0.7542189987601458,0.27778855011478365
2026-03-13,000988,0.5260810689864514,0.271615471223344
2026-03-16,000988,0.5133539922870974,0.271615471223344
2026-03-17,000988,0.3312717685448892,0.2654423923319043
2026-03-18,000988,0.48961421850212067,0.2654423923319043
2026-03-19,000988,0.7135746195588423,0.25926931344046467
2026-03-20,000988,0.4495206365695791,0.24924040476253853
2026-03-23,000988,0.2569354190024078,0.24308632069432767
2026-03-24,000988,0.2633983920327424,0.23927302550312163
2026-03-25,000988,0.5157577790150635,0.23313781972099026
2026-03-26,000988,0.12118274404544636,0.21952060407729557
2026-03-27,000988,0.36038705418235134,0.20606845187751732
2026-03-30,000988,0.24348269334507774,0.20000761505759046
2026-03-31,000988,0.09545372582849328,0.19394677823766346
2026-04-01,000988,0.1354128227868569,0.1903395513471534
2026-04-02,000988,0.07385371004640147,0.1807297311885663
2026-04-03,000988,0.1443921859540895,0.16072029568071483
2026-04-07,000988,0.17748756937568674,0.14201711347657336
2026-04-08,000988,0.6051883778196092,0.1261043531417208
2026-04-09,000988,0.7446895836586862,0.11111519325153926
2026-04-10,000988,0.737530572349324,0.09884081939620097
2026-04-13,000988,0.966208039879845,0.09565565754420823
2026-04-14,000988,0.8307736578699235,0.09248890770099934
2026-04-15,000988,0.3773501256877975,0.09248890770099934
2026-04-16,000988,0.4180597254471872,0.08934041067917822
2026-04-17,000988,0.7144451045791739,0.0867083509696869
2026-04-20,000988,0.5051655273292635,0.08357651321600545
2026-04-21,000988,0.6888295133525203,0.08357651321600545
2026-04-22,000988,0.9069265611331545,0.08357651321600545
2026-04-23,000988,0.6695789104106882,0.08046267517974473
2026-04-24,000988,0.41363673731314027,0.07781261575283265
2026-04-27,000988,0.7662503702276424,0.07781261575283265
2026-04-28,000988,0.43743322555908265,0.07471534123833444
2026-04-29,000988,0.7899384931704392,0.07471534123833444
2026-04-30,000988,0.8438265560734258,0.07471534123833444
2026-05-06,000988,0.9434481147749153,0.08732703439120285
2026-05-07,000988,0.9948334296707553,0.09945096557567243
2026-05-08,000988,0.9991067560159211,0.11111489454816646
2026-05-11,000988,0.9975299406070082,0.14747046880497444
2026-05-12,000988,0.8602685988715979,0.15391213717152902
2026-05-13,000988,0.8307957773188335,0.15069203770336195
2026-05-14,000988,0.6632965507554922,0.15069203770336195
2026-05-15,000988,0.5931319445692878,0.14748986019822832
2026-05-18,000988,0.9702086929413423,0.1419242050964084
2026-05-19,000988,0.9975519275978356,0.16596662830840053
2026-05-20,000988,0.9330506502345385,0.18999479939917086
2026-05-21,000988,0.8857889830534895,0.18999479939917086
