signal_date,code,profit_ratio,concentration_90
2025-12-31,300657,0.22192232064023562,0.10889873491134751
2026-01-05,300657,0.6024603040567099,0.10655427444810532
2026-01-06,300657,0.6104511495308139,0.1053774119694327
2026-01-07,300657,0.6679291601172719,0.10419744503345788
2026-01-08,300657,0.7242165530705323,0.10301436134003926
2026-01-09,300657,0.8196059367403044,0.10037296745952541
2026-01-12,300657,0.9142641803119144,0.0991832615493214
2026-01-13,300657,0.6209424237347991,0.09799040483469096
2026-01-14,300657,0.8129784825708698,0.09679438478220236
2026-01-15,300657,0.724315922529226,0.0955951887918605
2026-01-16,300657,0.6621224739009872,0.09439280419666488
2026-01-19,300657,0.5336483023692442,0.09439280419666488
2026-01-20,300657,0.3482485881048573,0.09052472631181584
2026-01-21,300657,0.4866903706653189,0.08931237707916181
2026-01-22,300657,0.572478841486891,0.0844304851536609
2026-01-23,300657,0.8362343536009441,0.08073457917914234
2026-01-26,300657,0.7817547861327591,0.07949597075524602
2026-01-27,300657,0.7386834336390932,0.07949597075524602
2026-01-28,300657,0.8383185127468326,0.07680119208557663
2026-01-29,300657,0.5545690186128633,0.07680119208557663
2026-01-30,300657,0.6432776255433368,0.07555560556787111
2026-02-02,300657,0.46397257546504517,0.07555560556787111
2026-02-03,300657,0.9431751668520302,0.07285719108330423
2026-02-04,300657,0.39585795707667176,0.07285719108330423
2026-02-05,300657,0.23046445442450816,0.07285719108330423
2026-02-06,300657,0.3057256462201814,0.07160459327685072
2026-02-09,300657,0.5467649388162512,0.07015877659873744
2026-02-10,300657,0.8217371019241358,0.07015877659873744
2026-02-11,300657,0.7534222607264401,0.07015877659873744
2026-02-12,300657,0.9543635033861557,0.08957080017401767
2026-02-13,300657,0.8494869320117997,0.09196296499205611
2026-02-24,300657,0.74336079678764,0.09053027360099976
2026-02-25,300657,0.6070428632657106,0.08790620769952143
2026-02-26,300657,0.8631037728466512,0.08648070920869717
2026-02-27,300657,0.9683637421337464,0.08602980505390041
2026-03-02,300657,0.6815694905797656,0.0820124576159854
2026-03-03,300657,0.16199605657035998,0.07780325315798586
2026-03-04,300657,0.2652899272224541,0.07501526366772455
2026-03-05,300657,0.4623633605517919,0.0724285304378029
2026-03-06,300657,0.6097445554900607,0.06966160122913247
2026-03-09,300657,0.7620599038226136,0.06690891296089213
2026-03-10,300657,0.9893866283771944,0.07013731790301708
2026-03-11,300657,0.8601302196701349,0.07096009181777635
2026-03-12,300657,0.676672299328521,0.06842580282428437
2026-03-13,300657,0.3691294863347065,0.06842580282428437
2026-03-16,300657,0.571292304619907,0.06707366630040919
2026-03-17,300657,0.08074727270995345,0.06572494781893698
2026-03-18,300657,0.6469379874547151,0.06437963443561355
2026-03-19,300657,0.4860514800686969,0.061854942889118886
2026-03-20,300657,0.06034698659857631,0.06051620474060431
2026-03-23,300657,0.017549045115155197,0.07543059555633279
2026-03-24,300657,0.10478951604874115,0.08374389529729706
2026-03-25,300657,0.22920984655866858,0.08116716005738021
2026-03-26,300657,0.07005281802599982,0.08116716005738021
2026-03-27,300657,0.1354946235547555,0.08256189775304601
2026-03-30,300657,0.24987032051498284,0.08396023860285687
2026-03-31,300657,0.09111666861883085,0.08396023860285687
2026-04-01,300657,0.19849890671067016,0.08277546335748909
2026-04-02,300657,0.023516666501258804,0.08417770260272028
2026-04-03,300657,0.024886835582081632,0.08558357847378437
2026-04-07,300657,0.012192642284900572,0.08840629682881493
2026-04-08,300657,0.4413781258568002,0.08721959778207962
2026-04-09,300657,0.4519429163875879,0.08721959778207962
2026-04-10,300657,0.3921054421356401,0.08602980505390041
2026-04-13,300657,0.6083573015363339,0.08461602769903251
2026-04-14,300657,0.8625810182438098,0.0881770202457173
2026-04-15,300657,0.7611384216699468,0.0867677857597272
2026-04-16,300657,0.9798536655987365,0.09819224506422387
2026-04-17,300657,0.9313859096466878,0.10617106955366741
2026-04-20,300657,0.8389217633377325,0.10590335829605747
2026-04-21,300657,0.8328939389362617,0.10590335829605747
2026-04-22,300657,0.9950550714302432,0.11344144211584634
2026-04-23,300657,0.9708900696773652,0.1251263561545167
2026-04-24,300657,0.7974663066696481,0.12374782213275157
2026-04-27,300657,0.5945119050015679,0.12267289819070268
2026-04-28,300657,0.791103955130632,0.12129737020933073
2026-04-29,300657,0.605444404643461,0.11884691828590983
2026-04-30,300657,0.7315215798568194,0.11747775552820283
2026-05-06,300657,0.9153221668033974,0.11934104551132954
2026-05-07,300657,0.9996596245351925,0.14383389195738716
2026-05-08,300657,0.8519438781119825,0.15991796129996833
2026-05-11,300657,0.7241341921919833,0.15820298481752804
2026-05-12,300657,0.6420604848248312,0.15524591968075183
2026-05-13,300657,0.8320666348583267,0.15354037267080747
2026-05-14,300657,0.5381810961127623,0.14889150752114652
2026-05-15,300657,0.34380540684288174,0.1472003353690489
2026-05-18,300657,1.0,0.1641044104410441
2026-05-19,300657,1.0,0.21863221647474726
2026-05-20,300657,0.679135405944632,0.24440049773353473
2026-05-21,300657,0.6101287960165706,0.2384655643930738
