signal_date,code,profit_ratio,concentration_90
2025-12-31,300058,1.0,0.13082673702726474
2026-01-05,300058,1.0,0.21713824165931922
2026-01-06,300058,0.8746747847453745,0.23258748317631225
2026-01-07,300058,0.8856752872661253,0.2508140684916453
2026-01-08,300058,0.9293846528912504,0.26203924895626357
2026-01-09,300058,0.9938391361779236,0.2963024789249644
2026-01-12,300058,1.0,0.33925019821044283
2026-01-13,300058,0.7284718979361445,0.34294282596987574
2026-01-14,300058,0.7821006501815773,0.2728687778007116
2026-01-15,300058,0.23531251819007942,0.24515814251448836
2026-01-16,300058,0.12824086517058256,0.22783858579746563
2026-01-19,300058,0.311317952613582,0.21322242730781216
2026-01-20,300058,0.46499878433676806,0.19879680295450086
2026-01-21,300058,0.6986320265788208,0.17693650033002103
2026-01-22,300058,0.7063204084938715,0.1456406058125256
2026-01-23,300058,0.896548815499132,0.13297620530708854
2026-01-26,300058,0.9081229885806952,0.12387009003572502
2026-01-27,300058,0.9657844291796228,0.1420428312058904
2026-01-28,300058,0.4677463306453098,0.13767952684540086
2026-01-29,300058,0.9704809995573366,0.13992911540132025
2026-01-30,300058,0.9533121396419804,0.13824696105631742
2026-02-02,300058,0.3404533034019975,0.13144613541198608
2026-02-03,300058,0.5549386337841526,0.11547416776791902
2026-02-04,300058,0.12917354030338116,0.0997834480067301
2026-02-05,300058,0.047376441066613956,0.09336581208540304
2026-02-06,300058,0.07695987429454856,0.10037259646322948
2026-02-09,300058,0.4318147054548901,0.09713370943137761
2026-02-10,300058,0.22088652239667428,0.09124681795068798
2026-02-11,300058,0.06078131526947081,0.09178715899501258
2026-02-12,300058,0.6643129237294231,0.08909006754985326
2026-02-13,300058,0.05260635527463948,0.08637690945479395
2026-02-24,300058,0.031016312181412615,0.08962236505362695
2026-02-25,300058,0.03816152220299179,0.10679266177695663
2026-02-26,300058,0.054153402350762395,0.10744835870436276
2026-02-27,300058,0.30662668441041113,0.10469982916424737
2026-03-02,300058,0.018973690743909647,0.11224118772449082
2026-03-03,300058,0.0006762250228878865,0.12708988406078148
2026-03-04,300058,0.04271868767486424,0.14159844546863923
2026-03-05,300058,0.10826113398757298,0.1388270648117684
2026-03-06,300058,0.07480645232931608,0.1360377311864778
2026-03-09,300058,0.2747250211179183,0.1369247278205748
2026-03-10,300058,0.2733253513570222,0.13126034971762934
2026-03-11,300058,0.025837064577150747,0.12840018731194805
2026-03-12,300058,0.00021718049410159848,0.13389664784087094
2026-03-13,300058,0.0012830253489490055,0.14446002279270637
2026-03-16,300058,0.12863499483398302,0.14546065371418218
2026-03-17,300058,0.04422982770908826,0.14249080017197005
2026-03-18,300058,0.21872461522639067,0.14249080017197005
2026-03-19,300058,0.027176122816984154,0.14348815343038446
2026-03-20,300058,9.539913040460426e-05,0.14750408617132452
2026-03-23,300058,0.0038743215876280595,0.17642534371695037
2026-03-24,300058,0.07301047683966995,0.18199165317845697
2026-03-25,300058,0.16510716133226605,0.18199165317845697
2026-03-26,300058,0.09047610410930365,0.18199165317845697
2026-03-27,300058,0.19347133297978875,0.1790033624721038
2026-03-30,300058,0.2678345351052446,0.1790033624721038
2026-03-31,300058,0.335601260628213,0.17599315848575545
2026-04-01,300058,0.2821198377353118,0.1686601102155157
2026-04-02,300058,0.0480077625968604,0.1656007652831006
2026-04-03,300058,0.00219472612294921,0.17424323543494646
2026-04-07,300058,0.02412072087428176,0.1755448311517019
2026-04-08,300058,0.7976619652793279,0.17245394962653016
2026-04-09,300058,0.7898635112055811,0.14900403715263105
2026-04-10,300058,0.5889698077756266,0.13913695491002223
2026-04-13,300058,0.5864975150129932,0.13243079169797545
2026-04-14,300058,0.8954303516145592,0.11429117564308251
2026-04-15,300058,0.41635351107489427,0.10991690983304953
2026-04-16,300058,0.8371941675294269,0.1133973606319482
2026-04-17,300058,0.9648382199364015,0.11935109594875572
2026-04-20,300058,0.9385843849997169,0.1601526547970421
2026-04-21,300058,0.7193443936291996,0.15176816708479876
2026-04-22,300058,0.8466126353745494,0.14042017152981762
2026-04-23,300058,0.5567542609488166,0.1455253399975628
2026-04-24,300058,0.27584346722599234,0.1374508075342979
2026-04-27,300058,0.218701819853884,0.1294893091932737
2026-04-28,300058,0.12412289043369318,0.11857519708683982
2026-04-29,300058,0.3928013548533765,0.09940430269418062
2026-04-30,300058,0.24070782953768619,0.09564870972906354
2026-05-06,300058,0.6959193403709428,0.08881665903413043
2026-05-07,300058,0.8850884759275554,0.08510989612418338
2026-05-08,300058,0.5404932088473223,0.08142828616014966
2026-05-11,300058,0.5757846807483251,0.07777157398756909
2026-05-12,300058,0.3475133173380482,0.07464259564680395
2026-05-13,300058,0.619161037732359,0.07100882842343265
2026-05-14,300058,0.122812844195254,0.07100882842343265
2026-05-15,300058,0.1858195280554443,0.06739955262858252
2026-05-18,300058,0.28291333263492335,0.06739955262858252
2026-05-19,300058,0.6643058138787045,0.06065959736572428
2026-05-20,300058,0.18347340046118005,0.06065959736572428
2026-05-21,300058,0.523543168297185,0.06065959736572428
