signal_date,code,profit_ratio,concentration_90
2025-12-31,300502,0.6653695428312657,0.1918525563065052
2026-01-05,300502,0.5985190730613106,0.1918525563065052
2026-01-06,300502,0.5200917508851792,0.1918525563065052
2026-01-07,300502,0.5338686688459064,0.1882904226312499
2026-01-08,300502,0.4220286962817101,0.1882904226312499
2026-01-09,300502,0.3973496967582887,0.1882904226312499
2026-01-12,300502,0.3929823209734186,0.185857163921927
2026-01-13,300502,0.3092557471449009,0.1823129488969245
2026-01-14,300502,0.3340654434888612,0.1823129488969245
2026-01-15,300502,0.5210402067960319,0.1823129488969245
2026-01-16,300502,0.47039652749418065,0.17878985619507684
2026-01-19,300502,0.5452346572298521,0.17878985619507684
2026-01-20,300502,0.2587727652389709,0.17633547516259906
2026-01-21,300502,0.4578612978871437,0.17283019432190766
2026-01-22,300502,0.6513006810509165,0.17283019432190766
2026-01-23,300502,0.22241274235315586,0.16687053244873837
2026-01-26,300502,0.3642873891476974,0.16687053244873837
2026-01-27,300502,0.5493973508802054,0.16340378585590526
2026-01-28,300502,0.4336989322533235,0.16340378585590526
2026-01-29,300502,0.4183706029777694,0.15746183000659972
2026-01-30,300502,0.7924473642553782,0.15746183000659972
2026-02-02,300502,0.8264893364712562,0.1594901111059886
2026-02-03,300502,0.7370026578375382,0.15607561798082775
2026-02-04,300502,0.44382507715362146,0.15268117596434655
2026-02-05,300502,0.14372561665145578,0.14930660895283676
2026-02-06,300502,0.09963114229415074,0.1459517428988012
2026-02-09,300502,0.3189077094935284,0.14011367318284915
2026-02-10,300502,0.4118508905681488,0.14011367318284915
2026-02-11,300502,0.11745815634955732,0.13679532799405023
2026-02-12,300502,0.095181311469566,0.13349624309290303
2026-02-13,300502,0.11457751397470213,0.13349624309290303
2026-02-24,300502,0.18131777400167096,0.1276920586106029
2026-02-25,300502,0.3285281048412981,0.12442886233349965
2026-02-26,300502,0.38234462661372454,0.12442886233349965
2026-02-27,300502,0.06163537845552749,0.12118449695160093
2026-03-02,300502,0.3728837535130271,0.12118449695160093
2026-03-03,300502,0.39577387615640786,0.11864147338775548
2026-03-04,300502,0.1930420706833815,0.11541380662057231
2026-03-05,300502,0.7258710853406902,0.11285408444201137
2026-03-06,300502,0.7224813365019664,0.10964311628954374
2026-03-09,300502,0.4412789348104326,0.10964311628954374
2026-03-10,300502,0.658046046280892,0.10964311628954374
2026-03-11,300502,0.5860173670186771,0.10387242595851512
2026-03-12,300502,0.26448005955733317,0.10387242595851512
2026-03-13,300502,0.6073878077685286,0.10387242595851512
2026-03-16,300502,0.8715212701671764,0.10127930655052302
2026-03-17,300502,0.45274232955975174,0.10127930655052302
2026-03-18,300502,0.9310290582045685,0.09549191760477883
2026-03-19,300502,0.9358297794485213,0.10069653652814531
2026-03-20,300502,0.9740830337984903,0.12898323085684593
2026-03-23,300502,0.8791244564271951,0.12898323085684593
2026-03-24,300502,0.9257016493495708,0.12898323085684593
2026-03-25,300502,0.9404509121797997,0.13424977410641448
2026-03-26,300502,0.7742649671826989,0.13424977410641448
2026-03-27,300502,0.7195082239896122,0.13424977410641448
2026-03-30,300502,0.7991433393178519,0.13424977410641448
2026-03-31,300502,0.657884199334806,0.13424977410641448
2026-04-01,300502,0.8327133382338391,0.13424977410641448
2026-04-02,300502,0.6602456174515356,0.13094912921244456
2026-04-03,300502,0.7535320480424594,0.1284128274061356
2026-04-07,300502,0.7918014762319375,0.1284128274061356
2026-04-08,300502,1.0,0.1369395607310644
2026-04-09,300502,0.9577742997098994,0.14457918792104069
2026-04-10,300502,0.9975559324620001,0.1466679813098116
2026-04-13,300502,0.971324060341437,0.15977794646344887
2026-04-14,300502,0.9607867260857026,0.16928728775399088
2026-04-15,300502,0.8283304199248404,0.16823248696030133
2026-04-16,300502,1.0,0.17093594779212432
2026-04-17,300502,1.0,0.18277958319342674
2026-04-20,300502,0.966141638832219,0.21756111693193494
2026-04-21,300502,0.9563977743303796,0.21611440641975752
2026-04-22,300502,1.0,0.22707845085604442
2026-04-23,300502,0.9561960747851581,0.24066248734933113
2026-04-24,300502,0.7381321646219006,0.2337864162822074
2026-04-27,300502,0.702731503660809,0.2337864162822074
2026-04-28,300502,0.6851023508421911,0.23114305879812966
2026-04-29,300502,0.7041310242893606,0.23114305879812966
2026-04-30,300502,0.5987500823962476,0.2242432659981855
2026-05-06,300502,0.5559518909527862,0.2242432659981855
2026-05-07,300502,0.8735322363293148,0.2215577207815236
2026-05-08,300502,0.8221632771593848,0.2215577207815236
2026-05-11,300502,0.8805052261067825,0.21885351711990778
2026-05-12,300502,0.9477023879380635,0.2173434731982413
2026-05-13,300502,1.0,0.22570252815417632
2026-05-14,300502,0.9432686343108768,0.23742948567483377
2026-05-15,300502,0.899730127466806,0.23305986225838166
2026-05-18,300502,0.8340830847781697,0.23305986225838166
2026-05-19,300502,0.7019366100526979,0.23305986225838166
2026-05-20,300502,0.7829973410374425,0.23305986225838166
2026-05-21,300502,0.8470401027038261,0.23305986225838166
