signal_date,code,profit_ratio,concentration_90
2025-12-31,000338,0.4528369327131848,0.1405222618823971
2026-01-05,000338,0.5845502156604263,0.13918825096793158
2026-01-06,000338,0.7451339989500495,0.13918825096793158
2026-01-07,000338,0.8111331795747971,0.13918825096793158
2026-01-08,000338,0.6668557690713468,0.13918825096793158
2026-01-09,000338,0.9458649741918361,0.1401939224310276
2026-01-12,000338,0.9900017632813806,0.14429046838523824
2026-01-13,000338,0.995027481813572,0.14798699613097813
2026-01-14,000338,0.9841503127635376,0.1544199222987772
2026-01-15,000338,0.9980008737204473,0.16410417699928634
2026-01-16,000338,0.9859176040383077,0.18452486442420168
2026-01-19,000338,0.997097121827806,0.20841943921242673
2026-01-20,000338,0.9342447296590632,0.21983014542858215
2026-01-21,000338,0.9958845845157261,0.221835032160819
2026-01-22,000338,0.9621886419338581,0.2266716072255674
2026-01-23,000338,0.9931345298440997,0.23792145452154326
2026-01-26,000338,0.9475277065857808,0.2692036300886563
2026-01-27,000338,0.9102931293960471,0.2680398028638306
2026-01-28,000338,0.8831800827788798,0.2680398028638306
2026-01-29,000338,0.8425254136730845,0.2680398028638306
2026-01-30,000338,0.8836512357470123,0.2680398028638306
2026-02-02,000338,0.7611970875452749,0.2680398028638306
2026-02-03,000338,0.9420283054588356,0.2680398028638306
2026-02-04,000338,0.9923146500643744,0.2727558603435258
2026-02-05,000338,0.9038059595208934,0.27002824108716117
2026-02-06,000338,0.8235579821880178,0.27002824108716117
2026-02-09,000338,0.9995681442233032,0.27366607523978503
2026-02-10,000338,0.9949915162845001,0.27843208352004717
2026-02-11,000338,0.987023052359218,0.28177037984327385
2026-02-12,000338,0.9991120497180399,0.2914367833418754
2026-02-13,000338,0.9496648962300608,0.3088023370945131
2026-02-24,000338,1.0,0.31655973241218566
2026-02-25,000338,0.9517433499291722,0.334799739631648
2026-02-26,000338,0.9760187111961446,0.340060396947708
2026-02-27,000338,0.8745680567554797,0.3365371152272466
2026-03-02,000338,0.8540508438595776,0.3365371152272466
2026-03-03,000338,0.7575148826552988,0.3365371152272466
2026-03-04,000338,0.7472347293661394,0.3365371152272466
2026-03-05,000338,0.8703908248315345,0.33478814273146446
2026-03-06,000338,0.9111719928713957,0.33478814273146446
2026-03-09,000338,0.7142129917456109,0.33127872280182086
2026-03-10,000338,0.8563493526340089,0.33127872280182086
2026-03-11,000338,0.6669073517664357,0.32602033037639516
2026-03-12,000338,0.5693362565672968,0.32602033037639516
2026-03-13,000338,0.5333898254992485,0.32254310505343914
2026-03-16,000338,0.5040768290910259,0.32254310505343914
2026-03-17,000338,0.5044778817564676,0.31908406870103784
2026-03-18,000338,0.6042272762823445,0.3172985017192369
2026-03-19,000338,0.40616092031492385,0.3138531823288897
2026-03-20,000338,0.3651325478619105,0.3138531823288897
2026-03-23,000338,0.32442926185682425,0.3138531823288897
2026-03-24,000338,0.4257028070426037,0.3120538983850346
2026-03-25,000338,0.5193392382318962,0.3120538983850346
2026-03-26,000338,0.4211262885912552,0.30862229595674157
2026-03-27,000338,0.4302960549713418,0.3033914095845933
2026-03-30,000338,0.5558183044250442,0.3033914095845933
2026-03-31,000338,0.5201798637191255,0.29999135605045596
2026-04-01,000338,0.6851786374395495,0.29999135605045596
2026-04-02,000338,0.6948915415760868,0.29999135605045596
2026-04-03,000338,0.6425609861547101,0.2966089952612764
2026-04-07,000338,0.4322226323067311,0.2947741150756654
2026-04-08,000338,0.6866869906889614,0.2914053286777452
2026-04-09,000338,0.7695043331903584,0.2847200737607249
2026-04-10,000338,0.8343393496209773,0.2814033351053754
2026-04-13,000338,0.8242098690933571,0.2781036778800004
2026-04-14,000338,0.7300279674645893,0.2748209704677261
2026-04-15,000338,0.7576586923745282,0.27155508260040445
2026-04-16,000338,0.8659101327952546,0.2586571674654359
2026-04-17,000338,0.7129637375066854,0.25547346931444687
2026-04-20,000338,0.6852114043156222,0.2523058364759593
2026-04-21,000338,0.8052746394231651,0.2523058364759593
2026-04-22,000338,0.9374848682411799,0.24915414765484456
2026-04-23,000338,0.972982636723371,0.26086247418897307
2026-04-24,000338,0.9739682146357714,0.26139359807572216
2026-04-27,000338,0.9658140119347809,0.2652583982672776
2026-04-28,000338,0.9827564422428109,0.2689173757373334
2026-04-29,000338,0.9892113991716869,0.27073323226872903
2026-04-30,000338,0.9696766875178714,0.2723809523809524
2026-05-06,000338,1.0,0.28835870012340603
2026-05-07,000338,0.9779319952472582,0.3298478119541634
2026-05-08,000338,0.9132886223596213,0.3259428178715628
2026-05-11,000338,0.9153453217320425,0.3259428178715628
2026-05-12,000338,0.8789092419471666,0.3259428178715628
2026-05-13,000338,0.9677713790829506,0.3259428178715628
2026-05-14,000338,0.9416297617588092,0.3318289142635959
2026-05-15,000338,0.9468824557808894,0.3337681685205055
2026-05-18,000338,0.8435806878159366,0.3337681685205055
2026-05-19,000338,0.8247625187395682,0.3337681685205055
2026-05-20,000338,0.7828219655075694,0.3318289142635959
2026-05-21,000338,0.8970287591021154,0.3318289142635959
