signal_date,code,dragon_tiger_positive
2007-04-30,000338,True
2007-11-06,000338,True
2008-01-08,000338,True
2008-04-30,000338,True
2009-09-09,000338,True
2010-01-06,000338,True
2014-04-10,000338,True
2016-12-01,000338,True
2019-11-01,000338,True
2020-01-06,000338,True
2020-09-17,000338,True
2021-01-13,000338,True
2021-01-29,000338,True
2021-02-02,000338,True
2021-08-02,000338,True
2023-05-04,000338,True
2024-07-26,000338,True
2025-11-06,000338,True
2026-05-06,000338,True
