signal_date,code,dragon_tiger_positive
2015-03-19,601689,True
2015-03-24,601689,True
2015-03-26,601689,True
2015-05-18,601689,True
2015-05-26,601689,True
2015-12-10,601689,True
2018-09-20,601689,True
2019-03-04,601689,True
2020-02-26,601689,True
2020-08-14,601689,True
2021-12-07,601689,True
2022-03-03,601689,True
2023-10-13,601689,True
2024-01-25,601689,True
2024-02-19,601689,True
