signal_date,code,dragon_tiger_positive
2010-02-23,601678,True
2010-02-24,601678,True
2010-02-25,601678,True
2011-01-24,601678,True
2011-02-23,601678,True
2011-02-24,601678,True
2011-03-09,601678,True
2011-03-10,601678,True
2011-03-11,601678,True
2016-06-15,601678,True
2017-01-09,601678,True
2020-02-07,601678,True
2021-08-13,601678,True
2021-09-27,601678,True
2023-04-12,601678,True
2026-05-15,601678,True
2026-05-18,601678,True
