signal_date,code,dragon_tiger_positive
2010-12-07,002519,True
2010-12-08,002519,True
2010-12-09,002519,True
2010-12-16,002519,True
2010-12-17,002519,True
2011-04-29,002519,True
2011-08-09,002519,True
2011-12-29,002519,True
2013-08-01,002519,True
2014-02-21,002519,True
2014-02-25,002519,True
2014-02-27,002519,True
2014-07-14,002519,True
2014-09-16,002519,True
2015-06-16,002519,True
2015-06-18,002519,True
2015-06-30,002519,True
2015-07-14,002519,True
2016-05-06,002519,True
2018-02-06,002519,True
2019-01-21,002519,True
2019-03-06,002519,True
2019-03-08,002519,True
2019-05-09,002519,True
2022-06-01,002519,True
2022-06-02,002519,True
2022-06-06,002519,True
2022-06-08,002519,True
2023-05-10,002519,True
2023-05-25,002519,True
2023-06-26,002519,True
2025-12-02,002519,True
2025-12-03,002519,True
2025-12-11,002519,True
2025-12-12,002519,True
2026-01-07,002519,True
2026-01-12,002519,True
2026-01-13,002519,True
2026-01-14,002519,True
2026-01-19,002519,True
2026-02-13,002519,True
