signal_date,code,dragon_tiger_positive
2012-10-09,603993,True
2012-10-10,603993,True
2012-10-11,603993,True
2012-10-12,603993,True
2012-10-15,603993,True
2012-10-16,603993,True
2012-10-17,603993,True
2012-10-18,603993,True
2012-10-23,603993,True
2012-11-01,603993,True
2012-11-02,603993,True
2012-12-17,603993,True
2012-12-20,603993,True
2013-01-17,603993,True
2013-01-18,603993,True
2013-01-21,603993,True
2013-01-22,603993,True
2013-01-31,603993,True
2013-02-01,603993,True
2013-03-11,603993,True
2013-03-12,603993,True
2013-03-13,603993,True
2014-05-12,603993,True
2014-06-18,603993,True
2015-07-03,603993,True
2015-07-06,603993,True
2015-11-20,603993,True
2015-11-23,603993,True
2016-05-26,603993,True
2016-06-01,603993,True
2017-07-07,603993,True
2018-02-26,603993,True
2020-02-13,603993,True
2020-12-17,603993,True
2020-12-28,603993,True
2024-03-15,603993,True
2025-10-09,603993,True
