signal_date,code,dragon_tiger_positive
2007-05-31,600105,True
2007-06-01,600105,True
2009-05-26,600105,True
2009-05-27,600105,True
2010-01-14,600105,True
2010-12-09,600105,True
2011-03-30,600105,True
2011-05-31,600105,True
2013-08-19,600105,True
2013-08-21,600105,True
2015-05-28,600105,True
2015-06-11,600105,True
2015-06-23,600105,True
2015-06-30,600105,True
2015-07-01,600105,True
2015-07-21,600105,True
2015-08-03,600105,True
2016-07-21,600105,True
2019-08-07,600105,True
2019-11-26,600105,True
2019-12-10,600105,True
2020-02-25,600105,True
2020-02-26,600105,True
2020-11-25,600105,True
2020-11-26,600105,True
2020-11-27,600105,True
2020-11-30,600105,True
2020-12-01,600105,True
2021-02-02,600105,True
2021-10-11,600105,True
2021-11-17,600105,True
2023-01-18,600105,True
2023-03-09,600105,True
2023-03-10,600105,True
2023-04-18,600105,True
2023-04-21,600105,True
2023-04-25,600105,True
2023-04-26,600105,True
2023-04-27,600105,True
2023-05-05,600105,True
2023-05-18,600105,True
2023-06-14,600105,True
2023-06-15,600105,True
2023-06-19,600105,True
2023-07-12,600105,True
2023-08-02,600105,True
2023-08-03,600105,True
2023-11-01,600105,True
2024-08-07,600105,True
2024-11-22,600105,True
2024-11-25,600105,True
2024-11-26,600105,True
2025-03-03,600105,True
2025-03-25,600105,True
2025-03-27,600105,True
2025-09-18,600105,True
2025-09-23,600105,True
2025-09-25,600105,True
2025-10-10,600105,True
2025-10-13,600105,True
2025-11-26,600105,True
2025-12-12,600105,True
2025-12-26,600105,True
2026-04-10,600105,True
