signal_date,code,dragon_tiger_positive
2010-03-03,002361,True
2010-03-04,002361,True
2010-03-05,002361,True
2010-03-12,002361,True
2010-03-16,002361,True
2010-06-03,002361,True
2013-01-08,002361,True
2013-02-04,002361,True
2013-02-06,002361,True
2013-02-08,002361,True
2015-05-14,002361,True
2015-05-19,002361,True
2015-05-22,002361,True
2015-05-27,002361,True
2015-05-29,002361,True
2016-02-29,002361,True
2017-02-08,002361,True
2017-06-21,002361,True
2019-01-09,002361,True
2019-01-10,002361,True
2020-07-27,002361,True
2020-07-28,002361,True
2022-06-30,002361,True
2024-02-07,002361,True
2024-12-30,002361,True
2024-12-31,002361,True
2025-01-02,002361,True
2025-01-03,002361,True
2025-01-06,002361,True
2025-01-07,002361,True
2025-01-08,002361,True
2025-01-09,002361,True
2025-01-13,002361,True
2025-03-07,002361,True
2025-03-13,002361,True
2025-03-14,002361,True
2025-03-27,002361,True
2025-12-19,002361,True
2025-12-22,002361,True
2025-12-23,002361,True
2025-12-24,002361,True
2025-12-26,002361,True
2025-12-29,002361,True
2025-12-30,002361,True
2025-12-31,002361,True
2026-01-08,002361,True
2026-01-14,002361,True
2026-01-19,002361,True
2026-01-20,002361,True
2026-01-26,002361,True
2026-02-05,002361,True
2026-02-06,002361,True
2026-02-09,002361,True
2026-02-25,002361,True
2026-03-26,002361,True
2026-03-27,002361,True
2026-03-30,002361,True
2026-03-31,002361,True
2026-04-01,002361,True
2026-04-02,002361,True
2026-04-03,002361,True
2026-04-07,002361,True
2026-04-09,002361,True
2026-04-10,002361,True
2026-04-13,002361,True
2026-04-14,002361,True
2026-04-15,002361,True
2026-04-16,002361,True
2026-04-17,002361,True
2026-04-20,002361,True
2026-04-21,002361,True
2026-04-22,002361,True
2026-04-23,002361,True
2026-04-24,002361,True
2026-04-27,002361,True
2026-04-28,002361,True
2026-04-29,002361,True
2026-05-07,002361,True
2026-05-08,002361,True
2026-05-11,002361,True
2026-05-12,002361,True
