signal_date,code,dragon_tiger_positive
2010-11-05,300136,True
2010-11-08,300136,True
2010-11-09,300136,True
2011-01-06,300136,True
2011-07-28,300136,True
2012-03-12,300136,True
2012-03-13,300136,True
2012-03-14,300136,True
2012-06-12,300136,True
2012-06-20,300136,True
2012-08-10,300136,True
2012-10-19,300136,True
2012-10-22,300136,True
2012-12-17,300136,True
2013-03-07,300136,True
2013-04-22,300136,True
2013-07-19,300136,True
2013-08-21,300136,True
2013-10-08,300136,True
2014-03-24,300136,True
2014-12-23,300136,True
2015-05-27,300136,True
2015-06-12,300136,True
2015-10-13,300136,True
2015-12-16,300136,True
2016-02-26,300136,True
2016-05-25,300136,True
2017-01-03,300136,True
2018-01-24,300136,True
2018-09-10,300136,True
2019-04-16,300136,True
2019-10-10,300136,True
2020-02-24,300136,True
2020-06-30,300136,True
2020-07-31,300136,True
2021-07-21,300136,True
2021-10-26,300136,True
2025-12-25,300136,True
