signal_date,code,dragon_tiger_positive
2018-06-11,300750,True
2018-06-13,300750,True
2018-06-15,300750,True
2018-06-19,300750,True
2018-06-20,300750,True
2018-06-21,300750,True
2018-06-22,300750,True
2018-07-25,300750,True
2018-10-15,300750,True
2018-10-26,300750,True
2020-01-22,300750,True
2020-02-03,300750,True
2020-02-04,300750,True
2020-04-14,300750,True
2020-07-07,300750,True
