signal_date,code,dragon_tiger_positive
2006-09-08,600673,True
2006-09-11,600673,True
2006-09-12,600673,True
2006-09-13,600673,True
2006-09-14,600673,True
2006-09-15,600673,True
2006-10-30,600673,True
2006-10-31,600673,True
2006-11-08,600673,True
2006-11-15,600673,True
2006-11-16,600673,True
2006-11-20,600673,True
2006-11-21,600673,True
2007-08-06,600673,True
2007-08-08,600673,True
2007-09-26,600673,True
2007-11-09,600673,True
2007-11-13,600673,True
2007-11-15,600673,True
2007-12-13,600673,True
2008-02-26,600673,True
2008-05-16,600673,True
2008-06-20,600673,True
2008-06-23,600673,True
2008-12-18,600673,True
2009-04-08,600673,True
2009-04-10,600673,True
2009-04-13,600673,True
2009-07-02,600673,True
2009-07-20,600673,True
2009-07-27,600673,True
2009-11-12,600673,True
2010-05-27,600673,True
2012-07-31,600673,True
2012-08-28,600673,True
2013-04-15,600673,True
2014-08-28,600673,True
2014-08-29,600673,True
2014-12-19,600673,True
2014-12-22,600673,True
2015-06-04,600673,True
2015-08-26,600673,True
2015-09-02,600673,True
2015-10-22,600673,True
2016-04-08,600673,True
2018-03-09,600673,True
2021-09-01,600673,True
2021-09-03,600673,True
2021-09-16,600673,True
2021-09-29,600673,True
2021-11-22,600673,True
2021-12-01,600673,True
2022-08-18,600673,True
2025-01-07,600673,True
2025-01-15,600673,True
2025-09-11,600673,True
2026-01-09,600673,True
2026-03-09,600673,True
2026-05-07,600673,True
