signal_date,code,dragon_tiger_positive
2018-05-08,603259,True
2018-05-11,603259,True
2018-05-16,603259,True
2018-05-21,603259,True
2018-05-23,603259,True
2018-05-25,603259,True
2018-05-29,603259,True
2018-05-30,603259,True
2018-06-04,603259,True
2021-01-22,603259,True
2021-08-06,603259,True
2021-12-15,603259,True
2022-02-08,603259,True
2022-02-10,603259,True
2022-06-13,603259,True
2022-09-13,603259,True
2024-01-26,603259,True
2024-01-29,603259,True
2024-02-19,603259,True
2024-03-07,603259,True
