signal_date,code,dragon_tiger_positive
2013-12-19,600023,True
2013-12-20,600023,True
2013-12-23,600023,True
2014-08-22,600023,True
2015-04-23,600023,True
2015-05-22,600023,True
2015-05-28,600023,True
2015-05-29,600023,True
2015-06-02,600023,True
2021-09-08,600023,True
2023-04-14,600023,True
2023-07-25,600023,True
