signal_date,code,dragon_tiger_positive
2011-01-25,300166,True
2011-01-26,300166,True
2011-12-29,300166,True
2012-01-04,300166,True
2012-01-05,300166,True
2012-01-09,300166,True
2012-01-12,300166,True
2012-01-13,300166,True
2012-01-17,300166,True
2012-01-18,300166,True
2012-01-30,300166,True
2012-02-23,300166,True
2012-02-24,300166,True
2012-02-27,300166,True
2012-02-28,300166,True
2012-03-05,300166,True
2012-03-06,300166,True
2012-08-27,300166,True
2012-09-06,300166,True
2013-01-09,300166,True
2013-08-06,300166,True
2013-08-07,300166,True
2013-08-12,300166,True
2013-08-15,300166,True
2013-09-23,300166,True
2013-10-08,300166,True
2013-11-04,300166,True
2014-01-20,300166,True
2014-02-26,300166,True
2014-04-03,300166,True
2014-04-08,300166,True
2014-07-10,300166,True
2014-07-11,300166,True
2014-11-24,300166,True
2014-12-18,300166,True
2014-12-23,300166,True
2014-12-25,300166,True
2015-02-12,300166,True
2015-02-16,300166,True
2015-03-05,300166,True
2015-05-05,300166,True
2015-06-24,300166,True
2015-06-30,300166,True
2015-07-22,300166,True
2015-08-04,300166,True
2015-08-17,300166,True
2015-08-18,300166,True
2016-04-25,300166,True
2016-09-20,300166,True
2018-04-10,300166,True
2020-02-27,300166,True
2022-01-17,300166,True
2025-01-16,300166,True
2025-08-06,300166,True
2026-02-11,300166,True
2026-03-19,300166,True
2026-05-06,300166,True
