signal_date,code,dragon_tiger_positive
2016-12-29,002837,True
2017-01-04,002837,True
2017-01-06,002837,True
2017-01-11,002837,True
2017-01-12,002837,True
2017-01-13,002837,True
2017-01-16,002837,True
2017-01-17,002837,True
2017-05-22,002837,True
2017-06-02,002837,True
2017-06-05,002837,True
2017-06-06,002837,True
2017-06-07,002837,True
2017-06-08,002837,True
2017-06-09,002837,True
2017-06-12,002837,True
2017-06-13,002837,True
2017-06-14,002837,True
2017-06-15,002837,True
2017-06-16,002837,True
2017-06-19,002837,True
2017-07-10,002837,True
2017-11-15,002837,True
2017-11-22,002837,True
2017-11-23,002837,True
2017-11-24,002837,True
2018-02-06,002837,True
2018-05-11,002837,True
2018-11-29,002837,True
2020-01-15,002837,True
2020-01-16,002837,True
2020-01-17,002837,True
2020-01-20,002837,True
2020-01-22,002837,True
2020-02-19,002837,True
2020-02-21,002837,True
2020-02-24,002837,True
2021-08-02,002837,True
2021-08-03,002837,True
2021-08-05,002837,True
2021-08-06,002837,True
2021-08-17,002837,True
2021-08-27,002837,True
2021-11-02,002837,True
2021-11-03,002837,True
2022-02-21,002837,True
2023-02-16,002837,True
2023-04-13,002837,True
2023-04-27,002837,True
2024-07-12,002837,True
2024-12-26,002837,True
2025-01-27,002837,True
2025-02-17,002837,True
2025-04-22,002837,True
2025-07-30,002837,True
2025-07-31,002837,True
2025-08-08,002837,True
2025-08-12,002837,True
2025-08-18,002837,True
2025-08-28,002837,True
2025-09-02,002837,True
2025-09-22,002837,True
2025-10-17,002837,True
2025-11-13,002837,True
2025-12-17,002837,True
2025-12-23,002837,True
2026-02-12,002837,True
2026-04-21,002837,True
