signal_date,code,dragon_tiger_positive
2017-12-19,002918,True
2017-12-20,002918,True
2017-12-21,002918,True
2017-12-22,002918,True
2017-12-25,002918,True
2017-12-26,002918,True
2017-12-27,002918,True
2017-12-28,002918,True
2017-12-29,002918,True
2020-06-22,002918,True
2023-03-02,002918,True
2024-12-18,002918,True
2025-01-13,002918,True
2026-05-12,002918,True
2026-05-14,002918,True
2026-05-18,002918,True
2026-05-19,002918,True
2026-05-20,002918,True
