signal_date,code,dragon_tiger_positive
2011-05-20,601208,True
2011-05-23,601208,True
2011-05-24,601208,True
2011-05-25,601208,True
2011-05-26,601208,True
2012-04-23,601208,True
2014-01-07,601208,True
2018-10-31,601208,True
2019-02-12,601208,True
2019-02-14,601208,True
2019-05-20,601208,True
2020-05-21,601208,True
2025-07-08,601208,True
2025-09-02,601208,True
2025-09-12,601208,True
2025-12-23,601208,True
2026-02-26,601208,True
