signal_date,code,dragon_tiger_positive
2006-08-10,600884,True
2007-06-21,600884,True
2007-06-22,600884,True
2007-07-19,600884,True
2008-04-02,600884,True
2009-01-16,600884,True
2009-03-13,600884,True
2009-12-22,600884,True
2010-11-29,600884,True
2014-02-28,600884,True
2014-03-04,600884,True
2014-03-06,600884,True
2014-04-22,600884,True
2017-07-24,600884,True
2017-09-11,600884,True
2020-06-22,600884,True
2020-09-15,600884,True
2021-07-08,600884,True
2021-07-19,600884,True
2021-09-15,600884,True
2021-10-15,600884,True
2025-02-17,600884,True
2025-10-10,600884,True
2025-11-04,600884,True
2026-02-06,600884,True
2026-02-25,600884,True
