signal_date,code,dragon_tiger_positive
2006-08-17,600208,True
2007-01-17,600208,True
2007-01-19,600208,True
2007-02-07,600208,True
2008-09-08,600208,True
2008-12-10,600208,True
2008-12-11,600208,True
2009-08-06,600208,True
2011-10-25,600208,True
2013-04-16,600208,True
2014-05-09,600208,True
2014-08-13,600208,True
2014-12-19,600208,True
2014-12-22,600208,True
2015-07-06,600208,True
2015-09-01,600208,True
2016-01-29,600208,True
2017-03-10,600208,True
2019-10-29,600208,True
2019-10-30,600208,True
2019-10-31,600208,True
2019-11-04,600208,True
2020-07-13,600208,True
2022-08-15,600208,True
2024-06-28,600208,True
2024-09-27,600208,True
2024-12-03,600208,True
2025-03-17,600208,True
2025-08-14,600208,True
2025-08-15,600208,True
2025-08-18,600208,True
2026-04-17,600208,True
2026-04-24,600208,True
2026-05-07,600208,True
