signal_date,code,dragon_tiger_positive
2007-02-14,600736,True
2011-02-24,600736,True
2012-08-06,600736,True
2013-12-02,600736,True
2014-06-26,600736,True
2014-10-31,600736,True
2015-05-15,600736,True
2015-06-12,600736,True
2015-12-23,600736,True
2015-12-24,600736,True
2015-12-25,600736,True
2015-12-28,600736,True
2017-09-19,600736,True
2019-04-11,600736,True
2019-05-28,600736,True
2020-02-07,600736,True
2022-03-11,600736,True
2022-03-14,600736,True
2022-03-18,600736,True
2022-03-23,600736,True
2022-03-31,600736,True
2024-11-21,600736,True
2025-12-29,600736,True
2026-01-26,600736,True
2026-04-21,600736,True
2026-04-22,600736,True
2026-04-24,600736,True
2026-04-28,600736,True
2026-05-08,600736,True
