signal_date,code,dragon_tiger_positive
2006-09-25,600667,True
2006-09-26,600667,True
2006-09-27,600667,True
2006-09-29,600667,True
2006-10-13,600667,True
2006-10-17,600667,True
2006-10-20,600667,True
2007-01-08,600667,True
2007-04-03,600667,True
2007-04-04,600667,True
2007-06-11,600667,True
2007-08-15,600667,True
2007-08-16,600667,True
2007-09-20,600667,True
2007-09-25,600667,True
2007-09-27,600667,True
2007-10-08,600667,True
2008-05-21,600667,True
2008-09-02,600667,True
2009-03-03,600667,True
2009-03-25,600667,True
2009-07-17,600667,True
2009-09-23,600667,True
2010-03-12,600667,True
2010-03-15,600667,True
2010-03-17,600667,True
2012-08-14,600667,True
2012-08-16,600667,True
2012-11-16,600667,True
2012-12-06,600667,True
2013-05-23,600667,True
2015-07-02,600667,True
2015-07-15,600667,True
2015-07-17,600667,True
2015-10-23,600667,True
2016-01-28,600667,True
2017-05-10,600667,True
2017-12-01,600667,True
2019-03-11,600667,True
2019-05-27,600667,True
2019-12-25,600667,True
2020-01-15,600667,True
2020-02-25,600667,True
2020-02-28,600667,True
2020-03-24,600667,True
2023-04-03,600667,True
2023-04-04,600667,True
2023-04-06,600667,True
2023-11-22,600667,True
2024-11-06,600667,True
2025-11-03,600667,True
2026-05-12,600667,True
2026-05-13,600667,True
