signal_date,code,dragon_tiger_positive
2015-04-24,300438,True
2015-04-28,300438,True
2015-05-04,300438,True
2015-05-07,300438,True
2015-05-13,300438,True
2015-05-18,300438,True
2015-05-21,300438,True
2015-05-25,300438,True
2015-05-28,300438,True
2015-05-29,300438,True
2015-06-02,300438,True
2015-06-03,300438,True
2015-09-11,300438,True
2015-09-14,300438,True
2015-10-09,300438,True
2015-10-12,300438,True
2015-11-02,300438,True
2015-11-12,300438,True
2015-11-30,300438,True
2015-12-10,300438,True
2016-02-25,300438,True
2016-05-10,300438,True
2016-06-07,300438,True
2016-06-08,300438,True
2016-06-21,300438,True
2017-07-14,300438,True
2019-11-04,300438,True
2019-11-05,300438,True
2019-11-06,300438,True
2019-11-15,300438,True
2019-12-13,300438,True
2019-12-16,300438,True
2020-06-04,300438,True
2020-06-24,300438,True
2020-07-14,300438,True
2020-11-23,300438,True
2021-11-17,300438,True
2021-11-29,300438,True
2022-04-28,300438,True
2022-08-30,300438,True
2024-03-11,300438,True
2024-08-21,300438,True
2024-08-22,300438,True
2024-08-29,300438,True
2025-10-30,300438,True
2026-04-29,300438,True
