signal_date,code,dragon_tiger_positive
2010-12-15,601933,True
2010-12-16,601933,True
2010-12-17,601933,True
2010-12-20,601933,True
2012-01-20,601933,True
2012-05-25,601933,True
2015-08-12,601933,True
2017-12-08,601933,True
2021-05-24,601933,True
2021-06-01,601933,True
2022-03-14,601933,True
2022-03-15,601933,True
2022-07-15,601933,True
2022-12-06,601933,True
2024-05-08,601933,True
2024-06-03,601933,True
2024-08-07,601933,True
2024-08-08,601933,True
2024-08-12,601933,True
2024-09-25,601933,True
2024-09-26,601933,True
2024-10-10,601933,True
2024-10-23,601933,True
2024-10-29,601933,True
2024-12-02,601933,True
2024-12-04,601933,True
2024-12-05,601933,True
2024-12-12,601933,True
2025-04-08,601933,True
2025-12-09,601933,True
2025-12-10,601933,True
2025-12-11,601933,True
2025-12-16,601933,True
