signal_date,code,dragon_tiger_positive
2007-04-17,000858,True
2009-09-09,000858,True
2012-12-03,000858,True
2015-01-05,000858,True
2018-10-29,000858,True
2019-03-18,000858,True
2021-09-27,000858,True
2026-01-29,000858,True
